case_id,n_valid_pairs,method,pop_size,n_generations,time_s,hv_ratio,igd,n_front_points
20191008074,18,nsga2,30.0,5.0,0.429368257522583,1.0,0.0,2
20191008074,18,nsga2,30.0,7.0,0.42575907707214355,1.0,0.0,2
20191008074,18,nsga2,30.0,10.0,0.44558000564575195,1.0,0.0,2
20191008074,18,nsga2,50.0,3.0,0.35668396949768066,1.0,0.0,2
20191008074,18,nsga2,50.0,5.0,0.28720688819885254,1.0,0.0,2
20191008074,18,nsga2,50.0,7.0,0.290008544921875,1.0,0.0,2
20191008074,18,nsga2,50.0,10.0,0.2738797664642334,1.0,0.0,2
20191010801,18,exhaustive,,,0.04201769828796387,1.0,0.0,2
20191010801,18,nsga2,10.0,3.0,0.3048887252807617,1.0,0.0,2
20191010801,18,nsga2,10.0,5.0,0.5947425365447998,1.0,0.0,2
20191010801,18,nsga2,10.0,7.0,1.0066113471984863,1.0,0.0,2
20191010801,18,nsga2,10.0,10.0,1.283597469329834,1.0,0.0,2
20191010801,18,nsga2,20.0,3.0,0.472078800201416,1.0,0.0,2
20191010801,18,nsga2,20.0,5.0,0.36458611488342285,1.0,0.0,2
20191010801,18,nsga2,20.0,7.0,0.3671133518218994,1.0,0.0,2
20191010801,18,nsga2,20.0,10.0,0.3496851921081543,1.0,0.0,2
20191010801,18,nsga2,30.0,3.0,0.46407079696655273,1.0,0.0,2
20191010801,18,nsga2,30.0,5.0,0.4789571762084961,1.0,0.0,2
20191010801,18,nsga2,30.0,7.0,0.5224308967590332,1.0,0.0,2
20191010801,18,nsga2,30.0,10.0,0.45163917541503906,1.0,0.0,2
20191010801,18,nsga2,50.0,3.0,0.29526329040527344,1.0,0.0,2
20191010801,18,nsga2,50.0,5.0,0.2689967155456543,1.0,0.0,2
20191010801,18,nsga2,50.0,7.0,0.28157949447631836,1.0,0.0,2
20191010801,18,nsga2,50.0,10.0,0.26819825172424316,1.0,0.0,2
20191011951,18,exhaustive,,,0.03916025161743164,1.0,0.0,2
20191011951,18,nsga2,10.0,3.0,0.42841458320617676,1.0,0.0,2
20191011951,18,nsga2,10.0,5.0,0.6111490726470947,1.0,0.0,2
20191011951,18,nsga2,10.0,7.0,0.8794140815734863,1.0,0.0,2
20191011951,18,nsga2,10.0,10.0,1.4289183616638184,1.0,0.0,2
20191011951,18,nsga2,20.0,3.0,0.34530043601989746,1.0,0.0,2
20191011951,18,nsga2,20.0,5.0,0.34520435333251953,1.0,0.0,2
20191011951,18,nsga2,20.0,7.0,0.3478209972381592,1.0,0.0,2
20191011951,18,nsga2,20.0,10.0,0.41806578636169434,1.0,0.0,2
20191011951,18,nsga2,30.0,3.0,0.5032486915588379,1.0,0.0,2
20191011951,18,nsga2,30.0,5.0,0.47508740425109863,1.0,0.0,2
20191011951,18,nsga2,30.0,7.0,0.5317046642303467,1.0,0.0,2
20191011951,18,nsga2,30.0,10.0,0.46904897689819336,1.0,0.0,2
20191011951,18,nsga2,50.0,3.0,0.40680694580078125,1.0,0.0,2
20191011951,18,nsga2,50.0,5.0,0.3139779567718506,1.0,0.0,2
20191011951,18,nsga2,50.0,7.0,0.2831404209136963,1.0,0.0,2
20191011951,18,nsga2,50.0,10.0,0.28352832794189453,1.0,0.0,2
20191012608,18,exhaustive,,,0.03896379470825195,1.0,0.0,2
20191012608,18,nsga2,10.0,3.0,0.3182814121246338,1.0,0.0,2
20191012608,18,nsga2,10.0,5.0,0.5948281288146973,1.0,0.0,2
20191012608,18,nsga2,10.0,7.0,0.9930903911590576,1.0,0.0,2
20191012608,18,nsga2,10.0,10.0,1.2515275478363037,1.0,0.0,2
20191012608,18,nsga2,20.0,3.0,0.511730432510376,1.0,0.0,2
20191012608,18,nsga2,20.0,5.0,0.5920913219451904,1.0,0.0,2
20191012608,18,nsga2,20.0,7.0,0.5545291900634766,1.0,0.0,2
20191012608,18,nsga2,20.0,10.0,0.5375251770019531,1.0,0.0,2
20191012608,18,nsga2,30.0,3.0,0.5203804969787598,1.0,0.0,2
20191012608,18,nsga2,30.0,5.0,0.5208215713500977,1.0,0.0,2
20191012608,18,nsga2,30.0,7.0,0.44964051246643066,1.0,0.0,2
20191012608,18,nsga2,30.0,10.0,0.4329342842102051,1.0,0.0,2
20191012608,18,nsga2,50.0,3.0,0.2735433578491211,1.0,0.0,2
20191012608,18,nsga2,50.0,5.0,0.2893106937408447,1.0,0.0,2
20191012608,18,nsga2,50.0,7.0,0.3825535774230957,1.0,0.0,2
20191012608,18,nsga2,50.0,10.0,0.3153376579284668,1.0,0.0,2
20191012966,18,exhaustive,,,0.04681086540222168,1.0,0.0,2
20191012966,18,nsga2,10.0,3.0,0.31083178520202637,2.1383259941507137e-05,0.027216368665791663,2
20191012966,18,nsga2,10.0,5.0,0.5965118408203125,1.0,0.0,2
20191012966,18,nsga2,10.0,7.0,0.9223105907440186,1.0,0.0,2
20191012966,18,nsga2,10.0,10.0,1.352339744567871,1.0,0.0,2
20191012966,18,nsga2,20.0,3.0,0.3592517375946045,1.0,0.0,2
20191012966,18,nsga2,20.0,5.0,0.3479444980621338,1.0,0.0,2
20191012966,18,nsga2,20.0,7.0,0.47139596939086914,1.0,0.0,2
20191012966,18,nsga2,20.0,10.0,0.37546658515930176,1.0,0.0,2
20191012966,18,nsga2,30.0,3.0,0.42146968841552734,1.0,0.0,2
20191012966,18,nsga2,30.0,5.0,0.4372060298919678,1.0,0.0,2
20191012966,18,nsga2,30.0,7.0,0.4120638370513916,1.0,0.0,2
20191012966,18,nsga2,30.0,10.0,0.5320940017700195,1.0,0.0,2
20191012966,18,nsga2,50.0,3.0,0.3095583915710449,1.0,0.0,2
20191012966,18,nsga2,50.0,5.0,0.2902674674987793,1.0,0.0,2
20191012966,18,nsga2,50.0,7.0,0.2792840003967285,1.0,0.0,2
20191012966,18,nsga2,50.0,10.0,0.2720198631286621,1.0,0.0,2
20191013282,18,exhaustive,,,0.03278803825378418,1.0,0.0,2
20191013282,18,nsga2,10.0,3.0,0.3087470531463623,1.0,0.0,2
20191013282,18,nsga2,10.0,5.0,0.6438322067260742,1.0,0.0,2
20191013282,18,nsga2,10.0,7.0,0.9576797485351562,1.0,0.0,2
20191013282,18,nsga2,10.0,10.0,1.3430871963500977,1.0,0.0,2
20191013282,18,nsga2,20.0,3.0,0.4708707332611084,1.0,0.0,2
20191013282,18,nsga2,20.0,5.0,0.539154052734375,1.0,0.0,2
20191013282,18,nsga2,20.0,7.0,0.5267856121063232,1.0,0.0,2
20191013282,18,nsga2,20.0,10.0,0.5161066055297852,1.0,0.0,2
20191013282,18,nsga2,30.0,3.0,0.5377297401428223,1.0,0.0,2
20191013282,18,nsga2,30.0,5.0,0.42447733879089355,1.0,0.0,2
20191013282,18,nsga2,30.0,7.0,0.40556907653808594,1.0,0.0,2
20191013282,18,nsga2,30.0,10.0,0.4083998203277588,1.0,0.0,2
20191013282,18,nsga2,50.0,3.0,0.25236082077026367,1.0,0.0,2
20191013282,18,nsga2,50.0,5.0,0.26407408714294434,1.0,0.0,2
20191013282,18,nsga2,50.0,7.0,0.3837547302246094,1.0,0.0,2
20191013282,18,nsga2,50.0,10.0,0.28899335861206055,1.0,0.0,2
20191013560,18,exhaustive,,,0.037352561950683594,1.0,0.0,2
20191013560,18,nsga2,10.0,3.0,0.32782483100891113,1.0,0.0,2
20191013560,18,nsga2,10.0,5.0,0.5764896869659424,1.0,0.0,2
20191013560,18,nsga2,10.0,7.0,0.9010334014892578,1.0,0.0,2
20191013560,18,nsga2,10.0,10.0,1.3614163398742676,1.0,0.0,2
20191013560,18,nsga2,20.0,3.0,0.3401484489440918,1.0,0.0,2
20191013560,18,nsga2,20.0,5.0,0.3328559398651123,1.0,0.0,2
20191013560,18,nsga2,20.0,7.0,0.45815229415893555,1.0,0.0,2
20191013560,18,nsga2,20.0,10.0,0.3545060157775879,1.0,0.0,2
20191013560,18,nsga2,30.0,3.0,0.4239466190338135,1.0,0.0,2
20191013560,18,nsga2,30.0,5.0,0.40558576583862305,1.0,0.0,2
20191013560,18,nsga2,30.0,7.0,0.4175682067871094,1.0,0.0,2
20191013560,18,nsga2,30.0,10.0,0.47339463233947754,1.0,0.0,2
20191013560,18,nsga2,50.0,3.0,0.3347773551940918,1.0,0.0,2
20191013560,18,nsga2,50.0,5.0,0.284984827041626,1.0,0.0,2
20191013560,18,nsga2,50.0,7.0,0.27752017974853516,1.0,0.0,2
20191013560,18,nsga2,50.0,10.0,0.2788231372833252,1.0,0.0,2
20191014096,18,exhaustive,,,0.03444647789001465,1.0,0.0,2
20191014096,18,nsga2,10.0,3.0,0.32029223442077637,1.0,0.0,2
20191014096,18,nsga2,10.0,5.0,0.5913691520690918,1.0,0.0,2
20191014096,18,nsga2,10.0,7.0,1.0059072971343994,1.0,0.0,2
20191014096,18,nsga2,10.0,10.0,1.2810163497924805,1.0,0.0,2
20191014096,18,nsga2,20.0,3.0,0.48511576652526855,1.0,0.0,2
20191014096,18,nsga2,20.0,5.0,0.4419217109680176,1.0,0.0,2
20191014096,18,nsga2,20.0,7.0,0.3622925281524658,1.0,0.0,2
20191014096,18,nsga2,20.0,10.0,0.3573160171508789,1.0,0.0,2
20191014096,18,nsga2,30.0,3.0,0.4132235050201416,1.0,0.0,2
20191014096,18,nsga2,30.0,5.0,0.5173349380493164,1.0,0.0,2
20191014096,18,nsga2,30.0,7.0,0.45659327507019043,1.0,0.0,2
20191014096,18,nsga2,30.0,10.0,0.431049108505249,1.0,0.0,2
20191014096,18,nsga2,50.0,3.0,0.26714539527893066,1.0,0.0,2
20191014096,18,nsga2,50.0,5.0,0.267991304397583,1.0,0.0,2
20191014096,18,nsga2,50.0,7.0,0.26670360565185547,1.0,0.0,2
20191014096,18,nsga2,50.0,10.0,0.29055333137512207,1.0,0.0,2
20191013648,21,exhaustive,,,0.03291773796081543,1.0,0.0,2
20191013648,21,nsga2,10.0,3.0,0.4104611873626709,0.9417216516230683,0.029004519455482974,1
20191013648,21,nsga2,10.0,5.0,0.5083663463592529,1.0,0.0,2
20191013648,21,nsga2,10.0,7.0,0.729562520980835,1.0,0.0,2
20191013648,21,nsga2,10.0,10.0,1.2434992790222168,1.0,0.0,2
20191013648,21,nsga2,20.0,3.0,0.3960452079772949,1.0,0.0,2
20191013648,21,nsga2,20.0,5.0,0.7509348392486572,1.0,0.0,2
20191013648,21,nsga2,20.0,7.0,1.2739908695220947,1.0,0.0,2
20191013648,21,nsga2,20.0,10.0,1.7753093242645264,1.0,0.0,2
20191013648,21,nsga2,30.0,3.0,0.47824859619140625,1.0,0.0,2
20191013648,21,nsga2,30.0,5.0,0.46146225929260254,1.0,0.0,2
20191013648,21,nsga2,30.0,7.0,0.43600964546203613,1.0,0.0,2
20191013648,21,nsga2,30.0,10.0,0.4300270080566406,1.0,0.0,2
20191013648,21,nsga2,50.0,3.0,0.7524373531341553,1.0,0.0,2
20191013648,21,nsga2,50.0,5.0,0.6028797626495361,1.0,0.0,2
20191013648,21,nsga2,50.0,7.0,0.5662167072296143,1.0,0.0,2
20191013648,21,nsga2,50.0,10.0,0.5789914131164551,1.0,0.0,2
20191004556,27,exhaustive,,,0.04245424270629883,1.0,0.0,1
20191004556,27,nsga2,10.0,3.0,0.3893098831176758,1.0,0.0,1
20191004556,27,nsga2,10.0,5.0,0.5624675750732422,1.0,0.0,1
20191004556,27,nsga2,10.0,7.0,0.8003666400909424,1.0,0.0,1
20191004556,27,nsga2,10.0,10.0,1.3243122100830078,1.0,0.0,1
20191004556,27,nsga2,20.0,3.0,0.36055541038513184,1.0,0.0,1
20191004556,27,nsga2,20.0,5.0,0.7015185356140137,1.0,0.0,1
20191004556,27,nsga2,20.0,7.0,1.1775944232940674,1.0,0.0,1
20191004556,27,nsga2,20.0,10.0,1.667604923248291,1.0,0.0,1
20191004556,27,nsga2,30.0,3.0,0.529904842376709,1.0,0.0,1
20191004556,27,nsga2,30.0,5.0,0.4395301342010498,1.0,0.0,1
20191004556,27,nsga2,30.0,7.0,0.4203336238861084,1.0,0.0,1
20191004556,27,nsga2,30.0,10.0,0.39580821990966797,1.0,0.0,1
20191004556,27,nsga2,50.0,3.0,0.6226074695587158,1.0,0.0,1
20191004556,27,nsga2,50.0,5.0,0.5973596572875977,1.0,0.0,1
20191004556,27,nsga2,50.0,7.0,0.5339334011077881,1.0,0.0,1
20191004556,27,nsga2,50.0,10.0,0.5488762855529785,1.0,0.0,1
20191010433,27,exhaustive,,,0.04305601119995117,1.0,0.0,1
20191010433,27,nsga2,10.0,3.0,0.2970757484436035,1.0,0.0,1
20191010433,27,nsga2,10.0,5.0,0.6576130390167236,1.0,0.0,1
20191010433,27,nsga2,10.0,7.0,0.815011739730835,1.0,0.0,1
20191010433,27,nsga2,10.0,10.0,1.3082711696624756,1.0,0.0,1
20191010433,27,nsga2,20.0,3.0,0.3816087245941162,1.0,0.0,1
20191010433,27,nsga2,20.0,5.0,0.6842644214630127,1.0,0.0,1
20191010433,27,nsga2,20.0,7.0,1.127368688583374,1.0,0.0,1
20191010433,27,nsga2,20.0,10.0,1.5863659381866455,1.0,0.0,1
20191010433,27,nsga2,30.0,3.0,0.4348468780517578,1.0,0.0,1
20191010433,27,nsga2,30.0,5.0,0.537522554397583,1.0,0.0,1
20191010433,27,nsga2,30.0,7.0,0.42876434326171875,1.0,0.0,1
20191010433,27,nsga2,30.0,10.0,0.40128231048583984,1.0,0.0,1
20191010433,27,nsga2,50.0,3.0,0.5356817245483398,1.0,0.0,1
20191010433,27,nsga2,50.0,5.0,0.613121509552002,1.0,0.0,1
20191010433,27,nsga2,50.0,7.0,0.5869503021240234,1.0,0.0,1
20191010433,27,nsga2,50.0,10.0,0.5248610973358154,1.0,0.0,1
20191011944,27,exhaustive,,,0.04172372817993164,1.0,0.0,1
20191011944,27,nsga2,10.0,3.0,0.2716405391693115,1.0,0.0,1
20191011944,27,nsga2,10.0,5.0,0.518216609954834,1.0,0.0,1
20191011944,27,nsga2,10.0,7.0,0.9312529563903809,1.0,0.0,1
20191011944,27,nsga2,10.0,10.0,1.1750874519348145,1.0,0.0,1
20191011944,27,nsga2,20.0,3.0,0.4172844886779785,1.0,0.0,1
20191011944,27,nsga2,20.0,5.0,0.7859606742858887,1.0,0.0,1
20191011944,27,nsga2,20.0,7.0,1.0451221466064453,1.0,0.0,1
20191011944,27,nsga2,20.0,10.0,1.7490546703338623,1.0,0.0,1
20191011944,27,nsga2,30.0,3.0,0.4131598472595215,1.0,0.0,1
20191011944,27,nsga2,30.0,5.0,0.3916208744049072,1.0,0.0,1
20191011944,27,nsga2,30.0,7.0,0.5428283214569092,1.0,0.0,1
20191011944,27,nsga2,30.0,10.0,0.4347829818725586,1.0,0.0,1
20191011944,27,nsga2,50.0,3.0,0.5282750129699707,1.0,0.0,1
20191011944,27,nsga2,50.0,5.0,0.539827823638916,1.0,0.0,1
20191011944,27,nsga2,50.0,7.0,0.6504194736480713,1.0,0.0,1
20191011944,27,nsga2,50.0,10.0,0.5730443000793457,1.0,0.0,1
20191012993,27,exhaustive,,,0.0368654727935791,1.0,0.0,1
20191012993,27,nsga2,10.0,3.0,0.31638407707214355,1.0,0.0,1
20191012993,27,nsga2,10.0,5.0,0.5479073524475098,1.0,0.0,1
20191012993,27,nsga2,10.0,7.0,0.9558877944946289,1.0,0.0,1
20191012993,27,nsga2,10.0,10.0,1.2427818775177002,1.0,0.0,1
20191012993,27,nsga2,20.0,3.0,0.3586242198944092,1.0,0.0,1
20191012993,27,nsga2,20.0,5.0,0.8372688293457031,1.0,0.0,1
20191012993,27,nsga2,20.0,7.0,1.0311343669891357,1.0,0.0,1
20191012993,27,nsga2,20.0,10.0,2.048508405685425,1.0,0.0,1
20191012993,27,nsga2,30.0,3.0,0.4294850826263428,1.0,0.0,1
20191012993,27,nsga2,30.0,5.0,0.4286811351776123,1.0,0.0,1
20191012993,27,nsga2,30.0,7.0,0.5599381923675537,1.0,0.0,1
20191012993,27,nsga2,30.0,10.0,0.4216651916503906,1.0,0.0,1
20191012993,27,nsga2,50.0,3.0,0.5324568748474121,1.0,0.0,1
20191012993,27,nsga2,50.0,5.0,0.5259263515472412,1.0,0.0,1
20191012993,27,nsga2,50.0,7.0,0.6441657543182373,1.0,0.0,1
20191012993,27,nsga2,50.0,10.0,0.5588228702545166,1.0,0.0,1
20191013928,27,exhaustive,,,0.04806804656982422,1.0,0.0,1
20191013928,27,nsga2,10.0,3.0,0.2979590892791748,1.0,0.0,1
20191013928,27,nsga2,10.0,5.0,0.6155154705047607,1.0,0.0,1
20191013928,27,nsga2,10.0,7.0,0.9751937389373779,1.0,0.0,1
20191013928,27,nsga2,10.0,10.0,1.2011878490447998,1.0,0.0,1
20191013928,27,nsga2,20.0,3.0,0.34436607360839844,1.0,0.0,1
20191013928,27,nsga2,20.0,5.0,0.8315768241882324,1.0,0.0,1
20191013928,27,nsga2,20.0,7.0,1.0405375957489014,1.0,0.0,1
20191013928,27,nsga2,20.0,10.0,1.7740273475646973,1.0,0.0,1
20191013928,27,nsga2,30.0,3.0,0.42055368423461914,1.0,0.0,1
20191013928,27,nsga2,30.0,5.0,0.4094412326812744,1.0,0.0,1
20191013928,27,nsga2,30.0,7.0,0.43431878089904785,1.0,0.0,1
20191013928,27,nsga2,30.0,10.0,0.514009952545166,1.0,0.0,1
20191013928,27,nsga2,50.0,3.0,0.567664384841919,1.0,0.0,1
20191013928,27,nsga2,50.0,5.0,0.5306572914123535,1.0,0.0,1
20191013928,27,nsga2,50.0,7.0,0.5239598751068115,1.0,0.0,1
20191013928,27,nsga2,50.0,10.0,0.6796746253967285,1.0,0.0,1
20191014300,27,exhaustive,,,0.029613733291625977,1.0,0.0,1
20191014300,27,nsga2,10.0,3.0,0.24820303916931152,1.0,0.0,1
20191014300,27,nsga2,10.0,5.0,0.38143062591552734,1.0,0.0,1
20191014300,27,nsga2,10.0,7.0,0.5465784072875977,1.0,0.0,1
20191014300,27,nsga2,10.0,10.0,0.9778087139129639,1.0,0.0,1
20191014300,27,nsga2,20.0,3.0,0.3866541385650635,1.0,0.0,1
20191014300,27,nsga2,20.0,5.0,0.7055966854095459,1.0,0.0,1
20191014300,27,nsga2,20.0,7.0,1.1687564849853516,1.0,0.0,1
20191014300,27,nsga2,20.0,10.0,1.5659339427947998,1.0,0.0,1
20191014300,27,nsga2,30.0,3.0,0.49050092697143555,1.0,0.0,1
20191014300,27,nsga2,30.0,5.0,0.48276257514953613,1.0,0.0,1
20191014300,27,nsga2,30.0,7.0,0.43766093254089355,1.0,0.0,1
20191014300,27,nsga2,30.0,10.0,0.4078640937805176,1.0,0.0,1
20191014300,27,nsga2,50.0,3.0,0.5339300632476807,1.0,0.0,1
20191014300,27,nsga2,50.0,5.0,0.6469650268554688,1.0,0.0,1
20191014300,27,nsga2,50.0,7.0,0.5726566314697266,1.0,0.0,1
20191014300,27,nsga2,50.0,10.0,0.5332021713256836,1.0,0.0,1
201812009753,630,exhaustive,,,0.07893800735473633,1.0,0.0,4
201812009753,630,nsga2,10.0,3.0,0.12120485305786133,0.04869414892961473,0.06005015645052113,1
201812009753,630,nsga2,10.0,5.0,0.2043459415435791,0.04763588734120308,0.033962769503642555,3
201812009753,630,nsga2,10.0,7.0,0.37287116050720215,0.16672619436549296,0.030551249018011713,4
201812009753,630,nsga2,10.0,10.0,0.558856725692749,0.27996159521572395,0.015197152351963214,3
201812009753,630,nsga2,20.0,3.0,0.11835956573486328,0.21462795361903841,0.03528123959020447,2
201812009753,630,nsga2,20.0,5.0,0.24044227600097656,0.21462795361903841,0.03528123959020447,2
201812009753,630,nsga2,20.0,7.0,0.34053635597229004,0.21463149439040619,0.03300683373852995,2
201812009753,630,nsga2,20.0,10.0,0.45366787910461426,0.9185167201731982,0.026529118769152822,2
201812009753,630,nsga2,30.0,3.0,0.12537789344787598,0.15236926289261732,0.03439691256984623,3
201812009753,630,nsga2,30.0,5.0,0.22266435623168945,0.4133484082077911,0.030403809888276463,3
201812009753,630,nsga2,30.0,7.0,0.3351125717163086,0.4133484082077911,0.030403809888276463,3
201812009753,630,nsga2,30.0,10.0,0.5643541812896729,0.4133484082077911,0.030403809888276463,3
201812009753,630,nsga2,50.0,3.0,0.14352107048034668,0.46296983300708944,0.010962311810394476,2
201812009753,630,nsga2,50.0,5.0,0.24598932266235352,0.4629700397761884,0.007146784402107257,3
