case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean,sim_status_baseline_mean,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec
BPI12,nsga2,5,5,196060,O_SENT_BACK,10629.0,0.1,1330129.0,0.2,947433.8,0.38252737441257,482538.93855171814,0.0875612648588159,817401.4452103649
BPI12,nsga2,5,5,196341,A_CANCELLED,10629.0,0.3,1074303.0,0.4,286151.1,0.0036247415196510695,53858.244628090295,0.054938462566343084,802769.113404487
BPI12,nsga2,5,5,196521,O_SENT_BACK,10138.0,0.4,1073589.0,0.3,931752.0,0.3173770992502431,472664.5397182059,0.06801276495727794,814576.8918094048
BPI12,nsga2,5,5,196867,A_CANCELLED,10138.0,0.3,1057914.0,0.3,610298.0,0.014246468307263425,107530.77243275451,0.1876134271966127,873108.6617532321
BPI12,nsga2,5,5,196948,A_CANCELLED,10933.0,1.0,797181.0,1.0,119119.0,0.09652516454907684,27376.316439941525,0.4169833353960503,122604.64168654277
BPI12,nsga2,5,5,197051,A_CANCELLED,10138.0,0.1,418605.9,0.4,700290.0,0.010952275675430551,20158.93235805491,0.06607776186594777,455029.3377531598
BPI12,nsga2,5,5,197093,O_SENT_BACK,10629.0,0.3,2265668.3,0.4,577559.8,0.36848396831245134,867660.8064015708,0.13249099903434322,1558478.9332716954
BPI12,nsga2,5,5,197162,A_CANCELLED,112.0,0.2,997797.0,0.3,1064916.0,0.0033015773875336584,160770.27190838289,0.05027124087624309,1011467.9171371794
BPI12,nsga2,5,5,197168,O_CANCELLED,112.0,0.3,1416405.0,0.1,405984.0,0.04896966932321254,629814.2495380169,0.07011267708100187,914694.8073137343
BPI12,nsga2,5,5,197321,O_CANCELLED,112.0,0.3,688507.0,0.5,2413693.4,0.02636134317103168,522497.6499605331,0.038134452439555995,825649.1331784481
BPI12,nsga2,5,5,197605,A_CANCELLED,10972.0,0.3,2025465.0,0.6,646692.3,0.006749589236534908,119717.42277523014,0.0979514376316166,888527.6592254101
BPI12,nsga2,5,5,197800,O_CANCELLED,112.0,0.6,1065865.0,0.2,1491900.0,0.05043163452059767,289527.044298075,0.06870512485533525,405167.61077391694
BPI12,nsga2,5,5,198026,O_SENT_BACK,11049.0,0.2,946001.0,0.1,709708.7,0.4509518110304372,1054011.185003104,0.14019784206851657,1773922.2186448402
BPI12,nsga2,5,5,198232,O_DECLINED,11049.0,1.0,731015.6,1.0,412121.6,0.06801009334829061,67388.80624661117,0.23164010787808378,485639.3572168497
BPI12,nsga2,5,5,198274,O_CANCELLED,112.0,0.3,1553842.0,0.3,1469117.6,0.03305078402741212,515427.3666094051,0.04280567501009194,967646.9010967002
BPI12,nsga2,5,5,198415,O_SENT_BACK,10629.0,0.5,888660.6,0.5,1049421.4,0.24064009401065872,319024.74771141284,0.04626836490048953,386536.3747955194
BPI12,nsga2,5,5,198585,A_REGISTERED,10972.0,0.5,535450.5,0.2,8385.3,0.9831498191511766,78369.56742986594,0.8454140872431962,477411.18710958073
BPI12,nsga2,5,5,198618,O_CANCELLED,11202.0,1.0,468842.4,1.0,321084.8,0.610387341578047,94169.30982894695,0.940172594536808,79321.18211840931
BPI12,nsga2,5,5,199014,A_CANCELLED,10933.0,0.4,41750.2,0.5,96752.2,0.0632927036364285,40908.064951210865,0.41751319977285317,160316.0007707316
BPI12,nsga2,5,5,199570,A_CANCELLED,112.0,0.2,1683792.0,0.4,530910.0,0.031054227594308877,416260.88493772654,0.4732767987796364,760724.4438428641
BPI12,nsga2,5,5,199600,A_CANCELLED,10629.0,0.4,2211882.6,0.3,2885037.4,0.003982263510695918,0.0,0.05714296463945881,397371.52451594616
BPI12,nsga2,5,5,199681,A_REGISTERED,10972.0,0.5,86184.0,1.0,195648.0,0.8434483807621456,135156.58957064198,0.8753557562867441,124258.16355895274
BPI12,nsga2,5,5,199893,A_CANCELLED,112.0,0.2,1690663.5,0.5,830792.0,0.003661041631121138,375297.1635624645,0.055460042218854304,1317375.7016048217
BPI12,nsga2,5,5,200103,O_SENT_BACK,10629.0,0.4,1540751.0,0.4,994847.8,0.3961390554285637,529669.6708694741,0.10709100821638755,864934.5825234905
BPI12,nsga2,5,5,200320,A_CANCELLED,112.0,0.4,2030470.0,0.4,765128.2,0.008500580068331825,142415.61329353985,0.06939520098772783,332822.27673452813
BPI12,nsga2,5,5,200770,A_CANCELLED,112.0,0.2,1584659.0,0.1,438571.7,0.01873336913763071,150168.19012161123,0.10050119796126598,1116626.3427869217
BPI12,nsga2,5,5,200811,A_CANCELLED,11119.0,0.5,70604.1,0.3,48552.7,0.07172776736441537,6813.730155341793,0.36205792180937024,344700.394863226
BPI12,nsga2,5,5,200877,A_CANCELLED,10138.0,0.5,1136939.0,0.4,782994.0,0.023306612254458108,224361.52208958927,0.11724533161612376,1113465.7852381365
BPI12,nsga2,5,5,200982,A_CANCELLED,10863.0,0.3,1476283.0,0.6,758640.4,0.052536198165852414,185607.76854889374,0.4089106106923413,380513.7273896412
BPI12,nsga2,5,5,201376,A_CANCELLED,10933.0,1.0,589614.8,1.0,335202.8,0.2985385527746618,42024.3032076821,0.7305285936209827,375623.66808309965
BPI12,nsga2,5,5,201379,A_CANCELLED,10629.0,0.1,1788470.0,0.6,1556305.2,0.0040832724467234635,56459.883043042035,0.058513164110462576,519568.26991658384
BPI12,nsga2,5,5,201397,A_CANCELLED,10862.0,0.4,702364.0,0.3,533595.2,0.06084307488920979,160892.40143497242,0.4478766639188234,361004.69901148486
BPI12,nsga2,5,5,201427,O_CANCELLED,10138.0,0.3,1342341.0,0.5,701265.0,0.0863602831159563,391749.02438704646,0.0863602831159563,256089.48758878454
BPI12,nsga2,5,5,201541,O_SENT_BACK,10972.0,0.3,1325495.0,0.4,650167.0,0.13919783320871743,322112.14153765514,0.029079651947001614,430935.73305514315
BPI12,nsga2,5,5,201605,A_CANCELLED,10932.0,1.0,226619.5,1.0,313424.1,0.2734142664671176,0.0,0.7291130637562853,392775.91292033484
BPI12,nsga2,5,5,201611,A_CANCELLED,10912.0,1.0,1225102.8,1.0,168558.0,0.10384355172869668,76233.90778944502,0.44231083429796303,585124.4076317279
BPI12,nsga2,5,5,201725,A_APPROVED,10972.0,0.2,121302.0,0.3,352902.0,0.8843418691815578,240567.95057887642,0.5455990492362156,356530.5816151104
BPI12,nsga2,5,5,201770,A_CANCELLED,10629.0,0.3,1683964.0,0.0,807240.0,0.005222783814709936,0.0,0.35883616947255487,317933.8386041606
BPI12,nsga2,5,5,201833,A_CANCELLED,10138.0,0.6,1434499.0,0.3,495845.1,0.007569113634594251,0.0,0.3335845130993178,316775.747586563
BPI12,nsga2,5,5,201842,O_SENT_BACK,10629.0,0.3,941385.0,0.1,698340.3,0.34193213576539194,470062.6521745118,0.11119177569808322,613094.9411278041
BPI12,nsga2,5,5,201848,O_CANCELLED,112.0,0.2,1299416.0,0.4,465342.2,0.06348275039458756,362518.8635939002,0.07277876877657287,510632.35557452025
BPI12,nsga2,5,5,201854,A_CANCELLED,10933.0,1.0,465180.9,1.0,389296.3,0.08758766179309,53269.76800808532,0.4144940441987221,596671.3683091113
BPI12,nsga2,5,5,201909,A_CANCELLED,11119.0,0.4,200291.6,0.4,54323.4,0.18511147719740753,317.75924589741044,0.533060158150244,377621.8691759306
BPI12,nsga2,5,5,202068,O_CANCELLED,10138.0,0.2,1036176.0,0.3,194400.0,0.08010544118201053,359904.8250751229,0.10790912644593699,609924.8692414677
BPI12,nsga2,5,5,202256,O_CANCELLED,11202.0,1.0,957817.6,1.0,294660.0,0.5590050317187415,136550.83337396418,0.5965071033112666,495658.56153920456
BPI12,nsga2,5,5,202271,A_CANCELLED,112.0,0.2,934400.0,0.2,710350.0,0.014349452006173184,554754.8902579106,0.19159135250046758,1739167.5743682669
BPI12,nsga2,5,5,202457,A_CANCELLED,10138.0,0.3,1303610.7,0.3,370098.9,0.005059581523715402,31683.00236705283,0.07156841981776067,672264.0172344928
BPI12,nsga2,5,5,202479,O_SENT_BACK,10138.0,0.1,1285839.0,0.5,840914.0,0.35567497464671294,538761.4903273736,0.1173140168528395,918275.8110305729
BPI12,nsga2,5,5,202536,A_ACTIVATED,10138.0,0.6,216084.6,0.4,73718.2,0.9257984763244517,85266.3228513829,0.5596502626088542,160674.90951684862
BPI12,nsga2,5,5,202539,O_DECLINED,11049.0,1.0,691938.0,1.0,156786.0,0.08899934656290807,22169.829410822713,0.6105696278978532,214802.62973933807
BPI12,nsga2,5,5,202641,A_CANCELLED,10972.0,0.2,941292.0,0.4,668676.0,0.017601668499387015,124528.07802327746,0.1779498748960558,1066279.951906516
BPI12,nsga2,5,5,202809,A_CANCELLED,10138.0,0.4,1723464.0,0.4,437204.4,0.025298075793422154,209106.773940222,0.22574586262769877,1241014.6258376557
BPI12,nsga2,5,5,202830,A_CANCELLED,112.0,0.3,1986083.1,0.4,2317009.6,0.023738723330225593,137827.5608953653,0.1271285596906039,1138470.3423845908
BPI12,nsga2,5,5,202881,O_CANCELLED,112.0,0.3,769337.0,0.2,277429.1,0.05317411041516897,381601.5481396938,0.07236558460808594,758420.340710643
BPI12,nsga2,5,5,202893,O_CANCELLED,112.0,0.3,1491893.0,0.5,1344526.1,0.07436776632600639,530697.4064631676,0.10642772305296165,1050767.5065476478
BPI12,nsga2,5,5,203173,O_SENT_BACK,10629.0,0.3,1114063.1,0.6,1505878.6,0.4071504991672347,564578.3636058073,0.14694804214340448,1111627.626334486
BPI12,nsga2,5,5,203230,A_CANCELLED,11119.0,0.3,1505589.0,0.3,581413.5,0.0051580692025959924,180543.07175380923,0.05894937900005023,1125289.1351869798
BPI12,nsga2,5,5,203296,A_CANCELLED,11119.0,0.4,55590.3,0.6,153776.4,0.09172385129069266,69724.80893221952,0.5531738573820735,207272.6633010814
BPI12,nsga2,5,5,203492,A_CANCELLED,10933.0,1.0,861909.1,1.0,197466.0,0.20409223823729178,8107.277199539007,0.5959629250983285,349615.2374183999
BPI12,nsga2,5,5,203549,A_CANCELLED,10972.0,0.2,1505365.0,0.3,214052.6,0.01298035362600288,199952.7202940171,0.15437286706449016,1237596.7109570107
BPI12,nsga2,5,5,203606,O_CANCELLED,112.0,0.0,2260707.3,0.4,685009.7,0.10278674808600734,621099.5735429476,0.13734391676478563,1154330.9683289838
BPI12,nsga2,5,5,203835,A_REGISTERED,10629.0,0.4,431716.0,1.0,291073.5,0.9174040327901526,44226.06304382277,0.542774723514457,374249.8567899966
BPI12,nsga2,5,5,203964,A_CANCELLED,10932.0,0.2,1892772.0,0.3,1093951.8,0.20730100769236398,337948.49700694554,0.7891787068965697,526558.2891340358
BPI12,nsga2,5,5,204030,O_SENT_BACK,10972.0,1.0,535632.4,1.0,199935.6,0.8802927407424073,0.0,0.5936239434697271,217057.6371757225
BPI12,nsga2,5,5,204096,A_CANCELLED,10972.0,0.7,1258733.0,0.6,349097.9,0.023643794772729314,135693.76322914392,0.12662346554634157,1113605.7409121841
BPI12,nsga2,5,5,204099,O_CANCELLED,10972.0,0.3,1328876.0,0.5,918815.0,0.684597731404317,312126.5799249065,0.7141029405962454,502628.2278143958
BPI12,nsga2,5,5,204218,A_CANCELLED,10138.0,0.4,1666244.0,0.2,421194.0,0.017714303017684348,151703.7444232644,0.10331932242476521,1090058.172335563
BPI12,nsga2,5,5,204326,O_SENT_BACK,10629.0,0.5,1835563.0,0.2,1250179.4,0.6159126007302593,678789.4618061824,0.2977572797227009,1215442.5669451486
BPI12,nsga2,5,5,204347,O_CANCELLED,112.0,0.3,1738926.0,0.5,613718.0,0.07257850581819801,587327.8574264012,0.09803781511978096,1130210.937464408
BPI12,nsga2,5,5,204418,A_CANCELLED,10972.0,0.2,1379133.0,0.3,730167.0,0.010815307225504656,211630.15265125223,0.010815307225504656,213276.69055999327
BPI12,nsga2,5,5,204514,O_CANCELLED,112.0,0.3,2698087.0,0.3,2370276.3,0.10357635567116737,532699.4527069301,0.13830174245142282,1100537.990132019
BPI12,nsga2,5,5,204682,A_CANCELLED,10629.0,0.1,1008146.1,0.2,1114204.9,0.021813219943487033,157076.53273383214,0.18519456025678857,683534.762076457
BPI12,nsga2,5,5,204691,A_ACTIVATED,10972.0,0.6,113087.2,1.0,189078.0,0.9278364803541549,28247.35731493507,0.4772755549040826,264608.0003659697
BPI12,nsga2,5,5,204712,O_SENT_BACK,10972.0,1.0,866548.9,1.0,283203.8,0.8017927292724916,103515.83141175646,0.46115509821115813,431837.0431881406
BPI12,nsga2,5,5,204730,A_CANCELLED,10972.0,0.6,181874.1,0.4,67208.7,0.1787218683578426,0.0,0.5658077497630981,250517.35177083442
BPI12,nsga2,5,5,204742,O_CANCELLED,112.0,0.4,1743052.0,0.4,826354.4,0.23906404319769403,660292.2895149081,0.27122627299751567,1197162.5655472933
BPI12,nsga2,5,5,204808,A_CANCELLED,10629.0,0.2,1198389.0,0.3,1037993.7,0.023880930721124585,521300.09787405486,0.23544226194920032,1056772.6435519643
BPI12,nsga2,5,5,204838,O_SENT_BACK,10972.0,0.3,1440576.6,0.0,1839132.0,0.4867693115522964,684317.6971782248,0.18423686238817474,1281986.2365791404
BPI12,nsga2,5,5,204847,A_CANCELLED,10972.0,0.2,600607.0,0.4,1511598.9,0.026939748002973916,170221.77495638118,0.23722932917534945,1208912.6524216747
BPI12,nsga2,5,5,204859,A_CANCELLED,10972.0,0.5,1973197.0,0.5,1356509.5,0.09224708963609357,206601.38720305834,0.5599427045425629,403451.1496307044
BPI12,nsga2,5,5,204862,O_DECLINED,10912.0,0.4,272790.0,0.7,110007.0,0.2882582683055537,20586.22598981089,0.6380290244877974,238059.35720951483
BPI12,nsga2,5,5,204981,A_CANCELLED,11119.0,0.0,837943.0,0.1,386596.5,0.04716645031557073,143373.4811683126,0.42309759605748865,435127.4631548872
BPI12,nsga2,5,5,204993,A_CANCELLED,11119.0,0.4,110953.8,0.6,63017.2,0.1764693972796871,5692.70656022476,0.6124401386397297,254798.19249887625
BPI12,nsga2,5,5,205026,A_CANCELLED,10138.0,0.5,1281048.0,0.6,720652.8,0.009496743888263758,121550.46854049747,0.12689366927318524,1090387.3551113405
BPI12,nsga2,5,5,205035,O_SENT_BACK,10629.0,0.4,1012549.2,0.3,1200681.6,0.49442568582746643,517166.6450055566,0.196979293084411,1103238.2713558283
BPI12,nsga2,5,5,205086,A_CANCELLED,10138.0,0.0,1413584.7,0.3,835892.6,0.019474290953008656,103093.17193059903,0.1673964404454233,392845.5828876677
BPI12,nsga2,5,5,205143,A_CANCELLED,112.0,0.2,1673337.0,0.4,707419.8,0.016950886326016632,578364.9475903653,0.2160163044097574,1553734.524435006
BPI12,nsga2,5,5,205229,A_CANCELLED,11119.0,1.0,375213.8,1.0,255590.7,0.13819462875036395,0.0,0.9527931053188696,9581.966708342661
BPI12,nsga2,5,5,205256,A_CANCELLED,10972.0,0.2,1884077.0,0.6,780573.4,0.01776344355153543,390464.2851459341,0.1793163919741569,1449322.428369116
BPI12,nsga2,5,5,205262,O_CANCELLED,112.0,0.4,2374887.0,0.4,695002.8,0.06247678782766327,661481.0649596702,0.08472532137823191,1209115.766384439
BPI12,nsga2,5,5,205310,O_CANCELLED,10933.0,0.3,29564.7,0.3,21266.7,0.5259993842276254,45012.1775484737,0.5578269327459209,154114.1143144418
BPI12,nsga2,5,5,205313,A_CANCELLED,11119.0,0.5,78703.8,0.4,105345.6,0.4047942423435757,0.0,0.8231610461000438,284315.7461923356
BPI12,nsga2,5,5,205343,A_CANCELLED,10972.0,0.2,1308681.0,0.1,215463.9,0.01640668264091356,167775.34893519233,0.1879400911898742,1178099.4351720063
BPI12,nsga2,5,5,205349,A_CANCELLED,10972.0,0.3,1115862.0,0.2,791100.0,0.023295463261506222,370703.7669027358,0.21131576753432635,1503160.6958784126
BPI12,nsga2,5,5,205364,O_SENT_BACK,10629.0,0.4,722523.0,0.5,1182482.0,0.9667318499494131,161723.14983092155,0.9769363203859556,165134.76721270883
BPI12,nsga2,5,5,205367,O_DECLINED,11049.0,0.6,393191.0,0.5,611739.4,0.06637302959469238,305315.4598094779,0.49732560441456963,408692.96768354904
BPI12,nsga2,5,5,205385,A_CANCELLED,10972.0,0.3,24537.0,0.5,178543.5,0.19742517469850582,0.0,0.6588215013708834,244289.8948110391
BPI12,nsga2,5,5,205511,A_ACTIVATED,10629.0,0.4,154694.4,1.0,217000.2,0.8110727019619506,26150.39699044067,0.2632769317001356,128777.10030942515
BPI12,nsga2,5,5,205514,O_SENT_BACK,10138.0,0.3,782159.2,0.2,534612.0,0.5264433677224793,633479.4629541137,0.21804231899305201,1199207.8760337944
BPI12,nsga2,5,5,205553,O_SENT_BACK,10629.0,0.3,1315256.5,0.5,1613183.0,0.5056944608545952,562719.014433448,0.2042070059779071,1148587.4284582755
BPI12,nsga2,5,5,205556,O_SENT_BACK,10972.0,0.2,2596537.0,0.5,606235.0,0.5190458859058271,610847.7999427211,0.2241390444397659,1207197.0997367406
BPI12,nsga2,5,5,205562,O_SENT_BACK,10629.0,1.0,475005.8,1.0,198783.8,0.8859703976516543,76804.77208074299,0.6544370579522292,180042.73799605703
BPI12,nsga2,5,5,205661,O_CANCELLED,11003.0,0.5,176423.4,0.4,33208.2,0.6917429421627026,31195.72022762103,0.9710185645810144,8624.593517861678
BPI12,nsga2,5,5,205724,A_CANCELLED,11119.0,1.0,383932.0,1.0,325600.0,0.14187868886891858,0.0,0.5794530838990963,236935.6438680737
BPI12,nsga2,5,5,205757,O_SENT_BACK,10138.0,0.2,1559852.0,0.5,2211781.8,0.6524189094754277,721376.9342144798,0.6524189094754277,687469.35517383
BPI12,nsga2,5,5,205782,O_DECLINED,11049.0,0.2,431923.0,0.1,495775.0,0.08610093528627498,319725.4258646548,0.5598549666230419,422460.12259970827
BPI12,nsga2,5,5,205791,A_CANCELLED,10972.0,0.3,1820318.0,0.5,739261.4,0.014880324963041239,145096.7968646523,0.1863100822219912,1186358.9197989197
BPI12,nsga2,5,5,205797,A_CANCELLED,10138.0,0.6,1394743.0,0.3,1206190.3,0.018870801557154347,377322.6899017276,0.1967651429693462,1470365.2200536306
BPI12,nsga2,5,5,205803,A_CANCELLED,10138.0,0.1,1350865.0,0.1,786614.5,0.007935179195808531,187434.02318658703,0.08812241591117113,1194783.6243333365
BPI12,nsga2,5,5,205846,A_CANCELLED,11119.0,0.2,18671.5,0.6,251062.0,0.17818308769452074,1641.815928942291,0.6153659265805714,277365.45658543997
BPI12,nsga2,5,5,205876,A_CANCELLED,10972.0,0.2,1150302.0,0.3,271567.2,0.014677839167862309,158894.55843125435,0.1525258637325933,1152380.8089613002
BPI12,nsga2,5,5,205897,A_CANCELLED,10972.0,0.4,1772078.0,0.3,376358.8,0.02093299686292653,349998.6741091475,0.20528738672452376,1402506.5885501748
BPI12,nsga2,5,5,205912,A_CANCELLED,112.0,0.4,1811679.0,0.5,767262.3,0.06019513473593161,370473.27135201916,0.604554973658165,838346.5839156217
BPI12,nsga2,5,5,205921,A_CANCELLED,10138.0,0.3,1491284.0,0.5,1046343.8,0.016169529951667504,192079.98634836043,0.15585319387958782,1224322.5740001693
BPI12,nsga2,5,5,205954,A_CANCELLED,10972.0,0.3,1101057.0,0.3,1481574.9,0.010177325363840228,185387.3224494519,0.3929621197407344,617246.3545628381
BPI12,nsga2,5,5,206047,A_ACTIVATED,10629.0,0.4,235742.4,0.4,190702.8,0.9349147704568216,35098.341737364535,0.6771961976466626,274590.84598907374
BPI12,nsga2,5,5,206050,O_SENT_BACK,10972.0,0.5,757913.1,0.1,1388046.0,0.49011314243616366,710621.0288710173,0.1772404970305982,1293531.8260824466
BPI12,nsga2,5,5,206071,O_SENT_BACK,11181.0,0.5,2029588.0,0.3,871728.8,0.29582738767405886,819760.3188387299,0.10973231562520712,1405570.0821407237
BPI12,nsga2,5,5,206086,A_CANCELLED,10933.0,0.4,141763.1,0.4,23569.1,0.21072883812895338,0.0,0.6824103506567865,167766.44856943528
BPI12,nsga2,5,5,206099,A_CANCELLED,10138.0,0.4,1698305.0,0.4,897613.0,0.013694067317454784,213959.3905037787,0.14364990106888018,1219821.0990942982
BPI12,nsga2,5,5,206105,A_CANCELLED,10972.0,0.3,1612987.0,0.4,845873.7,0.021376121461147327,691629.7563032219,0.23497395267910126,1573585.0570600848
BPI12,nsga2,5,5,206108,A_CANCELLED,10972.0,0.2,1382853.0,0.6,855395.4,0.023147082747172865,286025.8968611711,0.5705153457058872,733717.0489400721
BPI12,nsga2,5,5,206111,A_CANCELLED,10972.0,0.3,2010338.0,0.4,1462414.0,0.02686113535144644,169222.5782230494,0.1390770917535583,1165259.3702001276
BPI12,nsga2,5,5,206132,O_SENT_BACK,10138.0,0.5,1115268.0,0.3,966753.6,0.4684051485621305,819002.806093693,0.4684051485621305,789045.7391251335
BPI12,nsga2,5,5,206135,A_CANCELLED,11049.0,0.4,1491822.0,0.3,1232066.4,0.1466067906974941,248959.5601661906,0.5464832641154104,389758.8221190765
BPI12,nsga2,5,5,206165,A_CANCELLED,10629.0,0.4,1174673.0,0.3,1232652.0,0.02822005410581824,151554.5999335308,0.4093785614478501,574252.9307857868
BPI12,nsga2,5,5,206180,A_ACTIVATED,10629.0,0.5,390643.0,1.0,630141.2,0.9491471272629829,23202.779656510334,0.6124039247609968,229670.49807578744
BPI12,nsga2,5,5,206201,A_CANCELLED,10138.0,0.3,1318635.0,0.2,975522.0,0.01835327915929445,220946.20805508213,0.1842642597927794,1298119.543098634
BPI12,nsga2,5,5,206216,A_CANCELLED,10972.0,0.3,1371120.0,0.2,460350.0,0.008127479533497543,271867.38690068375,0.11120349400229769,1352390.0964838641
BPI12,nsga2,5,5,206219,A_CANCELLED,10138.0,0.2,725665.0,0.4,599384.5,0.02123043484556436,161820.4339204348,0.6239405984875266,621501.2969149384
BPI12,nsga2,5,5,206222,A_CANCELLED,10972.0,0.6,1327763.1,0.3,1113513.3,0.026554910525843394,651365.7809908509,0.2925419140566031,1357758.342413037
BPI12,nsga2,5,5,206231,A_CANCELLED,10972.0,0.4,1638032.4,0.5,1044644.4,0.04882198663764139,479371.73553121253,0.23100400573463936,1340946.910172638
BPI12,nsga2,5,5,206246,O_SENT_BACK,10972.0,0.2,1372902.2,0.4,923916.0,0.35815251254029656,688161.7223233386,0.1315341792741629,1292914.0542018518
BPI12,nsga2,5,5,206249,A_CANCELLED,10629.0,0.3,1370606.0,0.1,254625.2,0.049791336388736146,249569.92734235,0.40025839307629163,1219050.15337226
BPI12,nsga2,5,5,206258,O_DECLINED,11049.0,0.3,138669.0,0.3,578384.1,0.07758298226841462,297557.6891627795,0.8931293349754218,296877.93996558094
BPI12,nsga2,5,5,206261,A_CANCELLED,10972.0,0.1,1048225.0,0.1,835881.8,0.02916308350683005,233850.31361207715,0.3080889546541179,1259009.5604337745
BPI12,nsga2,5,5,206294,A_CANCELLED,10972.0,0.3,1073792.0,0.3,937250.0,0.01928709207611554,165262.06324512837,0.01928709207611554,165262.06324512837
BPI12,nsga2,5,5,206300,A_ACTIVATED,10972.0,0.6,290140.8,1.0,275240.0,0.9469626798531238,21402.016756065073,0.5696266805042766,253735.9690608026
BPI12,nsga2,5,5,206309,A_CANCELLED,10863.0,1.0,446791.5,1.0,132628.0,0.15890058725348655,0.0,0.9559326605712865,23229.839141845005
BPI12,nsga2,5,5,206342,O_DECLINED,11049.0,0.6,340250.7,0.4,672108.0,0.07146659185971214,298688.310589636,0.5095980857198222,385710.63282756275
BPI12,nsga2,5,5,206360,O_DECLINED,11049.0,0.6,315193.2,0.2,233831.7,0.07983616575781523,298947.01281332003,0.546989267303984,393120.50161572406
BPI12,nsga2,5,5,206366,O_SENT_BACK,10972.0,0.3,1171794.3,0.4,650983.8,0.5309064843200592,626777.1502428531,0.2211116459033143,1191445.1981181412
BPI12,nsga2,5,5,206372,O_SENT_BACK,10629.0,0.4,2369720.8,0.2,1748784.4,0.6111700734361344,784324.9158780719,0.2920799840597429,1423506.8705380461
BPI12,nsga2,5,5,206384,O_CANCELLED,112.0,0.2,1309774.0,0.2,612420.8,0.15119537179124837,597902.4860604822,0.1983530990058264,1155608.9299165865
BPI12,nsga2,5,5,206408,A_CANCELLED,10138.0,0.3,882706.0,0.2,590958.0,0.013759415195376237,148661.72088525258,0.16400313654995122,1173248.9988460767
BPI12,nsga2,5,5,206411,A_CANCELLED,10972.0,0.1,1542190.0,0.1,652098.0,0.02154709378946592,184575.19720196642,0.2101489178616631,1230979.9835230992
BPI12,nsga2,5,5,206414,A_CANCELLED,10138.0,0.2,2648221.0,0.1,788349.8,0.029553601143124792,195094.72031422227,0.2549018287351218,1264205.8912990193
BPI12,nsga2,5,5,206420,A_CANCELLED,10972.0,1.0,708496.5,1.0,225736.0,0.17924479241408414,13024.740188178374,0.6804556243157148,282145.986766782
BPI12,nsga2,5,5,206432,O_SENT_BACK,10972.0,0.1,1585048.8,0.1,523170.4,0.5029245698594969,673290.0921651894,0.5029245698594969,672500.8279571241
BPI12,nsga2,5,5,206441,A_CANCELLED,10138.0,0.3,1170772.0,0.4,637497.2,0.018999797911273927,513578.43554908276,0.19786494281470135,1337431.8825484554
BPI12,nsga2,5,5,206444,A_CANCELLED,11049.0,1.0,807752.0,1.0,218825.6,0.18299446896979543,32200.068946695188,0.6264308336391146,307693.02781423414
BPI12,nsga2,5,5,206447,A_CANCELLED,10972.0,0.2,1392002.0,0.3,830780.6,0.01578416312803298,128899.55335417797,0.5420086041068811,548068.8930830305
