case_id,n_valid_pairs,method,pop_size,n_generations,time_s,hv_ratio,igd,n_front_points
Application_2031722279,79,nsga2,30.0,3.0,0.1689903736114502,0.9999956637451836,0.01568359139260669,2
Application_2031722279,79,nsga2,30.0,5.0,0.30122995376586914,1.0,0.0,3
Application_2031722279,79,nsga2,30.0,7.0,0.4444701671600342,1.0,0.0,3
Application_2031722279,79,nsga2,30.0,10.0,0.7306845188140869,1.0,0.0,3
Application_2031722279,79,nsga2,50.0,3.0,0.5073733329772949,1.0,0.0,3
Application_2031722279,79,nsga2,50.0,5.0,0.8456439971923828,1.0,0.0,3
Application_2031722279,79,nsga2,50.0,7.0,1.3714191913604736,1.0,0.0,3
Application_2031722279,79,nsga2,50.0,10.0,2.0386693477630615,1.0,0.0,3
Application_1497071850,180,exhaustive,,,0.03191113471984863,1.0,0.0,4
Application_1497071850,180,nsga2,10.0,3.0,0.1285262107849121,0.14349600436149051,0.05338953360842724,4
Application_1497071850,180,nsga2,10.0,5.0,0.19778823852539062,0.1861292520564155,0.049115155096419144,4
Application_1497071850,180,nsga2,10.0,7.0,0.2657814025878906,0.1870387572156388,0.04287224220798057,4
Application_1497071850,180,nsga2,10.0,10.0,0.3626284599304199,0.1870387572156388,0.04287224220798057,4
Application_1497071850,180,nsga2,20.0,3.0,0.12745094299316406,0.42384814542699556,0.04396869666457125,2
Application_1497071850,180,nsga2,20.0,5.0,0.1904752254486084,0.42384983066783666,0.04223306661735843,3
Application_1497071850,180,nsga2,20.0,7.0,0.27054715156555176,0.42384983066783666,0.04223306661735843,3
Application_1497071850,180,nsga2,20.0,10.0,0.3848745822906494,0.9999852077764694,0.017256205143187184,2
Application_1497071850,180,nsga2,30.0,3.0,0.20842385292053223,0.20816389933357562,0.035163315132762885,3
Application_1497071850,180,nsga2,30.0,5.0,0.2962613105773926,0.2528210698919386,0.0330567489881103,4
Application_1497071850,180,nsga2,30.0,7.0,0.3535428047180176,0.2528210698919386,0.0330567489881103,4
Application_1497071850,180,nsga2,30.0,10.0,0.4745814800262451,0.7523206802238884,0.017256205143187184,2
Application_1497071850,180,nsga2,50.0,3.0,0.16477394104003906,0.678872315507561,0.006038160995292167,5
Application_1497071850,180,nsga2,50.0,5.0,0.255645751953125,1.0,0.0,4
Application_1497071850,180,nsga2,50.0,7.0,0.41047048568725586,1.0,0.0,4
Application_1497071850,180,nsga2,50.0,10.0,0.7364892959594727,1.0,0.0,4
Application_1442043587,317,exhaustive,,,0.04556441307067871,1.0,0.0,7
Application_1442043587,317,nsga2,10.0,3.0,0.09948372840881348,0.8813235697788312,0.048069192531307516,4
Application_1442043587,317,nsga2,10.0,5.0,0.1748032569885254,0.9030296377766223,0.04369534250245666,4
Application_1442043587,317,nsga2,10.0,7.0,0.25245094299316406,0.9038906889652921,0.04343387444712539,4
Application_1442043587,317,nsga2,10.0,10.0,0.3864171504974365,0.9572816436247843,0.01821751208494593,5
Application_1442043587,317,nsga2,20.0,3.0,0.11477398872375488,0.9267801753646214,0.03887239295415908,5
Application_1442043587,317,nsga2,20.0,5.0,0.2229921817779541,0.9319675702698301,0.03730811533421892,5
Application_1442043587,317,nsga2,20.0,7.0,0.2859985828399658,0.9461448978949525,0.03422404097437839,5
Application_1442043587,317,nsga2,20.0,10.0,0.5267782211303711,0.9462776397546862,0.03422404097437839,6
Application_1442043587,317,nsga2,30.0,3.0,0.14226865768432617,0.9157696676489473,0.03958852179676488,5
Application_1442043587,317,nsga2,30.0,5.0,0.22254276275634766,0.925422743304914,0.040070325879075205,5
Application_1442043587,317,nsga2,30.0,7.0,0.3265571594238281,0.9874180166388005,0.008640179595074923,7
Application_1442043587,317,nsga2,30.0,10.0,0.4247095584869385,0.9874180399057748,0.008515984051007829,7
Application_1442043587,317,nsga2,50.0,3.0,0.1689603328704834,0.9957529488580747,0.00667396802034211,6
Application_1442043587,317,nsga2,50.0,5.0,0.23784232139587402,0.9999996133421737,0.0065455134623277995,6
Application_1442043587,317,nsga2,50.0,7.0,0.34713196754455566,0.9999996133421737,0.0065455134623277995,6
Application_1442043587,317,nsga2,50.0,10.0,0.6689035892486572,0.9999996133421737,0.0065455134623277995,6
Application_2074797883,332,exhaustive,,,0.04779767990112305,1.0,0.0,4
Application_2074797883,332,nsga2,10.0,3.0,0.09858226776123047,0.271065340262519,0.040982419672501345,1
Application_2074797883,332,nsga2,10.0,5.0,0.21810674667358398,0.22893626302496514,0.03311217754204374,2
Application_2074797883,332,nsga2,10.0,7.0,0.2802402973175049,0.24196486540745862,0.030509581221251695,2
Application_2074797883,332,nsga2,10.0,10.0,0.3975346088409424,0.24196486540745862,0.030509581221251695,2
Application_2074797883,332,nsga2,20.0,3.0,0.12094902992248535,0.14553111104791064,0.0260772277319231,4
Application_2074797883,332,nsga2,20.0,5.0,0.1998441219329834,0.4424627587181896,0.008784884802208077,4
Application_2074797883,332,nsga2,20.0,7.0,0.29527759552001953,0.46506256309914284,0.006584829356144662,5
Application_2074797883,332,nsga2,20.0,10.0,0.5230412483215332,1.0,0.0,4
Application_2074797883,332,nsga2,30.0,3.0,0.12622499465942383,0.3846760234830136,0.007807786079695919,4
Application_2074797883,332,nsga2,30.0,5.0,0.22420167922973633,1.0,0.0,4
Application_2074797883,332,nsga2,30.0,7.0,0.305178165435791,1.0,0.0,4
Application_2074797883,332,nsga2,30.0,10.0,0.4432554244995117,1.0,0.0,4
Application_2074797883,332,nsga2,50.0,3.0,0.15890288352966309,0.9773998768658928,0.008789203594442165,3
Application_2074797883,332,nsga2,50.0,5.0,0.26862215995788574,0.9773998768658928,0.008789203594442165,3
Application_2074797883,332,nsga2,50.0,7.0,0.47714662551879883,0.9999996812468459,0.00015634544999790223,4
Application_2074797883,332,nsga2,50.0,10.0,0.6032767295837402,1.0,0.0,4
Application_699037232,345,exhaustive,,,0.04732012748718262,1.0,0.0,4
Application_699037232,345,nsga2,10.0,3.0,0.10212445259094238,0.03654749905633403,0.030606582531018812,4
Application_699037232,345,nsga2,10.0,5.0,0.16140484809875488,0.3467774985449174,0.02865631336315763,4
Application_699037232,345,nsga2,10.0,7.0,0.2492389678955078,0.3467780760279816,0.02678200294075224,4
Application_699037232,345,nsga2,10.0,10.0,0.36142754554748535,0.4003504680100305,0.02678200294075224,4
Application_699037232,345,nsga2,20.0,3.0,0.10799837112426758,0.34182328507175935,0.019703850204946576,3
Application_699037232,345,nsga2,20.0,5.0,0.20496392250061035,0.43450579171363296,0.00600435527208225,3
Application_699037232,345,nsga2,20.0,7.0,0.3473381996154785,1.0,0.0,4
Application_699037232,345,nsga2,20.0,10.0,0.468364953994751,1.0,0.0,4
Application_699037232,345,nsga2,30.0,3.0,0.12470364570617676,0.6377312042379424,0.010853478472726746,5
Application_699037232,345,nsga2,30.0,5.0,0.22883129119873047,0.9680419633969201,0.007307514788311502,5
Application_699037232,345,nsga2,30.0,7.0,0.3184061050415039,1.0,0.0,4
Application_699037232,345,nsga2,30.0,10.0,0.454012393951416,1.0,0.0,4
Application_699037232,345,nsga2,50.0,3.0,0.14575767517089844,0.7087286747987053,0.009337083772198317,5
Application_699037232,345,nsga2,50.0,5.0,0.28093433380126953,1.0,0.0,4
Application_699037232,345,nsga2,50.0,7.0,0.564877986907959,1.0,0.0,4
Application_699037232,345,nsga2,50.0,10.0,0.666323184967041,1.0,0.0,4
Application_1829465439,382,exhaustive,,,0.04161477088928223,1.0,0.0,11
Application_1829465439,382,nsga2,10.0,3.0,0.09083700180053711,0.1068392365755771,0.11653580264759106,5
Application_1829465439,382,nsga2,10.0,5.0,0.1644296646118164,0.363258703945206,0.07283857436802393,6
Application_1829465439,382,nsga2,10.0,7.0,0.24310088157653809,0.36325973954529667,0.07096245818635605,7
Application_1829465439,382,nsga2,10.0,10.0,0.3462791442871094,0.754871283562548,0.0693975222874838,7
Application_1829465439,382,nsga2,20.0,3.0,0.10160279273986816,0.40873287320185653,0.03147158820224648,7
Application_1829465439,382,nsga2,20.0,5.0,0.17341399192810059,0.7591667660024675,0.061655564746279375,7
Application_1829465439,382,nsga2,20.0,7.0,0.3634514808654785,0.7646334395377764,0.06141774843254244,7
Application_1829465439,382,nsga2,20.0,10.0,0.4215667247772217,0.9835105922343894,0.014430343120129628,8
Application_1829465439,382,nsga2,30.0,3.0,0.10044574737548828,0.7188367734042098,0.01376130728267453,8
Application_1829465439,382,nsga2,30.0,5.0,0.19930410385131836,0.7243073865899472,0.006402786122249718,8
Application_1829465439,382,nsga2,30.0,7.0,0.25651979446411133,0.9793830140055928,0.0023924765925282102,9
Application_1829465439,382,nsga2,30.0,10.0,0.39030885696411133,0.9793830140055928,0.0023924765925282102,9
Application_1829465439,382,nsga2,50.0,3.0,0.12594103813171387,0.9861927482188382,0.011957882713002172,9
Application_1829465439,382,nsga2,50.0,5.0,0.23211145401000977,0.9861980404416066,0.0023924765925282102,9
Application_1829465439,382,nsga2,50.0,7.0,0.406954288482666,0.9861980404416066,0.0023924765925282102,9
Application_1829465439,382,nsga2,50.0,10.0,0.5144672393798828,0.9948468182246399,0.00062417418438696,10
Application_1533302760,398,exhaustive,,,0.04171872138977051,1.0,0.0,6
Application_1533302760,398,nsga2,10.0,3.0,0.11715579032897949,0.3620241389885646,0.09562759808175138,6
Application_1533302760,398,nsga2,10.0,5.0,0.1643381118774414,0.3620241389885646,0.09562759808175138,6
Application_1533302760,398,nsga2,10.0,7.0,0.24294090270996094,0.3620241389885646,0.09562759808175138,6
Application_1533302760,398,nsga2,10.0,10.0,0.36370325088500977,0.37866337771282366,0.09541893869468167,7
Application_1533302760,398,nsga2,20.0,3.0,0.10543274879455566,0.37022549961373563,0.09925343969819146,6
Application_1533302760,398,nsga2,20.0,5.0,0.17546749114990234,0.3742901116330946,0.09820117613214062,6
Application_1533302760,398,nsga2,20.0,7.0,0.25729799270629883,0.5862473412936076,0.03291933810189293,4
Application_1533302760,398,nsga2,20.0,10.0,0.49076032638549805,0.635128405865223,0.023573677024406686,6
Application_1533302760,398,nsga2,30.0,3.0,0.14310574531555176,0.9651955264380252,0.015610788788954994,6
Application_1533302760,398,nsga2,30.0,5.0,0.2605323791503906,0.9670862642381503,0.0009952613677041392,6
Application_1533302760,398,nsga2,30.0,7.0,0.3178856372833252,0.9670862642381503,0.0009952613677041392,6
Application_1533302760,398,nsga2,30.0,10.0,0.4586608409881592,1.0,0.0,6
Application_1533302760,398,nsga2,50.0,3.0,0.1210331916809082,0.5920819338477497,0.008136319253960756,5
Application_1533302760,398,nsga2,50.0,5.0,0.2701454162597656,0.9858630121101676,0.0034377764656463752,5
Application_1533302760,398,nsga2,50.0,7.0,0.3984415531158447,0.9858630121101676,0.0034377764656463752,5
Application_1533302760,398,nsga2,50.0,10.0,0.613614559173584,0.9858630121101676,0.0034377764656463752,5
Application_850731995,398,exhaustive,,,0.034815073013305664,1.0,0.0,6
Application_850731995,398,nsga2,10.0,3.0,0.10477876663208008,0.415611332090144,0.08462938887567116,5
Application_850731995,398,nsga2,10.0,5.0,0.15624547004699707,0.42141986675643917,0.08443608567382689,5
Application_850731995,398,nsga2,10.0,7.0,0.2386949062347412,0.4214199540516925,0.08239027858691989,5
Application_850731995,398,nsga2,10.0,10.0,0.32541823387145996,0.4214199540516925,0.08239027858691989,5
Application_850731995,398,nsga2,20.0,3.0,0.1228797435760498,0.57868176225543,0.031702966912881915,4
Application_850731995,398,nsga2,20.0,5.0,0.17606329917907715,0.8692055485729068,0.008764521094636584,5
Application_850731995,398,nsga2,20.0,7.0,0.27440571784973145,0.9456392160812174,0.007464071934511609,5
Application_850731995,398,nsga2,20.0,10.0,0.5161252021789551,0.9456392160812174,0.007464071934511609,5
Application_850731995,398,nsga2,30.0,3.0,0.14749479293823242,0.6568730246652217,0.021909996689806935,5
Application_850731995,398,nsga2,30.0,5.0,0.23320674896240234,0.9456392160812174,0.007464071934511609,5
Application_850731995,398,nsga2,30.0,7.0,0.3086071014404297,0.9456406436729672,0.005262694003736037,5
Application_850731995,398,nsga2,30.0,10.0,0.4146902561187744,0.9456406436729672,0.005262694003736037,5
Application_850731995,398,nsga2,50.0,3.0,0.1317744255065918,0.6868163063273266,0.007614028540443299,5
Application_850731995,398,nsga2,50.0,5.0,0.2555718421936035,0.9456406436729672,0.005262694003736037,5
Application_850731995,398,nsga2,50.0,7.0,0.365541934967041,0.9456406436729672,0.005262694003736037,5
Application_850731995,398,nsga2,50.0,10.0,0.699446439743042,0.9456406436729672,0.005262694003736037,5
Application_1225687747,426,exhaustive,,,0.04514908790588379,1.0,0.0,9
Application_1225687747,426,nsga2,10.0,3.0,0.09006476402282715,0.19427895079525248,0.07689935813139699,6
Application_1225687747,426,nsga2,10.0,5.0,0.19066238403320312,0.19740904819803715,0.07228956236513528,7
Application_1225687747,426,nsga2,10.0,7.0,0.24931120872497559,0.19740904819803715,0.07228956236513528,7
Application_1225687747,426,nsga2,10.0,10.0,0.37712645530700684,0.3830064863266371,0.026191278671764254,8
Application_1225687747,426,nsga2,20.0,3.0,0.10771989822387695,0.42203593254394817,0.03882404842579314,9
Application_1225687747,426,nsga2,20.0,5.0,0.18674778938293457,0.42694036478249203,0.034540853066121285,9
Application_1225687747,426,nsga2,20.0,7.0,0.2627279758453369,0.4269413723331011,0.032440779048974126,9
Application_1225687747,426,nsga2,20.0,10.0,0.4783663749694824,0.5438357279486884,0.00712444869157329,9
Application_1225687747,426,nsga2,30.0,3.0,0.12812256813049316,0.6566347235915158,0.027918768531905242,8
Application_1225687747,426,nsga2,30.0,5.0,0.20557904243469238,0.8760757299837146,0.015611223631966367,7
Application_1225687747,426,nsga2,30.0,7.0,0.29772067070007324,0.9366518091882687,0.015055274139292243,7
Application_1225687747,426,nsga2,30.0,10.0,0.41141366958618164,0.9454451075318353,0.01300329721014527,7
Application_1225687747,426,nsga2,50.0,3.0,0.12153005599975586,0.8635693358960841,0.015430389262680672,7
Application_1225687747,426,nsga2,50.0,5.0,0.2232973575592041,0.8814708957774903,0.012988547142455311,8
Application_1225687747,426,nsga2,50.0,7.0,0.3318612575531006,0.9989673555743614,0.001084711445795196,8
Application_1225687747,426,nsga2,50.0,10.0,0.5811803340911865,0.9989673555743614,0.001084711445795196,8
Application_1512331067,426,exhaustive,,,0.04462575912475586,1.0,0.0,8
Application_1512331067,426,nsga2,10.0,3.0,0.11903762817382812,0.25001881016856925,0.07629520397738061,4
Application_1512331067,426,nsga2,10.0,5.0,0.184614896774292,0.2500568780131984,0.0735647537678345,5
Application_1512331067,426,nsga2,10.0,7.0,0.2465357780456543,0.2503742180978199,0.0730111609290872,5
Application_1512331067,426,nsga2,10.0,10.0,0.3697373867034912,0.2532517463894981,0.06656514406122777,5
Application_1512331067,426,nsga2,20.0,3.0,0.12601590156555176,0.346618913668433,0.03911889584499848,6
Application_1512331067,426,nsga2,20.0,5.0,0.1908729076385498,0.3712952330908232,0.03109711212076953,6
Application_1512331067,426,nsga2,20.0,7.0,0.26375794410705566,0.3712952330908232,0.03109711212076953,6
Application_1512331067,426,nsga2,20.0,10.0,0.44640564918518066,0.6593120801168847,0.016790826480167734,8
Application_1512331067,426,nsga2,30.0,3.0,0.17641973495483398,0.6847761174362086,0.02600892313543979,7
Application_1512331067,426,nsga2,30.0,5.0,0.24883723258972168,0.6882408442829363,0.02233377050155543,7
Application_1512331067,426,nsga2,30.0,7.0,0.27402424812316895,0.9468360891997408,0.016273586991550466,7
Application_1512331067,426,nsga2,30.0,10.0,0.42702817916870117,0.9565768336468172,0.0112400483659157,7
Application_1512331067,426,nsga2,50.0,3.0,0.12095475196838379,0.7420732358140772,0.015509155699036947,8
Application_1512331067,426,nsga2,50.0,5.0,0.21477341651916504,0.7794542747111362,0.0037117586528156443,9
Application_1512331067,426,nsga2,50.0,7.0,0.30397820472717285,1.0,0.0,8
Application_1512331067,426,nsga2,50.0,10.0,0.45421528816223145,1.0,0.0,8
Application_1787619541,426,exhaustive,,,0.04774975776672363,1.0,0.0,4
Application_1787619541,426,nsga2,10.0,3.0,0.25386929512023926,0.11164765066895681,0.03225576046916427,7
Application_1787619541,426,nsga2,10.0,5.0,0.23299407958984375,0.12150227487130416,0.007672513717969537,7
Application_1787619541,426,nsga2,10.0,7.0,0.2580709457397461,0.12150227487130416,0.007672513717969537,7
Application_1787619541,426,nsga2,10.0,10.0,0.35300540924072266,0.12202655612044695,0.007672513717969537,7
Application_1787619541,426,nsga2,20.0,3.0,0.10991501808166504,0.11219906605620415,0.036487467582531394,6
Application_1787619541,426,nsga2,20.0,5.0,0.17441773414611816,0.11219989246205715,0.033080933336567975,7
Application_1787619541,426,nsga2,20.0,7.0,0.2490246295928955,0.11254598919299542,0.02082156893187309,7
Application_1787619541,426,nsga2,20.0,10.0,0.36738014221191406,0.15792455076313422,0.02042063554092871,7
Application_1787619541,426,nsga2,30.0,3.0,0.11137604713439941,0.9799192853943373,0.005085290431852617,4
Application_1787619541,426,nsga2,30.0,5.0,0.19065189361572266,0.985282545646284,0.004852956687967647,4
Application_1787619541,426,nsga2,30.0,7.0,0.37455058097839355,0.9852835870569879,0.0006375076268891056,4
Application_1787619541,426,nsga2,30.0,10.0,0.43785858154296875,0.9866716273830577,0.0005773784162094531,4
Application_1787619541,426,nsga2,50.0,3.0,0.14223670959472656,1.0,0.0,4
Application_1787619541,426,nsga2,50.0,5.0,0.205780029296875,1.0,0.0,4
Application_1787619541,426,nsga2,50.0,7.0,0.327955961227417,1.0,0.0,4
Application_1787619541,426,nsga2,50.0,10.0,0.4570746421813965,1.0,0.0,4
Application_2066286831,426,exhaustive,,,0.04599142074584961,1.0,0.0,11
Application_2066286831,426,nsga2,10.0,3.0,0.09045672416687012,0.23170250061566017,0.11350647248353747,5
Application_2066286831,426,nsga2,10.0,5.0,0.17734837532043457,0.24185994667327385,0.11012290568207397,6
Application_2066286831,426,nsga2,10.0,7.0,0.3269312381744385,0.5015085031196633,0.039969960859170935,8
Application_2066286831,426,nsga2,10.0,10.0,0.3917701244354248,0.5757689333478255,0.04206692931142726,8
Application_2066286831,426,nsga2,20.0,3.0,0.1112215518951416,0.5127250628438678,0.029983669913532792,8
Application_2066286831,426,nsga2,20.0,5.0,0.1896834373474121,0.519901147030942,0.028151692917589174,9
Application_2066286831,426,nsga2,20.0,7.0,0.27073216438293457,0.5705877121725015,0.027695591218710913,9
Application_2066286831,426,nsga2,20.0,10.0,0.38726234436035156,0.5956440721616737,0.027233845231788453,9
Application_2066286831,426,nsga2,30.0,3.0,0.10764431953430176,0.5015616201010382,0.03145056487371522,8
Application_2066286831,426,nsga2,30.0,5.0,0.19914865493774414,0.5575997542623133,0.024276990494646152,9
Application_2066286831,426,nsga2,30.0,7.0,0.27270960807800293,0.5631031646230382,0.02266179225373593,9
Application_2066286831,426,nsga2,30.0,10.0,0.5190174579620361,0.6129756886105462,0.01649572394574437,9
Application_2066286831,426,nsga2,50.0,3.0,0.14490842819213867,0.8303136793120951,0.027733617692671853,8
Application_2066286831,426,nsga2,50.0,5.0,0.2359764575958252,0.9896206052824598,0.00020469704299988357,10
Application_2066286831,426,nsga2,50.0,7.0,0.3231332302093506,0.9896206052824598,0.00020469704299988357,10
Application_2066286831,426,nsga2,50.0,10.0,0.4539027214050293,0.9896206052824598,0.00020469704299988357,10
Application_406765375,426,exhaustive,,,0.04394888877868652,1.0,0.0,8
Application_406765375,426,nsga2,10.0,3.0,0.0988459587097168,0.22685397113780886,0.06374696432803494,7
Application_406765375,426,nsga2,10.0,5.0,0.1564648151397705,0.22686261200941257,0.0514630113049655,7
Application_406765375,426,nsga2,10.0,7.0,0.24913787841796875,0.5449442461080114,0.050466692648289596,7
Application_406765375,426,nsga2,10.0,10.0,0.42328429222106934,0.5449467586861861,0.04689478535927778,7
Application_406765375,426,nsga2,20.0,3.0,0.13823509216308594,0.8080287425189663,0.018522195743383034,8
Application_406765375,426,nsga2,20.0,5.0,0.22186613082885742,0.8110433613010578,0.01612391420363256,9
Application_406765375,426,nsga2,20.0,7.0,0.2887992858886719,0.8457195029970684,0.01355174855107223,7
Application_406765375,426,nsga2,20.0,10.0,0.3987436294555664,0.8457195029970684,0.01355174855107223,7
Application_406765375,426,nsga2,30.0,3.0,0.11513638496398926,0.7682686154132037,0.005521046717882274,7
Application_406765375,426,nsga2,30.0,5.0,0.20607781410217285,0.9620265823241725,0.0033386514971045804,8
Application_406765375,426,nsga2,30.0,7.0,0.2924461364746094,0.9999996557814751,0.0004893446384250932,8
Application_406765375,426,nsga2,30.0,10.0,0.4045376777648926,1.0,0.0,8
Application_406765375,426,nsga2,50.0,3.0,0.19611501693725586,0.5960478599615852,0.04377787809349422,6
Application_406765375,426,nsga2,50.0,5.0,0.2709786891937256,0.8688183269004554,0.006194313066230082,8
Application_406765375,426,nsga2,50.0,7.0,0.33646726608276367,0.9998911402084713,0.004920965943896958,8
Application_406765375,426,nsga2,50.0,10.0,0.49492812156677246,0.999893308568121,0.0018384032933102378,8
Application_645021443,426,exhaustive,,,0.05742764472961426,1.0,0.0,7
Application_645021443,426,nsga2,10.0,3.0,0.09464097023010254,0.14824218279174478,0.03000605723347921,7
Application_645021443,426,nsga2,10.0,5.0,0.17015910148620605,0.16318294947018486,0.012992784925350316,7
Application_645021443,426,nsga2,10.0,7.0,0.24861836433410645,0.16318294947018486,0.012992784925350316,7
Application_645021443,426,nsga2,10.0,10.0,0.3521127700805664,0.17057869919397864,0.012610276942692369,7
Application_645021443,426,nsga2,20.0,3.0,0.10657811164855957,0.19689026554457853,0.029054585498097082,6
Application_645021443,426,nsga2,20.0,5.0,0.2773113250732422,0.19689101823067573,0.026920095858712866,7
Application_645021443,426,nsga2,20.0,7.0,0.2977790832519531,0.196891966753212,0.02451188005383381,7
Application_645021443,426,nsga2,20.0,10.0,0.35644984245300293,0.9705501539242337,0.015552371973198672,7
Application_645021443,426,nsga2,30.0,3.0,0.1355419158935547,0.2031006102881756,0.014839780936686642,7
Application_645021443,426,nsga2,30.0,5.0,0.23343515396118164,0.9586811345146122,0.007427409128770436,7
Application_645021443,426,nsga2,30.0,7.0,0.3100152015686035,0.9719494491554518,0.005638429716142856,7
Application_645021443,426,nsga2,30.0,10.0,0.42133283615112305,0.9719501803527419,0.003781983713470808,7
Application_645021443,426,nsga2,50.0,3.0,0.12425971031188965,0.9854037962365042,0.007293251988673873,6
Application_645021443,426,nsga2,50.0,5.0,0.30695223808288574,0.9999992688027098,0.0018564460026720489,7
Application_645021443,426,nsga2,50.0,7.0,0.387392520904541,1.0,0.0,7
Application_645021443,426,nsga2,50.0,10.0,0.48404693603515625,1.0,0.0,7
Application_981883380,426,exhaustive,,,0.057862281799316406,1.0,0.0,9
Application_981883380,426,nsga2,10.0,3.0,0.09527826309204102,0.19410616672212758,0.07163911161815507,5
Application_981883380,426,nsga2,10.0,5.0,0.17420291900634766,0.19410708387473163,0.06807007116267355,6
Application_981883380,426,nsga2,10.0,7.0,0.23212075233459473,0.19410708387473163,0.06807007116267355,6
Application_981883380,426,nsga2,10.0,10.0,0.34393835067749023,0.9825162511821646,0.018726383727870652,7
Application_981883380,426,nsga2,20.0,3.0,0.09992337226867676,0.49398215818157726,0.022275771155435782,8
Application_981883380,426,nsga2,20.0,5.0,0.1841111183166504,0.5017398673375425,0.021726049751132,9
Application_981883380,426,nsga2,20.0,7.0,0.3729710578918457,0.5017419871156046,0.013506486319580756,9
Application_981883380,426,nsga2,20.0,10.0,0.40045738220214844,0.5245000298099922,0.011941457452449492,10
Application_981883380,426,nsga2,30.0,3.0,0.11885905265808105,0.6147969958355437,0.06338448685169498,7
Application_981883380,426,nsga2,30.0,5.0,0.20214080810546875,0.7335115163382785,0.01625739846912024,8
Application_981883380,426,nsga2,30.0,7.0,0.25728774070739746,0.733513586488253,0.008230270849933767,8
Application_981883380,426,nsga2,30.0,10.0,0.3901939392089844,0.733513586488253,0.008230270849933767,8
Application_981883380,426,nsga2,50.0,3.0,0.13242530822753906,0.84622218921848,0.017440054473249856,8
Application_981883380,426,nsga2,50.0,5.0,0.23213458061218262,0.8550498421809525,0.007615178739576494,9
Application_981883380,426,nsga2,50.0,7.0,0.39641571044921875,0.8550498421809525,0.007615178739576494,9
Application_981883380,426,nsga2,50.0,10.0,0.529430627822876,1.0,0.0,9
Application_637668440,450,exhaustive,,,0.05165719985961914,1.0,0.0,6
Application_637668440,450,nsga2,10.0,3.0,0.10302853584289551,0.012749011923793102,0.029817215628100715,2
Application_637668440,450,nsga2,10.0,5.0,0.1551065444946289,0.27121466488029045,0.0275160822670048,3
Application_637668440,450,nsga2,10.0,7.0,0.25429582595825195,0.6848138987950015,0.018150472099442126,4
Application_637668440,450,nsga2,10.0,10.0,0.3462984561920166,0.6881416477591797,0.016842163966650534,6
Application_637668440,450,nsga2,20.0,3.0,0.09173083305358887,0.6712029971214045,0.01734300424569241,4
Application_637668440,450,nsga2,20.0,5.0,0.20381927490234375,0.6983399795881325,0.016146168396133125,5
Application_637668440,450,nsga2,20.0,7.0,0.26549220085144043,0.7012902628920703,0.014837860263341532,6
Application_637668440,450,nsga2,20.0,10.0,0.47928953170776367,0.8074888697482013,0.009220305018381387,7
Application_637668440,450,nsga2,30.0,3.0,0.12685203552246094,0.7179726412862508,0.023897051964641813,3
Application_637668440,450,nsga2,30.0,5.0,0.2131788730621338,0.74250589707921,0.021097423854038733,3
