case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean,sim_status_baseline_mean,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec
bpi17_before,nsga2,1,5,Application_1064627620,O_Cancelled,User_1,0.0,0.0,0.3,341184.1,0.42072263172150415,836357.2752982238,0.05120834389481497,2487074.4765204047
bpi17_before,nsga2,1,5,Application_1067807240,A_Validating,User_60,0.4,947082.0,0.3,326693.3,0.759369577308087,1138690.6058774304,0.5677865130134493,1633624.290888397
bpi17_before,nsga2,1,5,Application_1067848631,A_Validating,User_115,0.6,593995.4,0.5,1409228.8,0.6935739206942237,1092086.5963393182,0.016691061654482357,2641128.492224348
bpi17_before,nsga2,1,5,Application_1068398029,A_Cancelled,User_60,0.6,268919.6,0.8,847853.5,0.1615113197163257,0.0,0.8461560984759529,324360.85055998026
bpi17_before,nsga2,1,5,Application_107006704,A_Validating,User_7,0.7,247064.1,0.5,909699.4,0.7785514399591718,1196771.7693918794,0.5744103296734446,1521634.2774647982
bpi17_before,nsga2,1,5,Application_1070668503,A_Cancelled,User_85,0.0,0.0,0.3,613168.8,0.1011250568443044,467643.07409351564,0.8322579240137412,875182.4829048425
bpi17_before,nsga2,1,5,Application_1072222879,A_Validating,User_7,0.8,796055.3,0.5,564352.6,0.7536506082204616,1554137.781670605,0.5241935447193296,1997847.0619717077
bpi17_before,nsga2,1,5,Application_1072363196,A_Denied,User_7,0.4,170106.0,0.8,1221192.3,0.15866029599071638,72764.34434709093,0.8899306174542632,248785.6137707429
bpi17_before,nsga2,1,5,Application_1072478001,A_Denied,User_39,0.8,804234.0,0.5,442741.2,0.34932039750112537,839447.1857856403,0.8466172899901921,898916.2985482749
bpi17_before,nsga2,1,5,Application_1073868127,A_Cancelled,User_60,0.0,0.0,0.5,578552.3,0.03424936663157596,562057.9257141533,0.5269577485847996,1322992.3299123032
bpi17_before,nsga2,1,5,Application_1076081955,O_Cancelled,User_39,0.0,0.0,0.3,1503983.7,0.548051270195851,1045708.2679681631,0.7253316015867977,1156023.6139837254
bpi17_before,nsga2,1,5,Application_1078909751,O_Cancelled,User_7,0.0,0.0,0.4,1206985.8,0.5792109457015948,1045076.6641934251,0.013601556911558345,2646839.0854216646
bpi17_before,nsga2,1,5,Application_1085126063,A_Accepted,User_53,0.5,2449323.2,0.8,2513489.4,0.406266963273385,1295574.1412526097,0.406266963273385,1630792.3502794255
bpi17_before,nsga2,1,5,Application_1086233807,A_Validating,User_7,0.7,313235.4,0.6,594029.4,0.7642058932346996,1091252.1198012289,0.024479054055787097,2560918.698112275
bpi17_before,nsga2,1,5,Application_1089034603,A_Cancelled,User_60,0.0,0.0,0.6,356359.4,0.040169182849802164,720912.9593735039,0.4202983530957593,1806612.079577259
bpi17_before,nsga2,1,5,Application_1089717788,A_Validating,User_7,0.7,601145.2,0.2,625726.4,0.776249024068576,1226524.9218857933,0.5204692851838508,1636880.3890771936
bpi17_before,nsga2,1,5,Application_1091033446,A_Cancelled,User_85,0.0,0.0,0.1,315801.4,0.036971514927842584,632579.9328471087,0.5666433607240688,1272627.2815546014
bpi17_before,nsga2,1,5,Application_1091041991,O_Cancelled,User_60,0.0,0.0,0.7,1282773.4,0.49644404729827646,950109.4833822001,0.012921439857344159,2774122.7852684436
bpi17_before,nsga2,1,5,Application_1091351729,A_Cancelled,User_102,0.0,0.0,0.5,1742983.8,0.035510567553606376,799379.4263476818,0.7324114428262244,1231759.8865302498
bpi17_before,nsga2,1,5,Application_1091883536,A_Accepted,User_102,0.8,1056490.8,0.4,1528852.8,0.517029143951018,1276857.1561380026,0.4931510458675434,1276857.1561380026
bpi17_before,nsga2,1,5,Application_1096345356,A_Cancelled,User_60,0.0,0.0,0.2,67722.0,0.03710031385467193,555982.9200683592,0.017508252024145535,2646375.9234119505
bpi17_before,nsga2,1,5,Application_1097190039,A_Cancelled,User_102,0.0,0.0,0.3,182005.4,0.1049176317149475,576881.3045853437,0.05288077666241314,2463934.331580745
bpi17_before,nsga2,1,5,Application_109814885,A_Accepted,User_39,0.6,1725367.6,0.3,2985750.8,0.5366046111522871,1477820.4110078914,0.49636297175976307,1477820.4110078914
bpi17_before,nsga2,1,5,Application_1100173647,W_Call incomplete files,User_115,0.7,477473.7,0.4,296453.2,0.824243892189767,35322.21216333052,0.11227880478255395,130796.65041083004
bpi17_before,nsga2,1,5,Application_1100597277,O_Cancelled,User_7,0.0,0.0,0.2,1189247.1,0.5827573879883623,1048146.3971479835,0.7204545712136436,1187881.4782140856
bpi17_before,nsga2,1,5,Application_1104335525,O_Cancelled,User_7,0.0,0.0,0.4,1865343.9,0.632051681861367,1188895.216580831,0.6249591962033137,1522827.8733787735
bpi17_before,nsga2,1,5,Application_1104955032,A_Validating,User_7,0.7,279641.7,0.7,368705.8,0.7580185949589642,1091252.1198012289,0.5521992983734896,1364075.2083391862
bpi17_before,nsga2,1,5,Application_1107241983,A_Cancelled,User_102,0.0,0.0,0.4,227272.2,0.10176275753027722,508687.75669584726,0.845669908824235,759247.4875700953
bpi17_before,nsga2,1,5,Application_1111458873,A_Accepted,User_53,0.6,1065036.0,0.7,1703934.0,0.5142955733042701,975092.1866176701,0.5142955733042701,1247957.6385132954
bpi17_before,nsga2,1,5,Application_1113168636,A_Accepted,User_53,0.7,905868.0,0.3,3337044.0,0.5093054156763517,1196381.983021001,0.5093054156763517,1487180.052882695
bpi17_before,nsga2,1,5,Application_1115931571,A_Validating,User_60,0.8,522662.2,0.6,570138.3,0.8969662923968713,142251.70366753312,0.8611747698664083,391096.9293457008
bpi17_before,nsga2,1,5,Application_1116524301,A_Validating,User_60,0.7,158857.6,0.4,183264.0,0.63768015897939,1175043.8469326056,0.63768015897939,1272023.9837715235
bpi17_before,nsga2,1,5,Application_1116993944,O_Cancelled,User_7,0.0,0.0,0.5,272075.4,0.47252631663261063,924585.7484231633,0.021458098458881737,2441408.222486752
bpi17_before,nsga2,1,5,Application_1119407054,O_Cancelled,User_7,0.0,0.0,0.6,585053.8,0.5447994555076474,1010611.3254694027,0.7264114082437078,1087179.6604620253
bpi17_before,nsga2,1,5,Application_1121197235,W_Assess potential fraud,User_143,0.0,0.0,0.4,322422.4,0.8694753943081285,126998.60900515877,0.9697547259683582,24636.90428033308
bpi17_before,nsga2,1,5,Application_1122983853,O_Cancelled,User_7,0.0,0.0,0.8,215988.8,0.5020898688027117,1100087.909164526,0.7087508560506525,1241347.7028246557
bpi17_before,nsga2,1,5,Application_1126832024,A_Cancelled,User_102,0.0,0.0,0.4,505962.0,0.038142311716722284,689703.6100146507,0.017280395896017927,2596744.7229970805
bpi17_before,nsga2,1,5,Application_1127250936,O_Cancelled,User_7,0.0,0.0,0.8,492248.2,0.617973596931673,1105802.558930328,0.5999019477269448,1522483.7437843224
bpi17_before,nsga2,1,5,Application_1127956985,A_Validating,User_60,0.9,266838.0,0.9,568442.0,0.7630575313484755,855582.2413840244,0.5676705503384877,1267637.7643343399
bpi17_before,nsga2,1,5,Application_1129276294,A_Validating,User_60,0.8,243414.0,0.4,817127.4,0.9009677706718766,101524.27599414182,0.8941189200071554,158870.19139149587
bpi17_before,nsga2,1,5,Application_1131111908,O_Cancelled,User_102,0.0,0.0,0.8,891138.0,0.771585738640882,179981.6482938421,0.07492200839718877,309090.0949144276
bpi17_before,nsga2,1,5,Application_1131263580,O_Cancelled,User_7,0.0,0.0,0.2,354666.2,0.562727176555869,1044454.5365416298,0.015834332949964117,2646185.2158229183
bpi17_before,nsga2,1,5,Application_1132834033,A_Denied,User_7,0.6,645084.0,0.4,1245121.8,0.08313540010697638,67256.09938334906,0.8733285434674012,219484.78556586883
bpi17_before,nsga2,1,5,Application_1133030829,O_Cancelled,User_7,0.0,0.0,0.6,859234.2,0.5381510110976866,1098339.904804728,0.5305927603061882,1579822.5896384532
bpi17_before,nsga2,1,5,Application_1136323889,A_Validating,User_60,0.9,341250.0,0.4,396228.0,0.7245276310250449,907480.564607393,0.5235629750305768,1320777.7191268867
bpi17_before,nsga2,1,5,Application_1136568641,A_Validating,User_60,0.0,0.0,0.0,0.0,0.7364154715490742,634715.8481783452,0.03177449033416517,2055257.2982395887
bpi17_before,nsga2,1,5,Application_1139959523,A_Denied,User_39,0.2,168576.0,0.6,1187566.2,0.14889263701362743,792877.0213354628,0.7219024272529712,948383.3795627584
bpi17_before,nsga2,1,5,Application_1142548986,O_Cancelled,User_60,0.0,0.0,0.7,968523.6,0.5786200250118495,712626.5825823476,0.5786200250118495,1496466.468947914
bpi17_before,nsga2,1,5,Application_1143217229,A_Accepted,User_53,0.6,1295147.6,0.7,1958068.2,0.49821935989346233,1193344.4711530805,0.49821935989346233,1483868.2001994948
bpi17_before,nsga2,1,5,Application_1143890425,O_Cancelled,User_39,0.0,0.0,0.7,306584.2,0.48040335208698604,1029721.6642340419,0.6722858524783958,1139654.6888132682
bpi17_before,nsga2,1,5,Application_1144672891,W_Call incomplete files,User_115,0.7,525333.6,0.2,749698.2,0.8234267949943271,28598.997082345653,0.8667473301497298,209747.51684766798
bpi17_before,nsga2,1,5,Application_1149655953,A_Cancelled,User_85,0.0,0.0,0.5,1111493.4,0.02301491666744362,634724.5852468214,0.7046387071197819,947491.0150773083
bpi17_before,nsga2,1,5,Application_1150495041,O_Cancelled,User_85,0.0,0.0,0.6,365549.6,0.44313702687701134,1027586.083147775,0.518773819945789,1518142.3248918722
bpi17_before,nsga2,1,5,Application_1152955170,A_Cancelled,User_60,0.0,0.0,0.6,53693.0,0.03169819682899194,518691.5786801309,0.013082081777214967,2455986.6178265326
bpi17_before,nsga2,1,5,Application_1154252514,O_Cancelled,User_7,0.0,0.0,0.4,494542.4,0.41605170791004786,1134483.611452749,0.01622674831123552,2663476.050456577
bpi17_before,nsga2,1,5,Application_1155070210,A_Validating,User_115,0.4,203526.3,0.7,1645038.6,0.4712931530127372,1042465.1644670658,0.30183624012380805,1445953.3686567792
bpi17_before,nsga2,1,5,Application_1157728848,A_Denied,User_53,0.3,148772.9,0.3,1273922.7,0.22102636772620463,879379.6043201654,0.5405148027827664,1475866.3698234977
bpi17_before,nsga2,1,5,Application_1158871047,O_Cancelled,User_7,0.0,0.0,0.3,360124.6,0.5016096360803908,1028893.7028081198,0.6979679587951486,1138807.2364243276
bpi17_before,nsga2,1,5,Application_1160839680,A_Validating,User_60,0.9,443432.1,0.7,2232051.0,0.7621324021087141,920273.5694738897,0.572411116271298,1326730.3258808355
bpi17_before,nsga2,1,5,Application_116364671,O_Cancelled,User_7,0.0,0.0,0.5,703398.0,0.5771887841948725,1028893.7028081198,0.7546819296278834,1138807.2364243276
bpi17_before,nsga2,1,5,Application_116416466,O_Cancelled,User_7,0.0,0.0,0.3,477624.0,0.5708354023042873,973506.140950714,0.5633780647117105,1411519.8145769003
bpi17_before,nsga2,1,5,Application_1166230182,A_Cancelled,User_60,0.0,0.0,0.6,1369950.0,0.03075367288724084,704801.4702038646,0.019647054061089235,2819770.3629119173
bpi17_before,nsga2,1,5,Application_1166306573,A_Validating,User_7,0.8,328871.8,0.6,753270.0,0.7600972703203528,1243706.869521006,0.5051012491675784,1674890.711615422
bpi17_before,nsga2,1,5,Application_1167813329,A_Accepted,User_53,0.8,1079933.6,0.6,1353979.2,0.362737296520643,1302475.6234727309,0.362737296520643,1610088.8305071595
bpi17_before,nsga2,1,5,Application_1168708378,O_Cancelled,User_60,0.0,0.0,0.7,891078.2,0.5159026864115017,1045583.1559195938,0.5159026864115017,1681970.0120097531
bpi17_before,nsga2,1,5,Application_1169258361,A_Cancelled,User_8,0.0,0.0,0.6,1559633.1,0.0631191277974364,710369.5785145445,0.02093486472873848,2293846.142788916
bpi17_before,nsga2,1,5,Application_1169725538,W_Call incomplete files,User_115,0.7,632631.9,0.4,778778.4,0.8250663110414984,187843.95446239866,0.8680490640341426,322604.58042104216
bpi17_before,nsga2,1,5,Application_117027249,A_Validating,User_115,0.4,214518.0,0.7,934506.0,0.5670136334921883,1279553.4658669445,0.39094047946603827,1807938.6529739418
bpi17_before,nsga2,1,5,Application_117449589,A_Cancelled,User_60,0.0,0.0,0.5,550412.6,0.02768909008166585,614101.036744911,0.47216284086440496,1640436.88381898
bpi17_before,nsga2,1,5,Application_11785385,W_Assess potential fraud,User_143,0.0,16482.0,0.6,809469.9,0.8761406943118518,121537.0336340731,0.8761406943118518,205812.95816174126
bpi17_before,nsga2,1,5,Application_1182795681,A_Validating,User_60,0.0,0.0,0.0,0.0,0.7570021112946103,706109.7577552933,0.7570021112946103,836453.3799088581
bpi17_before,nsga2,1,5,Application_1192159171,A_Accepted,User_53,0.5,881352.0,0.5,1683600.0,0.4535376423789048,991194.5959723068,0.4535376423789048,1238877.798302019
bpi17_before,nsga2,1,5,Application_1194303360,A_Validating,User_115,0.6,164862.0,0.4,560075.7,0.7109338921642679,899444.7705373318,0.013073356989751136,2591927.5329765007
bpi17_before,nsga2,1,5,Application_1195434598,A_Validating,User_60,1.0,466686.0,0.9,854509.5,0.915647527464559,109865.64147024497,0.915647527464559,165400.68187091313
bpi17_before,nsga2,1,5,Application_1205144249,A_Cancelled,User_60,0.6,348671.5,0.7,1015121.5,0.10118037172255878,302486.83082067815,0.06597707217805952,412660.52294977347
bpi17_before,nsga2,1,5,Application_1206188048,W_Call incomplete files,User_115,0.5,383959.2,0.4,297978.0,0.8246015386209734,75382.42363372725,0.8246015386209734,389369.19593509205
bpi17_before,nsga2,1,5,Application_1206551699,A_Denied,User_53,0.6,348570.0,0.8,702072.0,0.08306559769756368,326891.18308826466,0.7043537071237597,725435.231791334
bpi17_before,nsga2,1,5,Application_1206679861,A_Validating,User_115,0.7,638656.1,0.6,765494.2,0.6219406181485921,920419.5957659951,0.44639568794050655,1252361.5298952488
bpi17_before,nsga2,1,5,Application_1207230380,O_Cancelled,User_1,0.0,0.0,0.5,695640.0,0.42023612254119574,803549.316358858,0.856091000564511,952791.3959471226
bpi17_before,nsga2,1,5,Application_120793083,O_Cancelled,User_17,0.0,0.0,0.6,630303.0,0.6914866654329714,841138.9418525854,0.04404784895149405,2438566.12254894
bpi17_before,nsga2,1,5,Application_1209676119,A_Cancelled,User_102,0.0,0.0,0.4,694884.0,0.04244165711394159,751085.8288166142,0.7029513998969451,1165654.5124045159
bpi17_before,nsga2,1,5,Application_1213916582,A_Cancelled,User_85,0.0,0.0,0.3,693097.7,0.047670068910166924,762744.2000018454,0.5232727829927268,1647364.6893589487
bpi17_before,nsga2,1,5,Application_121641518,A_Validating,User_7,0.6,335787.6,0.6,793001.2,0.7885382126584277,1196508.1429307812,0.5679433733733914,1602652.7487805607
bpi17_before,nsga2,1,5,Application_121729357,A_Cancelled,User_60,0.0,0.0,0.4,698131.1,0.02919612450876831,749464.5233126386,0.4173869790011581,1870008.8638087416
bpi17_before,nsga2,1,5,Application_1218695611,A_Cancelled,User_85,0.0,0.0,0.5,1337698.2,0.0258734400455074,572406.8639874321,0.7289872602779142,871032.5523943801
bpi17_before,nsga2,1,5,Application_1219772874,A_Validating,User_7,0.5,548466.0,0.4,345662.4,0.9274618366320493,362108.4546347002,0.8812056289141608,566464.8451019605
bpi17_before,nsga2,1,5,Application_1225687747,A_Cancelled,User_102,0.0,0.0,0.5,436338.0,0.03725301906694929,758903.1273890641,0.01686897095308081,2666184.596900748
bpi17_before,nsga2,1,5,Application_1227690400,A_Validating,User_60,0.9,304111.2,0.6,1832671.2,0.7239603849518493,1091864.3466950315,0.013169549971455538,2659647.2862909813
bpi17_before,nsga2,1,5,Application_1228722182,O_Cancelled,User_7,0.0,0.0,0.1,165438.4,0.8816040139589766,267156.7270985516,0.8783963601707265,554101.0205707018
bpi17_before,nsga2,1,5,Application_1228813193,A_Cancelled,User_60,0.9,351079.8,0.8,871861.8,0.1584976137991126,34839.82423142367,0.8224127493931186,509503.8695503711
bpi17_before,nsga2,1,5,Application_1229707182,A_Cancelled,User_60,0.6,260872.8,0.9,625728.0,0.050532381117319676,926534.9173811019,0.03676308128241588,3084930.3588560913
bpi17_before,nsga2,1,5,Application_1237040955,A_Cancelled,User_85,0.0,0.0,0.3,1053636.0,0.033157306551149554,705224.9782970728,0.6992436004266758,1138753.9156294726
bpi17_before,nsga2,1,5,Application_1237983321,A_Cancelled,User_85,0.0,0.0,0.4,522517.1,0.023929765951226565,634724.5852468214,0.03196951538303913,681532.7387308127
bpi17_before,nsga2,1,5,Application_1238132318,A_Cancelled,User_60,0.0,0.0,0.4,360300.0,0.0367963606951923,666910.8182688332,0.5454510205001707,1599791.1561912824
bpi17_before,nsga2,1,5,Application_1238606249,A_Denied,User_53,0.6,383883.3,0.7,234651.3,0.12277099462398346,798918.8818789896,0.6975071761000369,1135367.785385176
bpi17_before,nsga2,1,5,Application_1241541074,O_Cancelled,User_17,0.0,0.0,0.2,406314.0,0.5130561458042496,1034513.5316958389,0.021138937169709014,2644187.802080592
bpi17_before,nsga2,1,5,Application_1242496593,O_Returned,User_102,0.7,512247.1,0.3,537015.9,0.8385678119934924,264766.0494935749,0.7408883557828461,489940.02968254127
bpi17_before,nsga2,1,5,Application_1245226697,O_Returned,User_102,0.4,484556.9,0.5,973727.5,0.9182909047470844,233208.2109517709,0.8869006404817042,328288.71151089936
bpi17_before,nsga2,1,5,Application_1248061466,A_Validating,User_60,0.7,258289.1,0.4,1742804.8,0.8585109112825289,764044.6084196798,0.06690164158459198,2337892.8929408537
bpi17_before,nsga2,1,5,Application_1250179725,A_Validating,User_115,0.8,377388.0,0.8,333611.5,0.7128780387757317,898274.3796505362,0.013196228530255275,2589815.4272181178
bpi17_before,nsga2,1,5,Application_1252245787,A_Validating,User_7,0.5,437784.0,0.5,230504.7,0.8777892351146985,883570.0510805714,0.05992860662997042,2620300.5749915354
bpi17_before,nsga2,1,5,Application_1255041116,A_Validating,User_115,0.9,361638.7,0.7,310860.7,0.7201942026005594,898274.3796505362,0.5181705736265858,1282571.3223415054
bpi17_before,nsga2,1,5,Application_1257348081,A_Validating,User_39,0.5,156612.4,0.4,321663.2,0.7175978582213952,1144778.4263643257,0.02126664181579021,2699953.4607941834
bpi17_before,nsga2,1,5,Application_1261480447,A_Validating,User_7,0.6,196776.4,0.4,672883.2,0.8965675551526776,334421.90345144074,0.8893142462069505,334421.90345144074
bpi17_before,nsga2,1,5,Application_1262350889,A_Denied,User_7,0.8,710270.4,0.3,230109.6,0.08654388142057183,67161.04334463063,0.8704576409715138,275194.3355832582
bpi17_before,nsga2,1,5,Application_1262548993,O_Returned,User_102,0.6,561904.7,0.5,362332.4,0.927210355940457,140067.90823648183,0.896435169605775,329419.42950460745
bpi17_before,nsga2,1,5,Application_126523834,A_Denied,User_53,0.5,248820.0,0.1,322611.2,0.12405167951416954,791184.722236549,0.016677392670428653,2644345.9712435803
bpi17_before,nsga2,1,5,Application_1265495164,A_Validating,User_60,0.9,345792.0,0.6,1047316.1,0.711556144525239,1063400.1041932623,0.5106944397522473,1517706.5539603746
bpi17_before,nsga2,1,5,Application_1266086453,A_Validating,User_7,0.8,302742.0,0.6,1531895.0,0.8793778898140759,635865.8345422404,0.13857203774098453,510583.70257956604
bpi17_before,nsga2,1,5,Application_1266450550,O_Cancelled,User_60,0.0,0.0,0.4,581281.8,0.5245133039074273,860769.1591697616,0.5245133039074273,1335042.809952205
bpi17_before,nsga2,1,5,Application_1268626834,A_Denied,User_53,0.3,235008.0,0.8,1557910.0,0.12867433649386095,624922.1470739734,0.024373244151215626,2547021.0718906317
bpi17_before,nsga2,1,5,Application_1271823802,O_Cancelled,User_17,0.0,0.0,0.6,782510.4,0.4322245448582403,1246169.8557828597,0.4241644522054389,1860520.78069579
bpi17_before,nsga2,1,5,Application_1278510625,O_Cancelled,User_7,0.0,0.0,0.4,102426.9,0.5145624729060517,831088.3796686814,0.013082081777214967,2415614.5735760676
bpi17_before,nsga2,1,5,Application_1278888452,A_Cancelled,User_102,0.0,0.0,0.2,804590.6,0.03495644559782156,804672.0896672175,0.5294357358858272,1634199.559558001
bpi17_before,nsga2,1,5,Application_127926903,A_Validating,User_7,0.8,499239.8,0.4,645673.9,0.7432321622564461,1134664.508143803,0.02183140615392402,2645069.3706746404
bpi17_before,nsga2,1,5,Application_1280427249,A_Validating,User_60,0.9,603733.1,0.4,409556.2,0.678508087835181,1157146.6666848,0.015689089687105636,2694785.2210709406
