case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean,sim_status_baseline_mean,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec
bpi17_before,exhaustive,3,5,Application_1024769381,A_Validating,User_7,0.9,340051.0,0.5,619934.0,0.5971407587088511,1339137.9718030551,0.0032858045680124377,2746590.8780980622
bpi17_before,exhaustive,3,5,Application_1025923370,A_Validating,User_109,0.6,753708.0,0.6,451618.0,0.47227060421308503,1103068.8489532457,0.29819566477462794,1816626.6237298278
bpi17_before,exhaustive,3,5,Application_1030024656,A_Validating,User_100,0.6,195396.0,0.4,1274090.6,0.3951872168108614,1300610.8253418491,0.3354742042347896,1323714.196029451
bpi17_before,exhaustive,3,5,Application_1030416681,A_Validating,User_29,0.7,698833.6,0.3,886007.4,0.6183670258458628,1223376.2145923672,0.3985292449398316,1753711.8887897902
bpi17_before,exhaustive,3,5,Application_1031153001,A_Validating,User_109,0.6,572692.4,0.7,981893.2,0.5950516374487859,1086265.2839884115,0.5705868354229632,1242781.5801701786
bpi17_before,exhaustive,3,5,Application_1033756531,A_Validating,User_109,0.5,161238.0,0.5,364390.6,0.4245079205648106,1276708.4663446648,0.4322456537149515,1482856.0323628066
bpi17_before,exhaustive,3,5,Application_1034064300,A_Validating,User_100,0.7,108912.0,0.5,458448.2,0.6637994934647029,1176003.9449482474,0.013141668282918698,609818.6132183018
bpi17_before,exhaustive,3,5,Application_1038386825,A_Validating,User_121,0.9,420806.1,0.6,52543.4,0.7910393834058671,1055541.35556479,0.7286241679570626,1090026.5736029018
bpi17_before,exhaustive,3,5,Application_1042621630,A_Denied,User_51,0.6,339018.0,0.8,322946.5,0.0682574112778343,129077.27945742011,0.6835126578831406,628571.652258729
bpi17_before,exhaustive,3,5,Application_1043223939,A_Cancelled,User_1,0.0,0.0,0.0,0.0,0.014150918862448127,2287772.8686113064,0.014150918862448127,2287772.8686113064
bpi17_before,exhaustive,3,5,Application_1048806756,A_Validating,User_121,0.0,0.0,0.0,0.0,0.7071264957765143,1221817.5263089354,0.3707219207503431,1428327.1716667921
bpi17_before,exhaustive,3,5,Application_1049246293,A_Validating,User_100,0.8,263934.0,0.6,1743051.2,0.5626100819822181,1166885.2319086776,0.3061670318724977,1432319.5859438651
bpi17_before,exhaustive,3,5,Application_1049972821,A_Validating,User_17,0.7,297382.2,0.6,614260.2,0.3829728674696449,1015866.1596044875,0.001546691942160965,2389057.586390429
bpi17_before,exhaustive,3,5,Application_1051554620,A_Validating,User_121,0.5,483279.8,0.7,547638.0,0.36902593721357113,1193688.8272840367,0.2385679599536604,1729151.7322418639
bpi17_before,exhaustive,3,5,Application_1052613502,A_Cancelled,User_40,0.0,0.0,0.7,2187404.0,0.024043359080201037,964270.0032148584,0.5416547066948072,1118895.7774273332
bpi17_before,exhaustive,3,5,Application_1053061342,A_Validating,User_109,0.7,405417.0,0.4,666779.0,0.5363860002058101,1109505.5855609418,0.5363860002058101,1279747.9466049247
bpi17_before,exhaustive,3,5,Application_1053321873,A_Denied,User_51,0.4,594030.0,0.4,423464.8,0.051404946923851114,128480.15671752684,0.035691554386080855,899141.8935541216
bpi17_before,exhaustive,3,5,Application_1053998899,A_Cancelled,User_36,0.8,326832.8,0.5,437304.8,0.12105087548706625,386900.95738474536,0.6409387061159814,835624.7736268255
bpi17_before,exhaustive,3,5,Application_1056882365,A_Validating,User_100,0.6,381696.0,0.6,131503.0,0.6661110449881955,1175594.060922124,0.5162100640015114,1183312.8928969605
bpi17_before,exhaustive,3,5,Application_1057803878,A_Validating,User_109,0.6,288318.0,0.4,342238.8,0.5197442795941702,1088922.9199371808,0.3275918340377949,1800609.818108033
bpi17_before,exhaustive,3,5,Application_1059555811,A_Validating,User_101,0.7,380790.0,0.5,1595487.0,0.6525861381467396,1107127.3252767932,0.4755580113833926,1563893.9633645194
bpi17_before,exhaustive,3,5,Application_1061755455,A_Validating,User_7,0.5,231103.8,0.1,322279.8,0.5858386120115133,1180192.4005196257,0.002883843239129335,2596246.3587484527
bpi17_before,exhaustive,3,5,Application_1062571933,A_Validating,User_75,0.6,200820.0,0.5,714618.0,0.511795771406219,1297495.9681621531,0.33232648602601317,1812977.225488199
bpi17_before,exhaustive,3,5,Application_1064627620,A_Validating,User_35,0.5,273732.0,0.5,986220.3,0.8391753341806489,1101884.3553134173,0.026682792156011072,2665174.8670485504
bpi17_before,exhaustive,3,5,Application_1067807240,A_Validating,User_121,0.8,448900.6,0.6,318161.3,0.6379713090607639,1352661.292486926,0.35715340988096783,1837626.8595996988
bpi17_before,exhaustive,3,5,Application_1067848631,A_Validating,User_109,1.0,501543.7,0.5,748549.4,0.4872667470251206,1016552.0023206831,0.0023058024247429067,2644294.2607780993
bpi17_before,exhaustive,3,5,Application_1068398029,A_Denied,User_53,0.4,595020.0,0.8,539861.6,0.024307457837883926,53195.99706766056,0.7885393819873568,505908.0623449136
bpi17_before,exhaustive,3,5,Application_107006704,A_Validating,User_7,0.5,262876.7,0.5,714778.7,0.7498711023481417,1347306.6762070702,0.3504951338738657,1826638.5416639224
bpi17_before,exhaustive,3,5,Application_1070668503,A_Validating,User_109,0.3,226230.0,0.7,346024.8,0.6830219158733243,873531.2086836826,0.6830219158733243,1061952.6828749152
bpi17_before,exhaustive,3,5,Application_1072222879,A_Validating,User_46,0.8,566208.0,0.2,164927.3,0.6830600901858533,1640638.1355180272,0.3626011438703256,2078794.0023116386
bpi17_before,exhaustive,3,5,Application_1072363196,A_Denied,User_100,0.3,214674.9,0.6,622549.2,0.06435027553828793,125271.73961454968,0.6220803335421788,481810.5516016594
bpi17_before,exhaustive,3,5,Application_1072478001,A_Validating,User_109,0.9,432492.6,0.5,636774.6,0.845735190321826,899821.2650273849,0.845735190321826,1054966.7359185556
bpi17_before,exhaustive,3,5,Application_1073868127,A_Validating,User_109,0.7,253544.3,0.7,630474.9,0.5193030897636071,1108942.6495972022,0.33902940399355724,1788197.6129324604
bpi17_before,exhaustive,3,5,Application_1076081955,A_Validating,User_100,0.6,354437.8,0.5,373673.6,0.6630224149860637,1256682.3104158523,0.5993574284275546,1269841.7813355967
bpi17_before,exhaustive,3,5,Application_1078909751,A_Validating,User_100,1.0,256623.2,0.6,872439.2,0.670181979660102,1241464.8443204896,0.0024644178119486624,2714228.554996866
bpi17_before,exhaustive,3,5,Application_1085126063,A_Accepted,User_109,0.4,1958299.6,0.3,2216531.4,0.20835692369092892,1551133.2659974492,0.17047372414409367,1798518.6890809885
bpi17_before,exhaustive,3,5,Application_1086233807,A_Validating,User_100,0.7,238319.7,0.5,190319.4,0.7191059239610319,1183716.2034480644,0.008471359801737844,2662036.573677092
bpi17_before,exhaustive,3,5,Application_1089034603,A_Validating,User_21,0.7,353646.0,0.6,352712.8,0.5919815279679094,1356008.7075366331,0.2655797088007522,1810725.3390796115
bpi17_before,exhaustive,3,5,Application_1089717788,A_Validating,User_7,0.5,168358.4,0.3,674598.0,0.5957320623015878,1261861.2017148903,0.3955051706990694,1754664.2093703554
bpi17_before,exhaustive,3,5,Application_1091033446,A_Validating,User_100,0.6,278592.8,0.5,78372.8,0.6980468998143688,1165583.2446101047,0.39334493689564914,1678922.4428801723
bpi17_before,exhaustive,3,5,Application_1091041991,A_Validating,User_7,0.9,522867.4,0.6,703934.5,0.6744283112305298,1391583.7310363038,0.006291791420838827,2560599.5729502793
bpi17_before,exhaustive,3,5,Application_1091351729,A_Validating,User_40,0.5,257124.6,0.6,1024914.0,0.4778546078608092,1280219.446106024,0.4778546078608092,1339831.393928705
bpi17_before,exhaustive,3,5,Application_1091883536,A_Accepted,User_85,0.5,1316202.0,0.5,1246642.5,0.3117584111102446,1585587.726691384,0.26764808827204783,1539284.2578903781
bpi17_before,exhaustive,3,5,Application_1096345356,A_Validating,User_109,0.9,464435.2,0.5,816106.4,0.42849669522496253,986811.355857036,0.00492621631283778,2674547.661273973
bpi17_before,exhaustive,3,5,Application_1097190039,A_Validating,User_29,0.6,324020.8,0.6,183254.8,0.8521498339340766,1129091.1397865643,0.03345292896958553,2573435.8518818053
bpi17_before,exhaustive,3,5,Application_109814885,A_Accepted,User_109,0.6,1227840.0,0.2,1667287.2,0.25999042804341027,1444653.1482130105,0.25999042804341027,1660574.8146276954
bpi17_before,exhaustive,3,5,Application_1100173647,A_Denied,User_100,0.5,755832.0,0.7,1158669.1,0.11023298027403895,234360.90265113942,0.03009241849522429,813966.2793595742
bpi17_before,exhaustive,3,5,Application_1100597277,A_Validating,User_29,0.7,269578.2,0.4,42983.1,0.5462061775156242,1308242.4794825397,0.5937659064848555,1342142.5896708497
bpi17_before,exhaustive,3,5,Application_1104335525,A_Cancelled,User_109,0.0,0.0,0.5,1543283.0,0.09072819657509107,216543.56546695926,0.3679670676438982,1601154.902249056
bpi17_before,exhaustive,3,5,Application_1104955032,A_Validating,User_29,0.8,302165.8,0.3,917813.5,0.7158511952376573,1249515.3607669312,0.34601867418246834,1715010.6834333
bpi17_before,exhaustive,3,5,Application_1107241983,A_Validating,User_100,0.9,424330.2,0.5,819934.2,0.8168382132631684,967398.6868685056,0.677640276493227,974157.4678324407
bpi17_before,exhaustive,3,5,Application_1111458873,A_Accepted,User_109,0.3,1820100.0,0.5,1005013.5,0.25220972643031697,1367662.2686909968,0.25220972643031697,1523104.053991891
bpi17_before,exhaustive,3,5,Application_1113168636,A_Accepted,User_109,0.3,1596882.0,0.5,1496722.2,0.2533824759740646,1494328.6215290008,0.2533824759740646,1657975.870688212
bpi17_before,exhaustive,3,5,Application_1115931571,A_Validating,User_21,0.7,291218.2,0.7,564408.3,0.9215898573003439,520276.67558617936,0.6704593733321483,822129.7890444641
bpi17_before,exhaustive,3,5,Application_1116524301,A_Validating,User_7,0.7,208877.4,0.7,330113.4,0.5299311715474531,1132351.7023934172,0.5090300238317628,1134748.9350038723
bpi17_before,exhaustive,3,5,Application_1116993944,A_Validating,User_100,0.9,568307.4,0.5,103523.7,0.5945747053097287,1237721.5731639566,0.0028839027601319112,2654429.328341127
bpi17_before,exhaustive,3,5,Application_1119407054,A_Validating,User_21,0.8,226697.9,0.5,558803.8,0.6877979604841513,1312818.8397890928,0.6396982241782017,1309643.0944522917
bpi17_before,exhaustive,3,5,Application_1121197235,A_Denied,User_53,0.3,280225.6,0.8,258969.6,0.04654675599822869,53500.38369824062,0.9809273480298071,42432.17323240475
bpi17_before,exhaustive,3,5,Application_1122983853,A_Validating,User_109,0.6,181346.4,0.7,249387.2,0.4545748075431979,1262069.7635212995,0.4715402742963784,1439972.2948191015
bpi17_before,exhaustive,3,5,Application_1126832024,A_Validating,User_109,0.6,233208.0,0.5,356899.8,0.4387373485735175,1044262.5023012165,0.0028506089787089573,2580979.5142271398
bpi17_before,exhaustive,3,5,Application_1127250936,A_Validating,User_29,0.7,247165.1,0.7,260314.4,0.7505643342246197,1287425.2871333268,0.3926625909745816,1751255.804604956
bpi17_before,exhaustive,3,5,Application_1127956985,A_Validating,User_29,0.5,160938.0,0.6,388186.0,0.737578495296753,1130496.4392376072,0.3691191235845881,1680449.4829304614
bpi17_before,exhaustive,3,5,Application_1129276294,A_Denied,User_100,0.4,199710.0,0.3,117055.6,0.05884792705547186,164522.19060020393,0.8581775256463791,419229.12727286504
bpi17_before,exhaustive,3,5,Application_1131111908,O_Cancelled,User_1,0.0,0.0,0.7,326196.0,0.23616164649207178,574163.2966478168,0.02332906662213159,247596.06593151286
bpi17_before,exhaustive,3,5,Application_1131263580,A_Validating,User_29,0.7,453831.3,0.3,593133.3,0.5806977461467294,1233306.1576513,0.003813970259353142,2658709.9734552046
bpi17_before,exhaustive,3,5,Application_1132834033,A_Validating,User_21,0.7,208780.6,0.5,822879.2,0.858489611787205,537612.7800829011,0.8367748214083771,537612.7800829011
bpi17_before,exhaustive,3,5,Application_1133030829,A_Validating,User_35,1.0,371756.4,0.8,473626.5,0.7175082960263948,1251088.7193852044,0.37691988519236497,1738416.7470359597
bpi17_before,exhaustive,3,5,Application_1136323889,A_Validating,User_75,0.7,241698.0,0.2,78552.0,0.49844787508271526,1205384.140805392,0.33819783565266653,1702772.7945392188
bpi17_before,exhaustive,3,5,Application_1136568641,A_Cancelled,User_1,0.0,0.0,0.0,0.0,0.014750831508731091,2345628.8842017287,0.014750831508731091,2345628.8842017287
bpi17_before,exhaustive,3,5,Application_1139959523,A_Validating,User_109,0.8,518568.0,0.8,1000950.0,0.6018715624477213,1086177.630199125,0.6018715624477213,1235422.9544113022
bpi17_before,exhaustive,3,5,Application_1142548986,A_Validating,User_68,0.7,372918.0,0.4,2292885.6,0.6158546219470515,1325093.0108575672,0.36281027717308206,1653831.423977912
bpi17_before,exhaustive,3,5,Application_1143217229,A_Accepted,User_29,0.5,2308513.0,0.5,3012470.8,0.4165300630241638,1646900.5882847314,0.23815989879702826,1601494.7930146598
bpi17_before,exhaustive,3,5,Application_1143890425,A_Validating,User_29,0.5,331860.0,0.2,1300426.4,0.5086309898104315,1256638.19883604,0.47132669340772,1300321.279410955
bpi17_before,exhaustive,3,5,Application_1144672891,A_Denied,User_100,0.4,402191.4,0.4,439504.2,0.08759944423563712,136287.6623460725,0.6939436009682688,317753.38958728395
bpi17_before,exhaustive,3,5,Application_1149655953,A_Validating,User_40,0.9,318864.0,0.5,127025.4,0.4825142116227047,1123006.5208895009,0.4825142116227047,1185585.7753764007
bpi17_before,exhaustive,3,5,Application_1150495041,A_Validating,User_100,0.9,554400.0,0.6,267797.6,0.6642405551107374,1252661.0061269286,0.3362219313698898,1777583.3316807877
bpi17_before,exhaustive,3,5,Application_1152955170,A_Validating,User_121,1.0,611530.0,0.8,410853.0,0.5172613508767001,1166795.2606891992,0.002428034329434714,2515944.058652145
bpi17_before,exhaustive,3,5,Application_1154252514,A_Validating,User_100,0.8,276077.2,0.8,386074.4,0.38638140299100104,1260597.362021797,0.0030246919511071717,2724124.4762096154
bpi17_before,exhaustive,3,5,Application_1155070210,A_Validating,User_40,0.8,141792.0,0.6,553152.9,0.2294447657043244,1171271.3566528664,0.14745448568176472,1771769.223672939
bpi17_before,exhaustive,3,5,Application_1157728848,A_Validating,User_16,0.5,363966.0,0.7,1257419.6,0.6932081635681909,1210979.1460499596,0.38007559654934714,1695661.5106367283
bpi17_before,exhaustive,3,5,Application_1158871047,A_Validating,User_40,0.6,317472.0,0.4,177221.3,0.4963802493382957,1258622.3527796788,0.5887159538544953,1314510.550132577
bpi17_before,exhaustive,3,5,Application_1160839680,A_Validating,User_7,0.8,503460.0,0.3,2121759.0,0.6501033578843562,1174088.376189947,0.29657105424908353,1362322.3763107236
bpi17_before,exhaustive,3,5,Application_116364671,A_Validating,User_40,0.9,528042.0,0.6,460874.0,0.536572670325471,1200272.1013425984,0.536572670325471,1259171.7632269186
bpi17_before,exhaustive,3,5,Application_116416466,A_Validating,User_29,0.8,654492.0,0.5,578448.0,0.7600659208808055,1230725.1390806849,0.40576920076846357,1706846.2588303182
bpi17_before,exhaustive,3,5,Application_1166230182,A_Validating,User_29,0.9,171819.2,0.4,105840.0,0.2435397018162239,1210951.8034655568,0.0057849171281727394,2760601.7460157117
bpi17_before,exhaustive,3,5,Application_1166306573,A_Validating,User_75,1.0,600671.9,0.4,1304063.6,0.38649145220473585,1342116.416946779,0.24874629991477157,1847020.759520303
bpi17_before,exhaustive,3,5,Application_1167813329,A_Accepted,User_30,0.4,1597826.8,0.7,1032131.6,0.3414396192825608,1736930.2427979244,0.14729956381634918,1705309.1067362025
bpi17_before,exhaustive,3,5,Application_1168708378,A_Validating,User_109,0.7,205530.2,0.5,1203030.3,0.4932675884725239,1085902.9514340055,0.3160888771691862,1809361.8217333811
bpi17_before,exhaustive,3,5,Application_1169258361,A_Validating,User_68,0.8,350777.8,0.4,1540673.1,0.6363926205943797,1193137.0287078305,0.03099279308870075,2370531.6082581095
bpi17_before,exhaustive,3,5,Application_1169725538,A_Validating,User_21,0.7,167400.0,0.5,841428.6,0.7750386942180973,575296.231162082,0.7046912920490427,575296.231162082
bpi17_before,exhaustive,3,5,Application_117027249,A_Validating,User_7,0.6,396416.6,0.2,139938.0,0.4824063523156126,1386908.8534574937,0.2624395063954072,1857474.8304811802
bpi17_before,exhaustive,3,5,Application_117449589,A_Validating,User_7,0.8,347111.2,0.5,581640.0,0.6080023501451608,1363267.11628493,0.2567791822027676,1905817.8947675466
bpi17_before,exhaustive,3,5,Application_11785385,A_Denied,User_53,0.8,686603.7,0.7,671890.2,0.03590666397781607,13733.78675593785,0.6812905454430186,495034.03575743956
bpi17_before,exhaustive,3,5,Application_1182795681,A_Cancelled,User_1,0.0,0.0,0.0,0.0,0.01011073855946767,2194345.411346628,0.4964962190326999,1387516.7021325808
bpi17_before,exhaustive,3,5,Application_1192159171,A_Accepted,User_8,0.6,1589136.0,0.3,1062222.0,0.27541949935921967,1529660.1458676837,0.21508364291090887,1529660.1458676837
bpi17_before,exhaustive,3,5,Application_1194303360,A_Validating,User_100,0.6,311670.0,0.5,827748.0,0.652364052413383,1190373.2784867536,0.002454977653666217,2713423.990951365
bpi17_before,exhaustive,3,5,Application_1195434598,A_Validating,User_100,0.8,322854.0,0.7,104260.5,0.9345942974841583,451729.39463659364,0.903873944712923,463658.8696458455
bpi17_before,exhaustive,3,5,Application_1205144249,A_Incomplete,User_100,0.7,336948.3,0.8,622700.9,0.7029206807970076,660335.0867838429,0.01973921213434316,291610.06907631794
bpi17_before,exhaustive,3,5,Application_1206188048,A_Denied,User_100,0.2,114962.4,0.4,420540.0,0.12570428047070034,217107.01488577388,0.6021328494145262,552332.7913164714
bpi17_before,exhaustive,3,5,Application_1206551699,A_Denied,User_53,0.4,457974.0,0.8,661279.2,0.07666134295737144,715595.7500316424,0.40271577466165814,1279445.8383637648
bpi17_before,exhaustive,3,5,Application_1206679861,A_Validating,User_21,0.8,275006.2,0.6,317590.1,0.5800477166093662,1234274.818876389,0.32073645113756405,1755648.264208699
bpi17_before,exhaustive,3,5,Application_1207230380,A_Validating,User_109,0.7,270258.0,0.1,341164.0,0.7902238571242614,897184.4813425853,0.7902238571242614,1085330.9494932794
bpi17_before,exhaustive,3,5,Application_120793083,A_Validating,User_21,0.9,434796.0,0.7,411738.0,0.7988164145284424,1076899.5022930226,0.030994981723457337,2588473.8483507186
bpi17_before,exhaustive,3,5,Application_1209676119,A_Validating,User_100,1.0,312890.0,0.4,758074.0,0.4855696702039583,1259729.6568592214,0.4824793107624081,1270941.6166160698
bpi17_before,exhaustive,3,5,Application_1213916582,A_Validating,User_109,0.8,625095.4,0.5,328149.4,0.4324886720589037,1156319.8713423114,0.26894596166733264,1758737.57530062
bpi17_before,exhaustive,3,5,Application_121641518,A_Validating,User_29,0.8,423447.6,0.3,737112.0,0.7402602409747727,1280040.3173738495,0.3716066377957587,1775221.4528121937
bpi17_before,exhaustive,3,5,Application_121729357,A_Validating,User_7,0.8,363816.0,0.5,92209.1,0.5466994325742826,1400328.2943221536,0.31527325848390364,1890084.087385998
bpi17_before,exhaustive,3,5,Application_1218695611,A_Validating,User_29,0.9,302542.2,0.6,596615.1,0.46466148502026733,1208615.6126626795,0.4486846425076844,1235777.6275561312
bpi17_before,exhaustive,3,5,Application_1219772874,A_Validating,User_5,0.9,308629.2,0.4,580372.8,0.8652489728735272,603447.6431154154,0.7723463711321668,723561.8128195638
bpi17_before,exhaustive,3,5,Application_1225687747,A_Validating,User_109,0.9,376794.0,0.6,1068105.0,0.4535630017031308,1144344.5820837272,0.003026357005337131,2633163.995167921
bpi17_before,exhaustive,3,5,Application_1227690400,A_Validating,User_40,0.5,240420.0,0.6,609691.2,0.48821546107395036,1251362.0656893558,0.0022132499982891727,2766673.7252112934
bpi17_before,exhaustive,3,5,Application_1228722182,A_Validating,User_40,0.8,337020.0,0.1,235404.8,0.9468146203600329,904345.8378948336,0.9260518874904918,1047786.8625685426
bpi17_before,exhaustive,3,5,Application_1228813193,A_Cancelled,User_36,0.7,473083.8,0.6,206765.2,0.07093396835833597,79453.1919152129,0.6264305716594245,574694.729479197
bpi17_before,exhaustive,3,5,Application_1229707182,A_Validating,User_7,0.9,313817.2,0.7,543910.8,0.8344164594226571,1718720.1358287558,0.009688268418498108,2543349.3571191784
bpi17_before,exhaustive,3,5,Application_1237040955,A_Validating,User_21,0.9,355308.0,0.4,458802.0,0.6602191458778651,1254804.7896411568,0.4579386653059432,1254804.7896411568
bpi17_before,exhaustive,3,5,Application_1237983321,A_Validating,User_109,0.7,622284.0,0.7,992240.2,0.5113417740665392,982720.9413864574,0.010711885556118107,445294.56879545376
bpi17_before,exhaustive,3,5,Application_1238132318,A_Validating,User_7,0.7,335916.4,0.7,270471.2,0.7726860762278732,1327869.565859328,0.3793135622597083,1820417.2170434631
bpi17_before,exhaustive,3,5,Application_1238606249,A_Validating,User_40,0.7,288357.9,0.5,930195.9,0.5027311493673827,1174344.0206854872,0.5226488858298322,1266683.1223530124
bpi17_before,exhaustive,3,5,Application_1241541074,A_Validating,User_68,0.9,320168.2,0.6,663890.2,0.4910245832619177,1223507.7781218858,0.004592614476825521,2674023.9812091915
bpi17_before,exhaustive,3,5,Application_1242496593,A_Validating,User_30,0.8,279265.3,0.2,604747.8,0.8246587191326633,788052.5883260607,0.6147957751294629,883203.4492179046
bpi17_before,exhaustive,3,5,Application_1245226697,O_Cancelled,User_51,0.0,0.0,0.8,763115.5,0.7492175405650341,582369.7476096568,0.8959647745183107,768344.1506657898
bpi17_before,exhaustive,3,5,Application_1248061466,O_Cancelled,User_1,0.0,0.0,0.4,1936853.0,0.2199017987545231,1557418.4794212617,0.06081499839363427,2524243.0049372744
bpi17_before,exhaustive,3,5,Application_1250179725,A_Validating,User_40,0.5,250398.0,0.6,1530640.0,0.5196138398669429,1053516.4658625177,0.002623606286473197,2664173.224800544
bpi17_before,exhaustive,3,5,Application_1252245787,A_Validating,User_102,0.8,313763.4,0.6,639149.4,0.701718352999776,1059634.909525204,0.024075690192408565,2553909.545888328
bpi17_before,exhaustive,3,5,Application_1255041116,A_Validating,User_100,0.9,652884.7,0.3,521774.1,0.6583617240796003,1167647.426227035,0.3303895308205242,1702707.2904937412
bpi17_before,exhaustive,3,5,Application_1257348081,A_Validating,User_7,0.8,432978.0,0.3,274050.0,0.6843243007326376,1302876.1023150282,0.006663617606392755,2780022.4763711374
bpi17_before,exhaustive,3,5,Application_1261480447,W_Call incomplete files,User_21,0.6,540468.0,0.2,52866.2,0.9040589536612548,586866.0525707972,0.8051657828464965,739089.3765497399
bpi17_before,exhaustive,3,5,Application_1262350889,A_Validating,User_21,0.8,717876.0,0.6,281198.4,0.8759290664751812,677228.165644075,0.749449404527382,677228.165644075
bpi17_before,exhaustive,3,5,Application_1262548993,A_Denied,User_75,0.2,206034.0,0.6,447504.6,0.04383128277208027,155610.44434126758,0.7245305121371238,505827.54805836524
bpi17_before,exhaustive,3,5,Application_126523834,A_Validating,User_40,0.7,240990.0,0.7,429484.8,0.48422812081920313,1134875.9528630867,0.002277987077216865,2662385.9081815626
bpi17_before,exhaustive,3,5,Application_1265495164,A_Validating,User_100,0.7,419346.0,0.3,531598.1,0.5746842329718825,1239999.7918529757,0.25703494708320745,1784079.3947502845
bpi17_before,exhaustive,3,5,Application_1266086453,A_Denied,User_100,0.4,232260.0,0.6,1430816.8,0.5487651372237708,643308.1287990492,0.16721603391892936,743397.0495665162
bpi17_before,exhaustive,3,5,Application_1266450550,A_Validating,User_40,0.8,425748.0,0.6,471708.0,0.5362757737569366,1166588.8106071092,0.36154665331029034,1764672.6480287048
bpi17_before,exhaustive,3,5,Application_1268626834,A_Validating,User_39,0.9,285495.2,0.7,1490615.2,0.4148262706710861,1070917.4131788784,0.008143404342132938,2662795.6036588885
bpi17_before,exhaustive,3,5,Application_1271823802,A_Validating,User_75,0.5,155958.0,0.7,792088.2,0.23426582958442807,1111434.0983734957,0.16189929912939996,1630082.8195955248
bpi17_before,exhaustive,3,5,Application_1278510625,A_Validating,User_100,0.3,120469.8,0.1,228277.8,0.5972134015396098,1168362.3183621122,0.0028220586785505227,2648153.5704284376
bpi17_before,exhaustive,3,5,Application_1278888452,A_Validating,User_109,0.6,411644.6,0.8,530668.3,0.47239230482788164,1104095.7839532888,0.30479672083034337,1795731.6071979832
