case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean,sim_status_baseline_mean,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec
BAC,exhaustive,5,5,201811009434,Evaluating Request (NO registered letter),00491,0.7,352704.0,1.0,713613.3,0.8799469494735226,756791.012537543,0.7668333038527223,715923.0558370925
BAC,exhaustive,5,5,201811010732,Evaluating Request (NO registered letter),00045,1.0,206058.8,0.9,884085.6,0.8751037460822653,721086.2635580939,0.7548916162719451,714369.5155388697
BAC,exhaustive,5,5,201812000186,Evaluating Request (NO registered letter),00594,1.0,144671.4,0.8,891814.2,0.8919539510360099,519686.20749849733,0.8526997899117919,750407.2867564373
BAC,exhaustive,5,5,201812000605,Service closure Request with BO responsibility,00854,1.0,0.0,0.9,533713.2,0.9209804057902049,595342.022457761,0.8594821559997607,688598.6237452626
BAC,exhaustive,5,5,201812002344,Evaluating Request (WITH registered letter),00045,0.8,223590.0,1.0,584934.0,0.7142775246654917,1348891.1588217611,0.4282453648906738,1428243.251123315
BAC,exhaustive,5,5,201812002630,Service closure Request with BO responsibility,00848,0.8,170058.0,0.8,921201.6,0.4258697231082539,942546.2596350326,0.40289518393973023,1397804.2367341195
BAC,exhaustive,5,5,201812002893,Evaluating Request (NO registered letter),00594,0.7,286512.0,0.8,920612.7,0.8926111637343425,519498.1739038133,0.8535565720787903,750208.6681210555
BAC,exhaustive,5,5,201812003039,Evaluating Request (NO registered letter),00594,0.9,149804.2,0.8,899640.9,0.675889107462891,494160.3426732438,0.6449816999118,651490.1808554763
BAC,exhaustive,5,5,201812004271,Service closure Request with BO responsibility,00850,0.8,111950.0,0.9,657754.0,0.8766404050969103,596909.4030161884,0.7863262251888403,672372.4456092513
BAC,exhaustive,5,5,201812004433,Service closure Request with BO responsibility,00854,1.0,0.0,0.9,773818.0,0.9093250370264966,615192.7115389653,0.8479760766637723,725282.7314275148
BAC,exhaustive,5,5,201812004871,Pending Request for Reservation Closure,SDCRAP,0.8,145094.0,0.9,450427.0,0.7352846584059617,275796.7016384224,0.7397616564028304,519241.2227637856
BAC,exhaustive,5,5,201812005434,Service closure Request with BO responsibility,00854,1.0,0.0,0.9,995424.0,0.899559077635244,553408.5144866351,0.7983826754710984,590247.9250820366
BAC,exhaustive,5,5,201812005461,Evaluating Request (NO registered letter),00045,0.9,258142.1,0.9,863770.7,0.8841582259609397,782615.8021860281,0.7599440813075613,712718.6540004241
BAC,exhaustive,5,5,201812005862,Service closure Request with BO responsibility,BOCSER,0.0,0.0,0.0,185342.1,0.001400165267161142,631349.939093683,0.000237263764234836,540525.8273752914
BAC,exhaustive,5,5,201812006124,Evaluating Request (NO registered letter),00119,0.7,262398.0,0.8,811947.0,0.8715169993401995,708298.6243713706,0.758236163829358,729785.7795427217
BAC,exhaustive,5,5,201812006820,Service closure Request with network responsibility,00071,0.9,118579.0,0.8,941300.7,0.8758898626469638,491216.6035994457,0.8758898626469638,616296.4912482318
BAC,exhaustive,5,5,201812007245,Evaluating Request (NO registered letter),00119,0.6,496514.2,0.8,905613.9,0.8649704221048284,684860.1785387325,0.750728655645362,732110.2382053285
BAC,exhaustive,5,5,201812007319,Evaluating Request (NO registered letter),00071,0.9,142524.0,0.7,961418.4,0.6806842150200935,535471.1632800987,0.6539779994687582,648236.030566402
BAC,exhaustive,5,5,201812007654,Evaluating Request (NO registered letter),00491,0.9,270210.0,0.9,862135.6,0.8951837441788002,671934.9212383316,0.7953506634767415,645556.6948743104
BAC,exhaustive,5,5,201812007723,Service closure Request with BO responsibility,00854,1.0,0.0,0.9,958714.3,0.8973324520554012,744597.6733955748,0.8108051409068838,721653.5737144253
BAC,exhaustive,5,5,201812008642,Service closure Request with BO responsibility,00850,0.8,282913.8,0.7,806294.7,0.8621390403376623,526537.0602507452,0.8667893357375804,665927.7745029291
BAC,exhaustive,5,5,201812008702,Service closure Request with BO responsibility,00854,0.8,247650.9,0.8,841536.3,0.44486089241983146,400615.5671943556,0.2852139463026369,400615.5671943556
BAC,exhaustive,5,5,201812008708,Service closure Request with BO responsibility,00854,0.9,231954.1,0.8,855072.8,0.44486089241983146,392225.9060953069,0.2852139463026369,392225.9060953069
BAC,exhaustive,5,5,201812009645,Service closure Request with BO responsibility,00854,1.0,123204.0,0.9,965882.1,0.6130774718315156,1110064.7867072213,0.40907346590718435,1410057.1267578194
BAC,exhaustive,5,5,201812009750,Service closure Request with BO responsibility,00849,0.8,137477.0,0.9,258640.0,0.7013462792044758,378377.58282190346,0.7349630026874491,618537.8785086912
BAC,exhaustive,5,5,20184001796,Service closure Request with BO responsibility,00854,1.0,0.0,0.9,833979.2,0.8947382829313036,727926.9898162911,0.8064960993830599,705077.8668249177
BAC,exhaustive,5,5,20187001795,Evaluating Request (NO registered letter),00045,0.9,128220.4,0.9,818377.4,0.7965843231112022,649593.1154925926,0.6319150913457018,652732.1457091703
BAC,exhaustive,5,5,20187003190,Service closure Request with BO responsibility,00849,0.9,175207.0,1.0,724328.5,0.72412445148531,470129.90424417384,0.6985136512975588,883683.7330531395
BAC,exhaustive,5,5,20187003641,Evaluating Request (NO registered letter),00045,0.9,212820.9,0.9,748294.5,0.9292013795192897,654260.577956118,0.8353079295213515,603234.3120848961
BAC,exhaustive,5,5,20188002645,Service closure Request with BO responsibility,00854,0.6,130885.3,0.9,1116958.4,0.642828980204037,981356.7874096456,0.4281079993609251,1284628.7971157543
BAC,exhaustive,5,5,20188005486,Evaluating Request (NO registered letter),00045,0.9,251912.0,0.7,892136.0,0.9297633648218713,654911.6162505877,0.8646202435516086,671618.5465930488
BAC,exhaustive,5,5,20189007102,Service closure Request with BO responsibility,00854,1.0,0.0,0.8,740720.0,0.898885755559312,565270.9355010459,0.8308003112738795,612536.79904737
BAC,exhaustive,5,5,20189007821,Evaluating Request (NO registered letter),00119,0.9,130558.1,0.9,821006.8,0.8877022836161405,723117.0576621271,0.7619187614196509,733545.427323144
BAC,exhaustive,5,5,20191000242,Evaluating Request (WITH registered letter),00712,1.0,0.0,0.9,592221.5,0.8699981819775049,622328.7383482724,0.7535837137701098,679165.6129634391
BAC,exhaustive,5,5,20191000255,Evaluating Request (NO registered letter),00594,0.9,175434.0,1.0,530405.1,0.8869410770136781,570930.2294851289,0.8461797668127684,774184.9933942008
BAC,exhaustive,5,5,20191000260,Service closure Request with BO responsibility,BOC,0.8,138901.5,0.6,865471.5,0.7446594717773072,426606.42245390185,0.6918246913554342,716535.2522432401
BAC,exhaustive,5,5,20191000269,Evaluating Request (NO registered letter),00594,0.9,120270.0,1.0,799227.7,0.9083519446508113,559838.8968503613,0.8742151880035194,762535.9430976133
BAC,exhaustive,5,5,20191000366,Evaluating Request (NO registered letter),00045,0.9,309858.0,0.7,963254.8,0.8800585873814539,734299.2405436763,0.7633256782817673,727560.33447032
BAC,exhaustive,5,5,20191000382,Evaluating Request (NO registered letter),00119,0.8,207876.0,1.0,828832.0,0.8543910380527087,692975.2876941377,0.7339516445154134,729194.5655060385
BAC,exhaustive,5,5,20191000751,Evaluating Request (NO registered letter),00045,0.8,229032.7,0.8,890286.3,0.8751037460822653,734289.8552831493,0.7548916162719451,727550.9650304436
BAC,exhaustive,5,5,20191000782,Evaluating Request (NO registered letter),00594,0.8,211150.9,0.9,875123.4,0.8925209084990962,603640.8175952424,0.8534388827247245,741725.1174553032
BAC,exhaustive,5,5,20191001560,Evaluating Request (NO registered letter),00491,1.0,163140.0,0.8,1061632.0,0.8931989417461383,695645.5005505129,0.7919148524360927,669115.8180527525
BAC,exhaustive,5,5,20191001826,Evaluating Request (NO registered letter),00491,0.8,176069.6,0.9,943882.4,0.9155398295371429,767575.8170561848,0.84506530929164,975841.2187051371
BAC,exhaustive,5,5,20191001909,Pending Liquidation Request,BOCSER,0.0,0.0,0.0,323154.3,0.005739003593923378,622046.6348535732,0.0016711222662796712,1004946.8542344843
BAC,exhaustive,5,5,20191001992,Service closure Request with BO responsibility,00854,0.9,165369.4,0.7,1032747.2,0.6459156026135744,1189820.276294653,0.42983943521554907,1429424.6370011289
BAC,exhaustive,5,5,20191002211,Pending Request for Reservation Closure,SDCRAP,1.0,0.0,1.0,346781.0,0.8383987567958654,359334.06108633825,0.81815382579444,610478.0911969265
BAC,exhaustive,5,5,20191002216,Pending Request for Reservation Closure,SDCRAP,1.0,0.0,0.8,974294.5,0.8418180474576064,335744.4375747369,0.8311747960584931,588758.6719145915
BAC,exhaustive,5,5,20191002297,Evaluating Request (NO registered letter),00119,0.6,216708.0,0.5,984445.2,0.9231877382612232,712299.7654127515,0.8698209672019964,763638.0572553775
BAC,exhaustive,5,5,20191002483,Evaluating Request (WITH registered letter),00045,1.0,0.0,0.8,370079.4,0.8713726725229862,884905.2401872531,0.7192951926296548,715784.4454950274
BAC,exhaustive,5,5,20191002537,Service closure Request with BO responsibility,00854,1.0,169032.4,0.9,853270.8,0.44486089241983146,362278.9785801312,0.2852139463026369,362278.9785801312
BAC,exhaustive,5,5,20191002706,Service closure Request with BO responsibility,00854,1.0,143986.5,0.9,781512.0,0.44486089241983146,385157.7028486442,0.2852139463026369,385157.7028486442
BAC,exhaustive,5,5,20191002920,Pending Request for Reservation Closure,SDCRAP,1.0,0.0,1.0,787419.2,0.8472677091593993,313459.17629492935,0.8497212315386956,640892.3687281116
BAC,exhaustive,5,5,20191002956,Evaluating Request (NO registered letter),00594,0.7,172362.0,0.7,818891.2,0.8927700946272575,519695.12869161495,0.8537638328895184,818981.9945420343
BAC,exhaustive,5,5,20191003000,Pending Request for Reservation Closure,BOC,1.0,0.0,0.8,124328.1,0.8792109642161636,282794.6160648698,0.8557657314064705,637249.0859394995
BAC,exhaustive,5,5,20191003263,Evaluating Request (NO registered letter),00594,0.8,152684.1,0.8,1124266.8,0.8864819857268279,568291.8740434055,0.8455839750411767,795349.7873574871
BAC,exhaustive,5,5,20191003465,Evaluating Request (NO registered letter),00594,0.8,256674.0,0.7,748984.8,0.8869688998796601,566443.0033536798,0.8462158814506598,793395.8028125499
BAC,exhaustive,5,5,20191003540,Service closure Request with BO responsibility,00854,0.8,141854.3,0.8,883908.4,0.9037107963726443,653012.8601138701,0.8343123455092009,700105.949311554
BAC,exhaustive,5,5,20191003755,Service closure Request with BO responsibility,00854,0.9,131826.0,0.7,1305222.1,0.46332138199100714,501788.8689576153,0.3006372686622293,501788.8689576153
BAC,exhaustive,5,5,20191003756,Service closure Request with BO responsibility,00854,0.7,261282.0,0.9,831105.0,0.46332138199100714,530394.214690054,0.3006372686622293,530394.214690054
BAC,exhaustive,5,5,20191004146,Service closure Request with BO responsibility,00849,1.0,147863.2,0.7,615124.8,0.7250113297284267,471970.27695267316,0.6857259847952603,617686.0300787238
BAC,exhaustive,5,5,20191004208,Service closure Request with BO responsibility,BOC,0.8,122865.0,0.9,387296.7,0.6921096533835567,455579.0590288739,0.6371348396962587,885170.1165320609
BAC,exhaustive,5,5,20191004251,Service closure Request with BO responsibility,00849,0.8,149286.0,0.9,590550.5,0.49872616986584256,914463.6408856828,0.44673659688180906,1390174.0068600974
BAC,exhaustive,5,5,20191004267,Service closure Request with BO responsibility,00849,0.8,193747.4,0.9,626924.8,0.6925625277217511,462919.0533998932,0.6592249159057959,608334.1961702117
BAC,exhaustive,5,5,20191004286,Service closure Request with BO responsibility,00849,1.0,132886.0,0.8,884573.6,0.6288913430741778,507466.54084674496,0.557408539761163,646854.3218970275
BAC,exhaustive,5,5,20191004364,Service closure Request with BO responsibility,00849,0.8,212995.8,0.8,379393.2,0.67982682192121,479905.11159325857,0.659944361253063,625886.3384504997
BAC,exhaustive,5,5,20191004374,Service closure Request with BO responsibility,BOC,1.0,0.0,0.9,526471.5,0.7973080313141458,589701.3387371445,0.7395544114676116,670519.9619194698
BAC,exhaustive,5,5,20191004440,Evaluating Request (NO registered letter),00594,0.8,179388.4,0.8,942789.2,0.9009987592550294,606945.9108574596,0.8645315814311665,745142.9160143977
BAC,exhaustive,5,5,20191004843,Service closure Request with network responsibility,00119,1.0,0.0,0.9,879502.8,0.9211501681371684,612526.6573480816,0.8665723581682037,641542.0012373879
BAC,exhaustive,5,5,20191004983,Service closure Request with BO responsibility,00850,0.9,149772.0,0.9,941015.0,0.5888999751904562,1107385.690629756,0.44847831352238104,1451163.0812463057
BAC,exhaustive,5,5,20191005360,Evaluating Request (NO registered letter),00119,0.7,274950.0,0.8,963977.0,0.9155539378557608,748537.2835532962,0.8577009497797119,811683.9247378223
BAC,exhaustive,5,5,20191005428,Service closure Request with BO responsibility,00854,1.0,0.0,0.9,971730.8,0.9139269612194781,658639.8320362677,0.8472822840915606,683434.9972951377
BAC,exhaustive,5,5,20191005637,Evaluating Request (WITH registered letter),00045,1.0,0.0,0.8,460055.0,0.8496219088842655,534704.971605117,0.7665197180778623,677164.1301223752
BAC,exhaustive,5,5,20191005769,Service closure Request with BO responsibility,00854,1.0,0.0,0.9,884454.0,0.8978244160443895,567392.3119223481,0.8275283936442709,614681.4996099662
BAC,exhaustive,5,5,20191005838,Evaluating Request (WITH registered letter),00045,1.0,0.0,0.9,570745.5,0.8208025253864061,585226.3180996154,0.7579955002009109,647095.8527811135
BAC,exhaustive,5,5,20191006058,Evaluating Request (NO registered letter),00045,0.6,260352.0,0.9,756496.7,0.869708959446836,750857.1604247334,0.7398314564033961,726984.245968836
BAC,exhaustive,5,5,20191006098,Evaluating Request (NO registered letter),00594,0.8,255588.0,0.8,823611.6,0.8927700946272575,515445.2123873683,0.8537638328895184,745927.9650876947
BAC,exhaustive,5,5,20191006142,Service closure Request with BO responsibility,00848,1.0,0.0,0.9,248178.0,0.4775998820308266,1213698.0848200698,0.3957033291473917,1493080.2918084953
BAC,exhaustive,5,5,20191006188,Evaluating Request (NO registered letter),00491,0.7,206305.0,0.8,490660.0,0.9207385844938971,679046.3645418659,0.8539097771182305,601426.6893845889
BAC,exhaustive,5,5,20191006210,Pending Request for Reservation Closure,SDCRAP,1.0,111055.0,0.7,849427.9,0.8432650123093997,311338.91685313906,0.789489909489778,496180.4033195212
BAC,exhaustive,5,5,20191006233,Evaluating Request (WITH registered letter),00045,1.0,0.0,0.5,700874.1,0.7132795039736688,1215967.2139024516,0.5527058534341293,1513128.809016493
BAC,exhaustive,5,5,20191006273,Evaluating Request (NO registered letter),00594,1.0,131070.0,0.7,1104287.4,0.8919539510360099,519686.20749849733,0.8526997899117919,818972.4032416537
BAC,exhaustive,5,5,20191006358,Evaluating Request (NO registered letter),00594,0.9,555469.0,0.7,1236956.7,0.7124888838300919,439115.0683918938,0.6742534394762848,672765.5892328563
BAC,exhaustive,5,5,20191006394,Service closure Request with BO responsibility,00828,0.9,124616.0,0.9,527722.2,0.7382518624025513,513357.0630851736,0.6070696945962236,631794.1978606088
BAC,exhaustive,5,5,20191006502,Service closure Request with BO responsibility,00850,0.7,146553.0,0.9,187929.3,0.8622853533544336,527882.0039383228,0.7790344725178712,677223.974101
BAC,exhaustive,5,5,20191006520,Evaluating Request (NO registered letter),00594,1.0,143544.0,1.0,806399.2,0.8767247049474328,519686.20749849733,0.8329737036817274,750407.2867564373
BAC,exhaustive,5,5,20191006747,Evaluating Request (WITH registered letter),00045,1.0,0.0,0.9,309744.8,0.6664700895652839,1142024.9830795266,0.39164176863877437,1493600.510007179
BAC,exhaustive,5,5,20191006771,Evaluating Request (NO registered letter),00594,0.8,258019.4,1.0,755320.9,0.8851096395238621,578920.6990871009,0.8438043195390731,805022.3272905141
BAC,exhaustive,5,5,20191006871,Evaluating Request (NO registered letter),00594,0.7,186766.9,0.7,1332357.2,0.8860553115594492,570839.7289370009,0.8450304523117651,729841.0442002516
BAC,exhaustive,5,5,20191006880,Service closure Request with BO responsibility,00854,1.0,0.0,0.8,871691.2,0.9201625057625098,600471.0115458501,0.8581257699427312,649447.368927158
BAC,exhaustive,5,5,20191006920,Evaluating Request (WITH registered letter),00045,1.0,0.0,1.0,578363.4,0.7926220440264838,518685.0524073634,0.6937396763877325,765053.9970227487
BAC,exhaustive,5,5,20191006956,Evaluating Request (NO registered letter),00594,0.9,123336.0,0.8,971920.0,0.886888439725658,605295.6064174243,0.8461114447921194,743436.2969267596
BAC,exhaustive,5,5,20191007056,Service closure Request with BO responsibility,00848,0.7,191861.9,0.7,507749.5,0.5098047404073571,871245.9611438671,0.43656036729770437,1216189.5714407188
BAC,exhaustive,5,5,20191007079,Service closure Request with BO responsibility,00854,1.0,0.0,0.9,835789.9,0.9240150695886257,637213.270492397,0.8645311968195494,647364.0140905346
BAC,exhaustive,5,5,20191007510,Pending Request for Reservation Closure,SDCRAP,1.0,0.0,0.8,174706.0,0.8432436465184634,317652.89929041715,0.8871067001201982,644414.2909089345
BAC,exhaustive,5,5,20191007597,Evaluating Request (NO registered letter),00594,0.8,114991.8,0.8,1262299.2,0.8867883310966047,599624.4104571296,0.8459815141016112,737572.1625829856
BAC,exhaustive,5,5,20191007718,Evaluating Request (NO registered letter),00594,0.9,170667.4,1.0,885699.2,0.8864540583491308,596538.8751519122,0.8455477390920332,734382.0345824858
BAC,exhaustive,5,5,20191007894,Evaluating Request (WITH registered letter),00594,0.9,134917.9,0.9,875973.2,0.9045766199340924,525734.1713208104,0.8692360788453034,690980.606899417
BAC,exhaustive,5,5,20191007901,Evaluating Request (NO registered letter),00594,0.7,242299.4,0.9,867798.6,0.8821779696666312,605286.5097717406,0.8400091750877965,743426.8900816599
BAC,exhaustive,5,5,20191007903,Service closure Request with BO responsibility,00854,1.0,0.0,0.7,1098934.0,0.9022441210276674,594942.2483466598,0.8330954161979881,650120.6702351727
BAC,exhaustive,5,5,20191007908,Evaluating Request (NO registered letter),00594,0.9,187402.9,0.9,934589.4,0.8863469565840907,606945.9108574596,0.8200575513405156,685961.7837650788
BAC,exhaustive,5,5,20191008019,Service closure Request with BO responsibility,00849,0.9,111958.8,0.8,641268.0,0.6659199829290814,500955.21671013813,0.6456240933782477,637812.6784638326
BAC,exhaustive,5,5,20191008066,Evaluating Request (NO registered letter),00491,0.9,149256.0,0.5,885526.8,0.9263872599125279,678539.5160040583,0.8401877432125539,678539.5160040583
BAC,exhaustive,5,5,20191008080,Evaluating Request (NO registered letter),00491,0.5,618306.0,0.8,877982.6,0.9280881663293158,686191.6740578028,0.8435440065515296,686191.6740578028
BAC,exhaustive,5,5,20191008111,Pending Liquidation Request,BOCSER,0.0,0.0,0.0,164262.9,0.002321072298526416,604786.6107189931,0.0003580045580622022,1094635.4857694241
BAC,exhaustive,5,5,20191008116,Evaluating Request (NO registered letter),00045,0.8,283596.0,0.8,960809.3,0.9280445149075843,654902.4121167691,0.8615445933517901,671609.3052860651
BAC,exhaustive,5,5,20191008283,Pending Request for Reservation Closure,SDCRAP,0.7,210894.0,0.7,725256.0,0.7387637354993531,275722.78848794877,0.7432024433899529,561343.9573808896
BAC,exhaustive,5,5,20191008380,Evaluating Request (NO registered letter),00594,0.9,193185.0,0.9,908139.0,0.9041455327024127,553364.5748020734,0.870824422604779,673660.3134079513
BAC,exhaustive,5,5,20191008420,Evaluating Request (NO registered letter),00275,1.0,215668.8,0.9,915145.2,0.8665172098982468,495499.0743962688,0.8665172098982468,656466.0700507055
BAC,exhaustive,5,5,20191008500,Pending Request for Reservation Closure,SDCRAP,1.0,0.0,0.8,1309179.9,0.8585285119301465,261485.0421770292,0.8528293301902116,558434.2240608139
BAC,exhaustive,5,5,20191008564,Pending Request for Reservation Closure,SDCRAP,0.9,172895.0,0.9,744579.2,0.7107443467545607,280750.7708962476,0.712295374438,567609.1078815911
BAC,exhaustive,5,5,20191008566,Evaluating Request (NO registered letter),00045,0.8,246814.4,0.8,951978.8,0.937049569863703,654642.1318745213,0.8604670052636004,671347.9739518082
BAC,exhaustive,5,5,20191008645,Evaluating Request (NO registered letter),00119,0.8,230966.1,0.7,936024.9,0.8220288960847704,546106.0468191878,0.6832279843345064,588815.0310412344
BAC,exhaustive,5,5,20191008646,Evaluating Request (NO registered letter),00119,0.7,197832.0,0.9,936010.2,0.8825863553314991,624791.5692069179,0.7789960455511378,659643.6494851878
BAC,exhaustive,5,5,20191008668,Evaluating Request (WITH registered letter),00045,1.0,0.0,0.9,378884.5,0.7273274148533533,1245793.4715633674,0.41359423741004514,1465914.232914831
BAC,exhaustive,5,5,20191008742,Evaluating Request (NO registered letter),00045,1.0,0.0,0.8,918476.1,0.8772881407932354,791230.5668071705,0.7629853647728989,721182.1600666053
BAC,exhaustive,5,5,20191008755,Evaluating Request (NO registered letter),00594,0.6,777721.0,0.9,913274.0,0.8946711710944995,633366.1871027094,0.8562450976829411,801447.9738385293
BAC,exhaustive,5,5,20191008827,Service closure Request with BO responsibility,00849,0.8,104677.6,0.7,525274.2,0.641315829556675,525359.3023897748,0.6407559996753522,640487.6194890545
BAC,exhaustive,5,5,20191008833,Evaluating Request (NO registered letter),00045,0.9,613439.0,1.0,822496.0,0.9174195249302055,780163.5929947139,0.8427638633235585,797402.4065477764
BAC,exhaustive,5,5,20191008862,Pending Request for Reservation Closure,SDCRAP,1.0,118670.0,0.9,860308.0,0.8450865592307844,268898.47896170686,0.8668064447169102,624984.2971177172
BAC,exhaustive,5,5,20191008891,Evaluating Request (WITH registered letter),00119,1.0,168971.9,0.7,799499.8,0.8697006980110076,509737.5800344023,0.790865689250258,603630.8525731307
BAC,exhaustive,5,5,20191008940,Evaluating Request (NO registered letter),00491,0.8,167541.4,0.9,933252.3,0.917586704993756,752211.4590787577,0.8724616988541867,752211.4590787577
BAC,exhaustive,5,5,20191008981,Evaluating Request (NO registered letter),00045,0.9,616275.6,0.5,1072767.6,0.9185075253635946,772276.0043570596,0.8446689197838508,1240192.716646579
BAC,exhaustive,5,5,20191008985,Service closure Request with BO responsibility,BOC,1.0,0.0,1.0,358370.6,0.744604535770041,479714.3702100327,0.7504650125547475,620966.118019659
BAC,exhaustive,5,5,20191008989,Evaluating Request (NO registered letter),00594,0.7,647578.5,1.0,789458.5,0.8795561436738484,607013.4194992986,0.8366227727490062,769733.6723861854
BAC,exhaustive,5,5,20191008995,Evaluating Request (NO registered letter),00045,0.8,659702.1,0.7,1139687.2,0.9174195249302055,780163.5929947139,0.8427638633235585,797402.4065477764
BAC,exhaustive,5,5,20191009058,Evaluating Request (NO registered letter),00045,0.9,643844.6,0.8,908294.6,0.9166285947142543,780083.2429183025,0.8413815301580334,806482.4124170411
BAC,exhaustive,5,5,20191009106,Pending Request for Reservation Closure,SDCRAP,1.0,279500.0,1.0,715904.0,0.6828304471964384,341649.6919310946,0.6919364703833351,590182.4748028615
BAC,exhaustive,5,5,20191009120,Pending Request for Reservation Closure,SDCRAP,0.9,179395.8,0.7,902997.0,0.6730537196854696,348172.1009919227,0.6823098418209402,604051.2539994465
BAC,exhaustive,5,5,20191009140,Service closure Request with BO responsibility,BOC,1.0,0.0,0.7,444645.0,0.7961446700004141,428875.4439281537,0.7592830972117941,583141.77287528
BAC,exhaustive,5,5,20191009168,Service closure Request with BO responsibility,00848,0.9,167437.0,0.7,531262.0,0.5064228765069725,1271973.9407972991,0.44282880811764946,1479429.4810067168
BAC,exhaustive,5,5,20191009378,Evaluating Request (NO registered letter),00491,0.8,331127.4,0.9,756340.2,0.9207643363832612,723002.1810042753,0.8539537975512312,723002.1810042753
BAC,exhaustive,5,5,20191009379,Evaluating Request (NO registered letter),00594,0.9,161282.7,0.8,770053.2,0.9125135881141316,516023.78663711454,0.8659271550105818,746539.0019274042
BAC,exhaustive,5,5,20191009382,Evaluating Request (NO registered letter),00491,0.7,314625.9,1.0,803963.7,0.9207643363832612,725650.0547872429,0.8539537975512312,725650.0547872429
BAC,exhaustive,5,5,20191009426,Service closure Request with BO responsibility,00850,0.9,124860.0,0.8,745959.6,0.8610397564073574,527371.1025718478,0.7772304227442213,676694.9867422665
BAC,exhaustive,5,5,20191009485,Service closure Request with network responsibility,00275,1.0,0.0,0.7,1032117.2,0.8193361109107762,469791.29121269693,0.8193361109107762,605560.1860878557
BAC,exhaustive,5,5,20191009505,Evaluating Request (NO registered letter),00594,0.8,187854.0,0.8,1101579.6,0.8928655528442214,519695.12869161495,0.8538883322733842,750416.7101956666
BAC,exhaustive,5,5,20191009525,Service closure Request with BO responsibility,00828,0.9,133590.0,1.0,373446.6,0.779296997034045,487117.30610611924,0.7112256678998281,605923.4517679112
BAC,exhaustive,5,5,20191009677,Evaluating Request (NO registered letter),00594,1.0,167493.8,0.9,833591.1,0.8928819946389789,446963.0416604227,0.8539097771182305,673715.5519504237
BAC,exhaustive,5,5,20191009681,Evaluating Request (NO registered letter),00594,1.0,166869.2,0.5,1196631.6,0.9125135881141316,516023.78663711454,0.8797216897441149,746539.0019274042
