case:concept:name,Next_activity,Next_resource
20191005698,Service closure Request with BO responsibility,BOCSER
20191005733,Pending Request for Reservation Closure,BOC
20191005769,Service closure Request with BO responsibility,BOCSER
20191005838,Service closure Request with BO responsibility,BOCSER
20191005903,,
20191005922,,
20191005924,Evaluating Request (WITH registered letter),SB32
20191005966,Pending Request for Reservation Closure,BOC
20191006023,Pending Liquidation Request,BOCSER
20191006058,Service closure Request with BO responsibility,00848
20191006064,,
20191006077,Service closure Request with BO responsibility,BOC
20191006078,Evaluating Request (NO registered letter),00491
20191006098,Evaluating Request (WITH registered letter),00613
20191006110,Pending Request for Reservation Closure,BOC
20191006142,Evaluating Request (WITH registered letter),00267
20191006145,Pending Request for Reservation Closure,BOC
20191006188,Service closure Request with BO responsibility,00828
20191006203,Pending Request for Reservation Closure,BOC
20191006207,Pending Request for Reservation Closure,BOC
20191006210,Service closure Request with BO responsibility,00854
20191006217,Pending Liquidation Request,BOC
20191006233,Service closure Request with BO responsibility,BOC
20191006273,Evaluating Request (WITH registered letter),00613
20191006292,,
20191006301,Pending Liquidation Request,BOC
20191006309,Service closure Request with BO responsibility,BOC
20191006333,Pending Request for Reservation Closure,BOC
20191006358,Authorization Requested,BOC
20191006382,Pending Request for Reservation Closure,BOC
20191006394,Authorization Requested,00000
20191006436,Pending Liquidation Request,BOC
20191006502,Service closure Request with BO responsibility,00848
20191006520,Evaluating Request (NO registered letter),SB32
20191006539,Pending Request for Reservation Closure,BOC
20191006585,Service closure Request with BO responsibility,00828
20191006608,Pending Request for Reservation Closure,BOCSER
20191006655,Pending Request for Reservation Closure,BOC
20191006661,Pending Request for acquittance of heirs,BOC
20191006747,Evaluating Request (WITH registered letter),00025
20191006756,Service closure Request with BO responsibility,BOC
20191006771,Service closure Request with BO responsibility,00854
20191006784,Service closure Request with BO responsibility,00854
20191006788,Pending Request for Reservation Closure,BOC
20191006789,Pending Liquidation Request,BOCSER
20191006870,Pending Request for Reservation Closure,BOC
20191006871,Evaluating Request (WITH registered letter),00234
20191006880,Pending Request for Reservation Closure,BOCSER
20191006886,Pending Request for acquittance of heirs,BOC
20191006920,Service closure Request with BO responsibility,BOC
20191006922,,
20191006956,Authorization Requested,SB32
20191006987,Service closure Request with BO responsibility,BOCSER
20191007056,Evaluating Request (WITH registered letter),00926
20191007068,Pending Liquidation Request,BOCSER
20191007079,Service closure Request with BO responsibility,BOC
20191007149,Pending Liquidation Request,BOCSER
20191007166,,
20191007291,,
20191007305,Service closure Request with BO responsibility,BOC
20191007344,,
20191007413,Service closure Request with BO responsibility,BOC
20191007453,Pending Request for Reservation Closure,BOC
20191007463,,
20191007469,Evaluating Request (WITH registered letter),00926
20191007472,Service closure Request with BO responsibility,00854
20191007481,Service closure Request with BO responsibility,BOCSER
20191007501,,
20191007510,Service closure Request with BO responsibility,BOC
20191007558,Pending Liquidation Request,BOC
20191007560,Pending Request for Reservation Closure,BOC
20191007564,Pending Liquidation Request,BOC
20191007570,Pending Liquidation Request,BOCSER
20191007587,Pending Liquidation Request,BOC
20191007597,Evaluating Request (WITH registered letter),SB32
20191007623,Pending Liquidation Request,BOC
20191007651,Service closure Request with BO responsibility,BOC
20191007666,Pending Liquidation Request,BOC
20191007668,Pending Liquidation Request,BOCSER
20191007674,Pending Liquidation Request,BOC
20191007718,Service closure Request with BO responsibility,00854
20191007810,Pending Liquidation Request,BOCSER
20191007859,Service closure Request with BO responsibility,00854
20191007866,Pending Request for acquittance of heirs,BOC
20191007873,Pending Liquidation Request,BOC
20191007894,Authorization Requested,SB32
20191007895,,
20191007901,Evaluating Request (WITH registered letter),SB32
20191007903,Service closure Request with BO responsibility,00854
20191007908,Evaluating Request (WITH registered letter),00613
20191007911,Pending Liquidation Request,BOC
20191007912,Pending Request for Reservation Closure,BOC
20191007948,Service closure Request with BO responsibility,BOC
20191007964,Pending Liquidation Request,BOCSER
20191007970,Pending Liquidation Request,BOC
20191007975,Pending Liquidation Request,BOC
20191007993,Pending Liquidation Request,BOCSER
20191008000,Service closure Request with BO responsibility,BOCSER
20191008019,Authorization Requested,00045
20191008041,Pending Request for acquittance of heirs,BOC
20191008066,Pending Request for Reservation Closure,BOC
20191008071,Pending Request for Reservation Closure,BOC
20191008074,Pending Liquidation Request,BOCSER
20191008076,,
20191008079,Pending Request for Reservation Closure,BOC
20191008080,Evaluating Request (NO registered letter),00045
20191008096,Pending Liquidation Request,BOCSER
20191008111,Pending Liquidation Request,BOC
20191008116,Evaluating Request (NO registered letter),00613
20191008140,Service closure Request with BO responsibility,00848
20191008155,Pending Liquidation Request,BOCSER
20191008169,Service closure Request with BO responsibility,BOCSER
20191008273,Service closure Request with BO responsibility,BOCSER
20191008283,Authorization Requested,00045
20191008295,Pending Liquidation Request,BOC
20191008323,Pending Request for Reservation Closure,BOC
20191008334,Service closure Request with BO responsibility,00854
20191008335,Pending Liquidation Request,BOCSER
20191008349,Pending Liquidation Request,BOCSER
20191008358,Pending Liquidation Request,BOC
20191008359,Pending Request for Reservation Closure,BOCSER
20191008362,Pending Liquidation Request,BOCSER
20191008363,Service closure Request with BO responsibility,00848
20191008378,Pending Request for Reservation Closure,BOC
20191008380,Evaluating Request (NO registered letter),SB32
20191008388,Pending Liquidation Request,BOCSER
20191008393,,
20191008402,Pending Liquidation Request,BOCSER
20191008415,Pending Request for Reservation Closure,BOC
20191008420,Evaluating Request (WITH registered letter),00045
20191008442,Pending Request for acquittance of heirs,BOC
20191008443,Pending Liquidation Request,BOCSER
20191008445,Pending Liquidation Request,BOC
20191008446,,
20191008454,,
20191008456,Pending Liquidation Request,BOC
20191008469,Pending Liquidation Request,BOC
20191008473,Pending Request for Reservation Closure,BOC
20191008481,Service closure Request with BO responsibility,00848
20191008500,Pending Request for Reservation Closure,BOC
20191008537,,
20191008564,Authorization Requested,BOC
20191008566,Service closure Request with BO responsibility,BOC
20191008612,Pending Liquidation Request,BOCSER
20191008645,Service closure Request with BO responsibility,00842
20191008646,Service closure Request with BO responsibility,00848
20191008668,Pending Request for Reservation Closure,BOCSER
20191008691,Pending Liquidation Request,BOC
20191008693,Pending Liquidation Request,BOCSER
20191008720,Service closure Request with BO responsibility,BOCSER
20191008742,Service closure Request with BO responsibility,00848
20191008751,Pending Liquidation Request,BOC
20191008755,Service closure Request with BO responsibility,BOC
20191008774,Service closure Request with BO responsibility,00854
20191008797,Service closure Request with BO responsibility,BOC
20191008808,Pending Liquidation Request,BOC
20191008812,Service closure Request with BO responsibility,00848
20191008816,Pending Liquidation Request,BOCSER
20191008827,Pending Request for Reservation Closure,BOC
20191008833,Evaluating Request (WITH registered letter),00613
20191008838,Pending Request for Reservation Closure,BOC
20191008840,Pending Liquidation Request,BOCSER
20191008846,Service closure Request with BO responsibility,00854
20191008862,Service closure Request with BO responsibility,BOCSER
20191008891,Authorization Requested,00015
20191008913,Service closure Request with BO responsibility,BOCSER
20191008924,Service closure Request with BO responsibility,BOCSER
20191008932,Pending Request for acquittance of heirs,BOC
20191008940,Service closure Request with BO responsibility,BOC
20191008960,Service closure Request with BO responsibility,BOCSER
20191008965,Pending Liquidation Request,BOCSER
20191008973,Service closure Request with BO responsibility,00854
20191008981,Evaluating Request (NO registered letter),00045
20191008983,Pending Request for acquittance of heirs,BOC
20191008985,Service closure Request with BO responsibility,00848
20191008989,Pending Request for Reservation Closure,BOC
20191008994,Service closure Request with BO responsibility,00848
20191008995,Evaluating Request (WITH registered letter),00613
20191009007,,
20191009021,Service closure Request with BO responsibility,00854
20191009058,Service closure Request with BO responsibility,BOC
20191009071,,
20191009078,Service closure Request with BO responsibility,00854
20191009080,Pending Request for Reservation Closure,BOC
20191009081,Pending Request for Reservation Closure,BOC
20191009087,Pending Liquidation Request,BOCSER
20191009105,Service closure Request with BO responsibility,BOC
20191009106,Authorization Requested,00045
20191009120,Authorization Requested,BOC
20191009140,Pending Request for Reservation Closure,BOCSER
20191009168,Evaluating Request (WITH registered letter),00491
20191009183,Service closure Request with BO responsibility,BOC
20191009224,Service closure Request with BO responsibility,00854
20191009239,Service closure Request with BO responsibility,BOC
20191009269,Pending Liquidation Request,BOCSER
20191009273,Pending Liquidation Request,BOCSER
20191009284,,
20191009285,Service closure Request with BO responsibility,BOC
20191009303,Authorization Requested,SB32
20191009316,,
20191009322,Service closure Request with BO responsibility,BOC
20191009331,,
20191009378,Evaluating Request (NO registered letter),00594
20191009379,Service closure Request with BO responsibility,BOC
20191009382,Service closure Request with BO responsibility,BOC
20191009391,Pending Request for acquittance of heirs,BOC
20191009423,,
20191009426,Service closure Request with BO responsibility,00848
20191009436,Pending Liquidation Request,BOC
20191009437,Pending Request for Reservation Closure,BOC
20191009442,Pending Liquidation Request,BOCSER
20191009443,Pending Liquidation Request,BOC
20191009445,Pending Liquidation Request,BOCSER
20191009465,Pending Request for Reservation Closure,BOC
20191009485,,
20191009496,Pending Liquidation Request,BOCSER
20191009505,Service closure Request with BO responsibility,BOC
20191009519,Pending Liquidation Request,BOC
20191009524,Pending Request for Reservation Closure,BOCSER
20191009525,Authorization Requested,00047
20191009535,Service closure Request with BO responsibility,BOC
20191009542,,
20191009581,Service closure Request with BO responsibility,BOC
20191009585,Service closure Request with BO responsibility,BOC
20191009592,Pending Liquidation Request,BOCSER
20191009599,Pending Request for Reservation Closure,BOC
20191009616,,
20191009626,Pending Liquidation Request,BOCSER
20191009630,Pending Liquidation Request,BOC
20191009638,Service closure Request with BO responsibility,00848
20191009677,Service closure Request with BO responsibility,00828
20191009680,,
20191009681,Service closure Request with BO responsibility,BOC
20191009686,Service closure Request with BO responsibility,00848
20191009711,Service closure Request with BO responsibility,00848
20191009713,Service closure Request with BO responsibility,BOC
20191009721,Service closure Request with BO responsibility,00848
20191009722,Pending Request for Reservation Closure,BOC
20191009727,Service closure Request with BO responsibility,BOC
20191009734,Pending Request for Reservation Closure,BOC
20191009739,Pending Liquidation Request,BOCSER
20191009759,Pending Request for Reservation Closure,BOC
20191009788,,
20191009789,,
20191009797,Pending Request for acquittance of heirs,BOC
20191009815,Pending Request for Reservation Closure,BOC
20191009817,Evaluating Request (WITH registered letter),00267
20191009819,Service closure Request with BO responsibility,00854
20191009830,,
20191009831,Pending Liquidation Request,BOCSER
20191009836,Pending Request for Reservation Closure,BOC
20191009841,Authorization Requested,00722
20191009850,Pending Request for Reservation Closure,BOC
20191009868,Pending Liquidation Request,BOC
20191009939,Pending Request for Reservation Closure,BOC
20191009945,Service closure Request with BO responsibility,00854
20191009948,,
20191009969,,
20191009973,Pending Request for Reservation Closure,BOC
20191009979,Pending Request for Reservation Closure,BOC
20191009982,,
20191009984,Pending Liquidation Request,BOC
20191010024,Service closure Request with BO responsibility,00837
20191010030,Authorization Requested,00491
20191010039,,
20191010046,,
20191010048,Pending Request for Reservation Closure,BOC
20191010053,Service closure Request with BO responsibility,BOC
20191010054,Authorization Requested,00045
20191010056,Pending Liquidation Request,BOCSER
20191010059,Authorization Requested,00000
20191010079,,
20191010088,Service closure Request with BO responsibility,BOC
20191010116,Pending Request for Reservation Closure,BOC
20191010121,Authorization Requested,SB46
20191010124,Service closure Request with BO responsibility,BOC
20191010126,Service closure Request with BO responsibility,00831
20191010151,,
20191010155,,
20191010159,Pending Request for Reservation Closure,BOCSER
20191010179,Pending Liquidation Request,BOCSER
20191010185,Service closure Request with BO responsibility,00854
20191010206,,
20191010208,Pending Request for Reservation Closure,BOCSER
20191010213,Service closure Request with BO responsibility,BOC
20191010218,Pending Liquidation Request,BOCSER
20191010237,Pending Liquidation Request,BOC
20191010241,Service closure Request with BO responsibility,00848
20191010250,Pending Request for Reservation Closure,BOC
20191010271,Authorization Requested,00613
20191010273,Evaluating Request (NO registered letter),00613
20191010278,Evaluating Request (WITH registered letter),00045
20191010279,,
20191010281,Pending Request for Reservation Closure,BOCSER
20191010286,Evaluating Request (WITH registered letter),00854
20191010289,Pending Request for Reservation Closure,BOCSER
20191010292,Pending Request for Reservation Closure,BOC
20191010296,,
20191010299,Service closure Request with BO responsibility,00848
20191010305,Pending Liquidation Request,BOC
20191010322,Pending Request for Reservation Closure,BOCSER
20191010328,Pending Request for Reservation Closure,BOC
20191010329,Pending Request for Reservation Closure,BOC
20191010335,,
20191010347,Pending Liquidation Request,BOC
20191010350,Service closure Request with BO responsibility,00831
20191010367,Pending Liquidation Request,BOCSER
20191010394,Pending Request for acquittance of heirs,BOC
20191010408,,
20191010411,,
20191010414,Pending Liquidation Request,BOCSER
20191010418,Pending Liquidation Request,BOC
20191010421,Service closure Request with BO responsibility,00848
20191010430,,
20191010433,Pending Request for Reservation Closure,BOC
20191010448,Pending Liquidation Request,BOCSER
20191010483,Pending Request for Reservation Closure,BOC
20191010484,Service closure Request with network responsibility,00015
20191010497,Pending Liquidation Request,BOC
20191010506,Service closure Request with BO responsibility,00848
20191010510,,
20191010512,Pending Request for Reservation Closure,BOC
20191010514,Service closure Request with BO responsibility,BOCSER
20191010516,Pending Liquidation Request,BOCSER
20191010529,,
20191010532,Service closure Request with BO responsibility,00848
20191010543,,
20191010555,Pending Request for Reservation Closure,BOC
20191010563,Service closure Request with BO responsibility,BOCSER
20191010564,Pending Request for Reservation Closure,BOC
20191010565,Authorization Requested,00000
20191010567,,
20191010580,Pending Request for Reservation Closure,BOC
20191010582,,
20191010585,,
20191010593,Authorization Requested,SB46
20191010600,Service closure Request with BO responsibility,BOC
20191010603,Pending Request for Reservation Closure,BOC
20191010606,Pending Request for Reservation Closure,BOCSER
20191010609,Service closure Request with BO responsibility,BOCSER
20191010610,Pending Request for acquittance of heirs,BOC
20191010611,Pending Request for Reservation Closure,BOC
20191010613,,
20191010619,,
20191010620,Pending Request for Reservation Closure,BOC
20191010628,Pending Request for Reservation Closure,BOC
20191010631,Pending Request for Reservation Closure,BOC
20191010640,Service closure Request with BO responsibility,BOC
20191010647,Pending Liquidation Request,BOCSER
20191010699,,
20191010712,,
20191010724,Pending Request for Reservation Closure,BOC
20191010725,Pending Request for Reservation Closure,BOC
20191010733,,
20191010745,Pending Request for Reservation Closure,BOC
20191010749,,
20191010754,Pending Liquidation Request,BOCSER
20191010755,,
20191010764,,
20191010782,,
20191010795,Service closure Request with BO responsibility,00854
20191010801,Pending Liquidation Request,BOCSER
20191010808,Pending Liquidation Request,BOCSER
20191010818,Pending Request for Reservation Closure,BOC
20191010820,,
20191010821,,
20191010841,Service closure Request with BO responsibility,00854
20191010843,,
20191010846,Service closure Request with BO responsibility,00854
20191010862,,
20191010875,Pending Request for Reservation Closure,BOC
20191010878,Evaluating Request (WITH registered letter),00015
20191010879,Service closure Request with BO responsibility,00854
20191010881,Pending Request for Reservation Closure,BOCSER
20191010888,Pending Liquidation Request,BOCSER
20191010896,,
20191010902,Pending Liquidation Request,BOC
20191010904,,
20191010911,Service closure Request with BO responsibility,BOC
20191010920,Pending Liquidation Request,BOC
20191010932,,
20191010936,Evaluating Request (NO registered letter),SB32
20191010937,Service closure Request with BO responsibility,BOCSER
20191010950,Pending Liquidation Request,BOCSER
20191010976,Evaluating Request (WITH registered letter),SB32
20191010981,,
20191010988,Service closure Request with BO responsibility,00854
20191010991,Pending Request for Reservation Closure,BOC
20191010994,Service closure Request with BO responsibility,00854
20191011006,Service closure Request with BO responsibility,BOC
20191011012,,
20191011018,,
20191011019,,
20191011026,Pending Request for Reservation Closure,BOC
20191011033,Pending Request for Reservation Closure,BOC
20191011038,Service closure Request with BO responsibility,BOCSER
20191011044,Authorization Requested,BOC
20191011051,Service closure Request with BO responsibility,00854
20191011054,,
20191011057,Authorization Requested,00047
20191011062,Service closure Request with BO responsibility,00854
