case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean,sim_status_baseline_mean,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec
bpi17_after,exhaustive,4,5,Application_1096081779,O_Cancelled,User_75,0.0,0.0,0.8,823065.4,0.6677289079074336,696851.4512731326,0.8034031360752559,1224376.0856731404
bpi17_after,exhaustive,4,5,Application_109628015,O_Cancelled,User_66,0.0,0.0,0.8,729721.8,0.8127287348161599,0.0,0.8192942191774136,386851.2282466334
bpi17_after,exhaustive,4,5,Application_1096460123,O_Cancelled,User_75,0.0,0.0,0.6,450576.6,0.5599970728442318,1015663.6088343613,0.72108886969215,1671598.5074949465
bpi17_after,exhaustive,4,5,Application_1096932592,O_Returned,User_93,0.6,528203.6,0.7,425441.0,0.8504749018689401,378715.01638507156,0.865424778147784,482246.2052815893
bpi17_after,exhaustive,4,5,Application_109718783,A_Cancelled,User_75,0.0,0.0,0.8,327190.1,0.025123157379900254,801928.5337177673,0.018598015007417028,2598450.278094132
bpi17_after,exhaustive,4,5,Application_109912668,A_Validating,User_63,0.7,671469.4,0.7,735354.8,0.6624407440615139,1264733.4691541523,0.6563944012325886,1216605.3438184713
bpi17_after,exhaustive,4,5,Application_1099430757,O_Cancelled,User_41,0.0,0.0,0.7,1039892.0,0.677141084579753,759175.9081468061,0.762930180036954,1062047.7752316145
bpi17_after,exhaustive,4,5,Application_1099493178,A_Validating,User_75,0.8,587268.3,0.7,360438.3,0.6285957922124149,716790.6309017923,0.010813216267961275,2646486.815753404
bpi17_after,exhaustive,4,5,Application_1099663893,A_Cancelled,User_41,0.0,0.0,0.6,329386.2,0.023853241850600466,1206851.2725571487,0.02140309462956917,1184537.8563276632
bpi17_after,exhaustive,4,5,Application_1100253381,O_Cancelled,User_75,0.0,0.0,0.5,912384.0,0.6568870659152853,683929.6738201446,0.7947005735996854,1174941.3127298602
bpi17_after,exhaustive,4,5,Application_1101636672,A_Cancelled,User_104,0.0,0.0,0.8,455604.7,0.034331700078839004,808226.144942726,0.7949881744510028,1197905.5462801158
bpi17_after,exhaustive,4,5,Application_1102148836,A_Validating,User_75,0.9,552306.0,0.5,1115301.3,0.7355886654636893,820216.958916121,0.01658964360826545,2567070.888371247
bpi17_after,exhaustive,4,5,Application_1102289179,O_Cancelled,User_75,0.0,0.0,0.4,889753.4,0.5654962697542816,944590.8554143029,0.016465831589330376,2726913.056953084
bpi17_after,exhaustive,4,5,Application_110355063,O_Cancelled,User_75,0.0,0.0,0.8,440313.4,0.5122895698955271,529476.1863221402,0.013306354599242783,2286607.4261847083
bpi17_after,exhaustive,4,5,Application_1104110439,O_Cancelled,User_75,0.0,0.0,0.5,404346.0,0.3641784954684941,663167.9617744369,0.011000736950218118,2614023.064327959
bpi17_after,exhaustive,4,5,Application_1104349279,A_Cancelled,User_103,0.0,0.0,0.5,154782.0,0.025561637453608472,850809.1222438536,0.017486528435703353,2294119.5403346205
bpi17_after,exhaustive,4,5,Application_1104697616,O_Cancelled,User_75,0.0,0.0,0.7,358033.7,0.7570348616404073,703059.9294100916,0.8635142508063248,1121879.1501233063
bpi17_after,exhaustive,4,5,Application_1104784494,A_Cancelled,User_104,0.0,0.0,0.8,478950.0,0.03244942831682512,838494.8218382285,0.030727410994438268,2554561.4536603685
bpi17_after,exhaustive,4,5,Application_1104839673,A_Cancelled,User_66,0.7,981676.5,0.8,523471.8,0.0804286988105868,0.0,0.7944390043292243,419464.41358256666
bpi17_after,exhaustive,4,5,Application_1106610804,A_Validating,User_75,0.9,315660.0,0.7,907662.2,0.8376785263393615,662727.3711419547,0.04291303013256726,2240371.745981733
bpi17_after,exhaustive,4,5,Application_1107513596,O_Cancelled,User_75,0.0,0.0,0.4,478512.0,0.5768469190291117,641843.6852725747,0.017233418397112347,2470488.7908543395
bpi17_after,exhaustive,4,5,Application_1107974200,O_Cancelled,User_41,0.0,0.0,0.6,1556944.0,0.6412787818350033,773198.2152091148,0.02796965225789229,2145566.4566012747
bpi17_after,exhaustive,4,5,Application_1108410496,O_Cancelled,User_75,0.0,0.0,0.6,848700.1,0.4626195231431742,694678.0580990055,0.6311664190720371,1237161.8152558068
bpi17_after,exhaustive,4,5,Application_1108553853,A_Validating,User_75,0.8,851894.9,0.6,383582.9,0.6649088171643892,631029.5443413842,0.6649088171643892,1139744.7934595817
bpi17_after,exhaustive,4,5,Application_1109500523,A_Validating,User_75,0.8,215412.0,0.4,555025.9,0.7190710702675306,676935.8374637272,0.7190710702675306,1169958.9671975207
bpi17_after,exhaustive,4,5,Application_1109722425,A_Cancelled,User_4,0.0,0.0,0.6,355710.0,0.026000119482726777,680567.3580141586,0.018809518608158705,2312234.068927284
bpi17_after,exhaustive,4,5,Application_1110003824,O_Cancelled,User_66,0.0,0.0,1.0,646046.6,0.8072414152171421,0.0,0.07680745152103179,267439.61802373116
bpi17_after,exhaustive,4,5,Application_1110334222,A_Validating,User_63,1.0,233922.0,0.5,410496.0,0.6417930116664431,1036401.5078948549,0.6355802835269643,1007465.6805728283
bpi17_after,exhaustive,4,5,Application_1110847631,O_Cancelled,User_75,0.0,0.0,0.7,359166.0,0.6028067321254549,756988.6732666517,0.7550801080369466,1257008.2831106684
bpi17_after,exhaustive,4,5,Application_1112791540,A_Validating,User_75,0.9,833585.7,0.3,1515687.0,0.7110143079361292,977425.5158374956,0.025760998679709095,2086290.816124231
bpi17_after,exhaustive,4,5,Application_1114627184,O_Cancelled,User_66,0.0,0.0,0.6,1957197.0,0.6095171614412441,794863.8135812092,0.7282737182932567,1077788.9022903366
bpi17_after,exhaustive,4,5,Application_1115275695,O_Cancelled,User_75,0.0,0.0,0.7,779830.4,0.5556506692002744,549577.3293698082,0.01580096235671861,2653240.000679928
bpi17_after,exhaustive,4,5,Application_111536511,A_Cancelled,User_104,0.0,0.0,0.4,324300.0,0.021702497554417374,875806.1169139126,0.7297248919628714,1290067.2665323662
bpi17_after,exhaustive,4,5,Application_1116596448,O_Cancelled,User_10,0.0,0.0,0.8,1029108.1,0.8390987056726376,115804.9473039629,0.86762948068399,234374.12746167905
bpi17_after,exhaustive,4,5,Application_1116878017,A_Cancelled,User_29,0.0,0.0,0.7,674562.6,0.022218054660026014,880557.0778274513,0.01643472351563778,2666763.4385113735
bpi17_after,exhaustive,4,5,Application_1118317851,O_Cancelled,User_75,0.0,0.0,0.7,508572.0,0.5742040517263969,695514.1324771305,0.5890270846241928,1453961.778495484
bpi17_after,exhaustive,4,5,Application_1118691851,O_Cancelled,User_75,0.0,0.0,0.8,1393185.5,0.6319758494147144,617330.3309237923,0.7790416025700455,1011731.1342567817
bpi17_after,exhaustive,4,5,Application_1118794258,A_Cancelled,User_104,0.0,0.0,0.7,735858.0,0.052305249909354486,826074.8623008142,0.8539921992738077,1246171.899092374
bpi17_after,exhaustive,4,5,Application_1119128567,O_Cancelled,User_75,0.0,0.0,0.6,690888.0,0.5477169804293959,763756.0759302329,0.7163105155816111,1248904.9653127724
bpi17_after,exhaustive,4,5,Application_1119346613,A_Validating,User_75,1.0,488480.1,0.8,527780.1,0.7663671340546154,920915.6813034771,0.7663671340546154,1333979.86296762
bpi17_after,exhaustive,4,5,Application_1119704576,A_Cancelled,User_41,0.9,295434.6,0.8,330672.6,0.11101475432882026,0.0,0.8408863416064077,277134.83981903165
bpi17_after,exhaustive,4,5,Application_1120624192,A_Validating,User_75,0.9,461548.2,0.8,630632.8,0.7318865312479912,790026.7564028541,0.01655882384034839,2379598.233323699
bpi17_after,exhaustive,4,5,Application_1121095468,A_Validating,User_75,0.8,648727.2,0.7,372823.2,0.6309506930915141,739507.9320134314,0.6309506930915141,1238956.6058362362
bpi17_after,exhaustive,4,5,Application_112299550,O_Cancelled,User_75,0.0,0.0,0.4,221772.0,0.30005979853785775,701177.9836655229,0.43399630395647276,1338663.6047198726
bpi17_after,exhaustive,4,5,Application_1123320394,O_Cancelled,User_75,0.0,0.0,0.5,662077.0,0.6689777715048597,670469.2091845924,0.6785899161144588,1140108.4999504413
bpi17_after,exhaustive,4,5,Application_1123432099,O_Cancelled,User_75,0.0,0.0,0.4,259986.0,0.5856309321246002,427825.1426528024,0.7451322338488056,950039.9748692161
bpi17_after,exhaustive,4,5,Application_1123655418,O_Cancelled,User_41,0.0,0.0,0.6,2432010.0,0.4789776693993505,942887.3681626505,0.5197274889857678,1125308.60551283
bpi17_after,exhaustive,4,5,Application_1124789802,A_Cancelled,User_104,0.0,0.0,0.8,493076.2,0.022013975250544507,777363.8029034513,0.020794648082515802,2577512.2450185213
bpi17_after,exhaustive,4,5,Application_1125229039,A_Accepted,User_75,0.7,1457510.9,0.7,1334961.4,0.5726308732961709,959589.5612227444,0.5726308732961709,1372338.5220455923
bpi17_after,exhaustive,4,5,Application_1125299308,O_Cancelled,User_66,0.0,0.0,0.9,1036932.0,0.5965808093305762,741561.9345685927,0.029768082902527915,2314625.32221789
bpi17_after,exhaustive,4,5,Application_1131812437,A_Accepted,User_51,0.6,1235034.0,0.9,1103728.5,0.4859132570193967,1439231.5923194685,0.458641558876163,1443790.9469647296
bpi17_after,exhaustive,4,5,Application_1131974200,O_Cancelled,User_75,0.0,0.0,0.7,937400.0,0.493252110445986,902495.6390183931,0.012366049931369888,2591190.49785971
bpi17_after,exhaustive,4,5,Application_1132898010,O_Cancelled,User_75,0.0,0.0,0.6,265932.5,0.6097326434223207,775897.6545014493,0.01970124415065983,2610867.461959811
bpi17_after,exhaustive,4,5,Application_1133826059,O_Cancelled,User_41,0.0,0.0,0.6,1879527.0,0.6993640293461658,980939.38278449,0.03523105599446182,2433168.587505712
bpi17_after,exhaustive,4,5,Application_113474586,O_Cancelled,User_75,0.0,0.0,0.7,471744.0,0.49516793645456725,1089304.3864645527,0.6467546732948448,1580783.1025017565
bpi17_after,exhaustive,4,5,Application_1136138244,O_Cancelled,User_75,0.0,0.0,0.4,275912.4,0.6099615448560812,953877.2439994598,0.026731917147535495,2755501.066947407
bpi17_after,exhaustive,4,5,Application_1136188668,O_Cancelled,User_75,0.0,0.0,0.6,461309.2,0.5792996808759949,704486.2448856621,0.742569239965214,1435019.6608367937
bpi17_after,exhaustive,4,5,Application_1136782466,A_Accepted,User_47,0.6,1335456.0,0.6,2463336.0,0.46097360212294075,899896.8336362718,0.45678243377523176,1043266.7723628825
bpi17_after,exhaustive,4,5,Application_1136942310,O_Cancelled,User_75,0.0,0.0,0.6,1172903.0,0.4371529486172681,730202.716415606,0.015858537380826408,1804503.1480011852
bpi17_after,exhaustive,4,5,Application_1138441532,O_Cancelled,User_4,0.0,0.0,0.8,391437.9,0.82973823537658,52783.50725800102,0.8588649967701074,284283.66998111806
bpi17_after,exhaustive,4,5,Application_1138682900,O_Cancelled,User_66,0.0,0.0,0.7,647739.8,0.8309932546025277,0.0,0.9803879880690685,139943.97576528275
bpi17_after,exhaustive,4,5,Application_1139095492,A_Incomplete,User_14,0.9,902622.0,0.8,592668.0,0.8930075022183972,250862.53114633763,0.9823397646937231,118606.26858124207
bpi17_after,exhaustive,4,5,Application_1140214785,A_Validating,User_75,0.8,345152.7,0.5,489160.5,0.7506475378547812,542315.3693862532,0.7506475378547812,1030361.6213304258
bpi17_after,exhaustive,4,5,Application_1140934167,O_Cancelled,User_75,0.0,0.0,0.5,337423.5,0.4628986448196081,1039736.6867422853,0.010964766965902786,2658962.6483714576
bpi17_after,exhaustive,4,5,Application_1141437569,A_Incomplete,User_41,0.8,732474.0,0.6,680223.6,0.9076054437340304,265561.7437024097,0.983590614149971,55386.177777836565
bpi17_after,exhaustive,4,5,Application_1141800606,A_Incomplete,User_31,1.0,849083.0,0.6,168464.8,0.8368359805862454,541513.9413042399,0.035664882517606813,470836.8083729957
bpi17_after,exhaustive,4,5,Application_1142291922,O_Cancelled,User_75,0.0,0.0,0.5,376309.6,0.5997954117845246,540735.7487784504,0.018914117561904788,2362039.115784209
bpi17_after,exhaustive,4,5,Application_1143452352,W_Call incomplete files,User_18,0.0,0.0,0.0,0.0,0.8016289120267779,144711.68799641565,0.8206178499329823,323494.9073723153
bpi17_after,exhaustive,4,5,Application_1143725882,O_Cancelled,User_75,0.0,0.0,0.6,639564.0,0.603749732652269,752771.4204894161,0.6141635350263771,1393838.4337913494
bpi17_after,exhaustive,4,5,Application_1143749034,A_Cancelled,User_41,0.0,0.0,0.5,754600.6,0.0227909551922571,1150774.3702443773,0.014623480723848626,2858578.154402824
bpi17_after,exhaustive,4,5,Application_1144806380,O_Cancelled,User_59,0.0,0.0,0.9,940955.0,0.7021420317543327,755749.9909843323,0.03709168970874902,2227871.201412173
bpi17_after,exhaustive,4,5,Application_1145195394,O_Cancelled,User_75,0.0,0.0,0.7,345355.6,0.48398963949388196,435365.0187741051,0.016175700408671733,2276260.713045899
bpi17_after,exhaustive,4,5,Application_11454632,A_Validating,User_75,0.8,748410.0,0.7,790578.0,0.7232000092914455,724780.1996952223,0.016015687570146136,2612724.446548783
bpi17_after,exhaustive,4,5,Application_114551747,O_Returned,User_116,0.0,0.0,0.0,0.0,0.8753475531638811,280230.09022399713,0.12302899717564372,138008.49323956226
bpi17_after,exhaustive,4,5,Application_1145960664,A_Validating,User_75,0.8,588822.0,0.5,660546.0,0.6996236846259111,713421.1477499173,0.019114729281620488,947987.6445596172
bpi17_after,exhaustive,4,5,Application_1146017257,A_Cancelled,User_104,0.0,0.0,0.6,1153497.5,0.024996984403943642,844592.2727475155,0.018503990449358576,2604588.4093898144
bpi17_after,exhaustive,4,5,Application_1146390793,O_Create Offer,User_47,0.6,1576661.0,0.4,2126770.0,0.8113817564415333,1263200.3735509247,0.7654147486465024,1176263.1013846484
bpi17_after,exhaustive,4,5,Application_114677449,A_Cancelled,User_41,0.0,0.0,0.8,396885.6,0.034410643255038585,848037.8293915594,0.028288171194924782,2342119.0427440302
bpi17_after,exhaustive,4,5,Application_1147242139,O_Cancelled,User_75,0.0,0.0,0.5,514134.6,0.49710553568696364,622707.6291466402,0.660334833800802,1198153.388940275
bpi17_after,exhaustive,4,5,Application_1147800670,A_Cancelled,User_11,0.0,0.0,0.0,0.0,0.10271011275192593,374904.78464563517,0.8374061593562852,555026.2978513817
