case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean,sim_status_baseline_mean,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec
bpi17_before,nsga2,2,5,Application_1053321873,O_Cancelled,User_53,0.0,0.0,0.4,423464.8,0.5153779136082749,525279.8502771036,0.035691554386080855,899141.8935541216
bpi17_before,nsga2,2,5,Application_1053998899,A_Cancelled,User_1,0.7,533760.8,0.5,437304.8,0.08509768387183052,947409.5972031471,0.6409387061159814,835624.7736268255
bpi17_before,nsga2,2,5,Application_1056882365,A_Cancelled,User_40,0.0,0.0,0.6,131503.0,0.00916043102652769,506620.26071048155,0.5162100640015114,1183312.8928969605
bpi17_before,nsga2,2,5,Application_1057803878,O_Cancelled,User_1,0.0,0.0,0.4,342238.8,0.13778073651692296,1657797.2369223344,0.3275918340377949,1800609.818108033
bpi17_before,nsga2,2,5,Application_1059555811,A_Cancelled,User_7,0.0,0.0,0.5,1595487.0,0.03489796431856258,794407.5427102011,0.4755580113833926,1563893.9633645194
bpi17_before,nsga2,2,5,Application_1061755455,A_Validating,User_109,0.5,487620.0,0.1,322279.8,0.44160186411360564,1052718.7399371793,0.002883843239129335,2596246.3587484527
bpi17_before,nsga2,2,5,Application_1062571933,O_Cancelled,User_1,0.0,0.0,0.5,714618.0,0.12852273413132992,1588397.8976119577,0.33232648602601317,1812977.225488199
bpi17_before,nsga2,2,5,Application_1064627620,A_Cancelled,User_109,0.0,0.0,0.5,986220.3,0.033620054429020815,604040.9335549715,0.026682792156011072,2665174.8670485504
bpi17_before,nsga2,2,5,Application_1067807240,A_Cancelled,User_40,0.0,0.0,0.6,318161.3,0.019603530806953907,807266.0941335408,0.35715340988096783,1837626.8595996988
bpi17_before,nsga2,2,5,Application_1067848631,A_Validating,User_68,1.0,838620.0,0.5,748549.4,0.4872667470251206,1150416.3221506178,0.0023058024247429067,2644294.2607780993
bpi17_before,nsga2,2,5,Application_1068398029,A_Cancelled,User_68,0.7,943517.4,0.8,539861.6,0.08586094567267477,54232.68377626315,0.7885393819873568,505908.0623449136
bpi17_before,nsga2,2,5,Application_107006704,A_Validating,User_100,0.8,634110.0,0.5,714778.7,0.6159141831369921,1337743.022254072,0.3504951338738657,1826638.5416639224
bpi17_before,nsga2,2,5,Application_1070668503,A_Denied,User_29,0.4,489942.0,0.7,346024.8,0.20348155132348783,791945.6681041361,0.6830219158733243,1061952.6828749152
bpi17_before,nsga2,2,5,Application_1072222879,A_Cancelled,User_109,0.0,0.0,0.2,164927.3,0.017927178275757467,922572.7051205165,0.3626011438703256,2078794.0023116386
bpi17_before,nsga2,2,5,Application_1072363196,A_Incomplete,User_46,0.7,1154265.0,0.6,622549.2,0.6483302974101806,430352.6472252514,0.6220803335421788,481810.5516016594
bpi17_before,nsga2,2,5,Application_1072478001,A_Cancelled,User_68,0.0,0.0,0.5,636774.6,0.06918578631750556,731479.2525010466,0.845735190321826,1054966.7359185556
bpi17_before,nsga2,2,5,Application_1073868127,A_Validating,User_97,0.8,409248.0,0.7,630474.9,0.5908409789673784,1241985.2545410837,0.33902940399355724,1788197.6129324604
bpi17_before,nsga2,2,5,Application_1076081955,A_Validating,User_109,0.9,402312.0,0.5,373673.6,0.5148056310860605,1070925.2781649868,0.5993574284275546,1269841.7813355967
bpi17_before,nsga2,2,5,Application_1078909751,A_Validating,User_68,0.8,259644.0,0.6,872439.2,0.5228480012984043,1234211.637316215,0.0024644178119486624,2714228.554996866
bpi17_before,nsga2,2,5,Application_1085126063,A_Accepted,User_30,0.6,1898001.2,0.3,2216531.4,0.4413207787949014,1789362.0729668986,0.17047372414409367,1798518.6890809885
bpi17_before,nsga2,2,5,Application_1086233807,A_Denied,User_51,0.4,474400.8,0.5,190319.4,0.06748295438328233,850939.7416583124,0.008471359801737844,2662036.573677092
bpi17_before,nsga2,2,5,Application_1089034603,A_Cancelled,User_1,0.0,0.0,0.6,352712.8,0.0033713512628557435,2666605.880530525,0.2655797088007522,1810725.3390796115
bpi17_before,nsga2,2,5,Application_1089717788,A_Cancelled,User_1,0.0,0.0,0.3,674598.0,0.009245153889337719,2528285.514197574,0.3955051706990694,1754664.2093703554
bpi17_before,nsga2,2,5,Application_1091033446,A_Validating,User_29,0.4,111480.0,0.5,78372.8,0.7491479867999304,1192034.0033026193,0.39334493689564914,1678922.4428801723
bpi17_before,nsga2,2,5,Application_1091041991,A_Validating,User_109,0.6,453030.0,0.6,703934.5,0.5398938072048941,1187479.2250132211,0.006291791420838827,2560599.5729502793
bpi17_before,nsga2,2,5,Application_1091351729,A_Cancelled,User_40,0.0,0.0,0.6,1024914.0,0.0080457172454634,820256.6300626672,0.4778546078608092,1339831.393928705
bpi17_before,nsga2,2,5,Application_1091883536,A_Accepted,User_30,0.5,2171848.8,0.5,1246642.5,0.5108926597990074,1546123.623360686,0.26764808827204783,1539284.2578903781
bpi17_before,nsga2,2,5,Application_1096345356,A_Cancelled,User_109,0.0,0.0,0.5,816106.4,0.012108450505319597,527868.8801693964,0.00492621631283778,2674547.661273973
bpi17_before,nsga2,2,5,Application_1097190039,A_Validating,User_97,0.8,464766.0,0.6,183254.8,0.7933946500994485,1121984.0367099994,0.03345292896958553,2573435.8518818053
bpi17_before,nsga2,2,5,Application_109814885,A_Accepted,User_7,0.3,1737091.6,0.2,1667287.2,0.33417271766872036,1654718.5976702333,0.25999042804341027,1660574.8146276954
bpi17_before,nsga2,2,5,Application_1100173647,A_Denied,User_68,0.6,646675.3,0.7,1158669.1,0.05958843877803332,230734.90500391822,0.03009241849522429,813966.2793595742
bpi17_before,nsga2,2,5,Application_1100597277,A_Cancelled,User_1,0.0,0.0,0.4,42983.1,0.0031423379949864637,2687989.308593897,0.5937659064848555,1342142.5896708497
bpi17_before,nsga2,2,5,Application_1104335525,A_Cancelled,User_40,0.0,0.0,0.5,1543283.0,0.09072819657509107,311112.0772250944,0.3679670676438982,1601154.902249056
bpi17_before,nsga2,2,5,Application_1104955032,A_Validating,User_40,0.9,702696.0,0.3,917813.5,0.5245338181637401,1183524.9454431776,0.34601867418246834,1715010.6834333
bpi17_before,nsga2,2,5,Application_1107241983,A_Validating,User_40,0.7,403812.0,0.5,819934.2,0.677640276493227,911113.0739056364,0.677640276493227,974157.4678324407
bpi17_before,nsga2,2,5,Application_1111458873,A_Accepted,User_30,0.7,1168806.0,0.5,1005013.5,0.5030482147774468,1515319.369105511,0.25220972643031697,1523104.053991891
bpi17_before,nsga2,2,5,Application_1113168636,A_Accepted,User_30,0.6,1487862.0,0.5,1496722.2,0.5046002823643814,1650005.4209201257,0.2533824759740646,1657975.870688212
bpi17_before,nsga2,2,5,Application_1115931571,A_Validating,User_68,0.9,524184.0,0.7,564408.3,0.8363383591618085,495510.6118326115,0.6704593733321483,822129.7890444641
bpi17_before,nsga2,2,5,Application_1116524301,A_Cancelled,User_12,0.0,0.0,0.7,330113.4,0.016769937356244373,961405.3619337985,0.5090300238317628,1134748.9350038723
bpi17_before,nsga2,2,5,Application_1116993944,A_Cancelled,User_1,0.0,0.0,0.5,103523.7,0.0028839027601319112,2654429.328341127,0.0028839027601319112,2654429.328341127
bpi17_before,nsga2,2,5,Application_1119407054,A_Validating,User_109,0.7,575040.0,0.5,558803.8,0.6041049034033855,1125213.6099305728,0.6396982241782017,1309643.0944522917
bpi17_before,nsga2,2,5,Application_1121197235,A_Denied,User_21,0.1,661458.0,0.8,258969.6,0.10094955425620673,186870.9200923642,0.9809273480298071,42432.17323240475
bpi17_before,nsga2,2,5,Application_1122983853,A_Denied,User_29,0.5,449496.0,0.7,249387.2,0.0418037859376208,977774.7452962861,0.4715402742963784,1439972.2948191015
bpi17_before,nsga2,2,5,Application_1126832024,A_Cancelled,User_68,0.0,0.0,0.5,356899.8,0.007156185794440236,676243.8503955449,0.0028506089787089573,2580979.5142271398
bpi17_before,nsga2,2,5,Application_1127250936,A_Cancelled,User_1,0.0,0.0,0.7,260314.4,0.009136746640461645,2564782.9955096655,0.3926625909745816,1751255.804604956
bpi17_before,nsga2,2,5,Application_1127956985,A_Cancelled,User_1,0.0,0.0,0.6,388186.0,0.008275582133429715,2634996.613411816,0.3691191235845881,1680449.4829304614
bpi17_before,nsga2,2,5,Application_1129276294,W_Call incomplete files,User_36,1.0,1338776.7,0.3,117055.6,0.7629710688674709,299127.1760930051,0.8581775256463791,419229.12727286504
bpi17_before,nsga2,2,5,Application_1131111908,A_Denied,User_100,0.5,497288.4,0.7,326196.0,0.054130904654539916,128863.88348739303,0.02332906662213159,247596.06593151286
bpi17_before,nsga2,2,5,Application_1131263580,A_Cancelled,User_68,0.0,0.0,0.3,593133.3,0.01666596252512997,396388.0839137527,0.003813970259353142,2658709.9734552046
bpi17_before,nsga2,2,5,Application_1132834033,A_Validating,User_40,1.0,848652.0,0.5,822879.2,0.784295372532568,497485.9703409481,0.8367748214083771,537612.7800829011
bpi17_before,nsga2,2,5,Application_1133030829,A_Cancelled,User_1,0.0,0.0,0.8,473626.5,0.008553869982426956,2612819.5544963274,0.37691988519236497,1738416.7470359597
bpi17_before,nsga2,2,5,Application_1136323889,A_Validating,User_21,0.3,1383516.0,0.2,78552.0,0.6238019595099525,1223795.2112078366,0.33819783565266653,1702772.7945392188
bpi17_before,nsga2,2,5,Application_1136568641,A_Cancelled,User_2,0.0,0.0,0.0,0.0,0.04160434401092301,807620.7814644907,0.014750831508731091,2345628.8842017287
bpi17_before,nsga2,2,5,Application_1139959523,O_Cancelled,User_1,0.0,0.0,0.8,1000950.0,0.12229650214031872,1546107.2609647696,0.6018715624477213,1235422.9544113022
bpi17_before,nsga2,2,5,Application_1142548986,O_Returned,User_68,0.7,756335.2,0.4,2292885.6,0.4287850301427593,1172452.9278589021,0.36281027717308206,1653831.423977912
bpi17_before,nsga2,2,5,Application_1143217229,A_Accepted,User_30,0.1,2440693.0,0.5,3012470.8,0.484070436762705,1660668.5214401921,0.23815989879702826,1601494.7930146598
bpi17_before,nsga2,2,5,Application_1143890425,O_Cancelled,User_1,0.0,0.0,0.2,1300426.4,0.11820989751935775,1617584.1970543535,0.47132669340772,1300321.279410955
bpi17_before,nsga2,2,5,Application_1144672891,W_Call incomplete files,User_100,0.6,775761.0,0.4,439504.2,0.7074218634303183,202478.12331043254,0.6939436009682688,317753.38958728395
bpi17_before,nsga2,2,5,Application_1149655953,A_Validating,User_29,0.6,695802.0,0.5,127025.4,0.498606222186197,1154681.0465193714,0.4825142116227047,1185585.7753764007
bpi17_before,nsga2,2,5,Application_1150495041,A_Validating,User_7,0.8,710640.0,0.6,267797.6,0.7073628793526339,1275698.5394901738,0.3362219313698898,1777583.3316807877
bpi17_before,nsga2,2,5,Application_1152955170,O_Cancelled,User_1,0.0,0.0,0.8,410853.0,0.0983596105844913,1559315.426742818,0.002428034329434714,2515944.058652145
bpi17_before,nsga2,2,5,Application_1154252514,A_Validating,User_7,0.7,897365.2,0.8,386074.4,0.465289482570642,1283644.3383744694,0.0030246919511071717,2724124.4762096154
bpi17_before,nsga2,2,5,Application_1155070210,A_Validating,User_15,0.6,799170.0,0.6,553152.9,0.3409118771000482,1230118.456724921,0.14745448568176472,1771769.223672939
bpi17_before,nsga2,2,5,Application_1157728848,A_Validating,User_16,0.8,1422660.0,0.7,1257419.6,0.6932081635681909,1210979.1460499596,0.38007559654934714,1695661.5106367283
bpi17_before,nsga2,2,5,Application_1158871047,A_Denied,User_51,0.4,356280.0,0.4,177221.3,0.05341885615990262,916310.8486937662,0.5887159538544953,1314510.550132577
bpi17_before,nsga2,2,5,Application_1160839680,A_Denied,User_53,0.5,593946.0,0.3,2121759.0,0.09498849050150034,707152.5636653823,0.29657105424908353,1362322.3763107236
bpi17_before,nsga2,2,5,Application_116364671,A_Validating,User_100,1.0,223374.0,0.6,460874.0,0.6822443006451212,1236152.0299159738,0.536572670325471,1259171.7632269186
bpi17_before,nsga2,2,5,Application_116416466,A_Validating,User_29,0.6,136176.0,0.5,578448.0,0.7600659208808055,1230725.1390806849,0.40576920076846357,1706846.2588303182
bpi17_before,nsga2,2,5,Application_1166230182,A_Validating,User_109,0.8,819474.0,0.4,105840.0,0.2557614838771872,1129250.6819091109,0.0057849171281727394,2760601.7460157117
bpi17_before,nsga2,2,5,Application_1166306573,A_Cancelled,User_40,0.0,0.0,0.4,1304063.6,0.009019921046932559,707213.4014541528,0.24874629991477157,1847020.759520303
bpi17_before,nsga2,2,5,Application_1167813329,A_Accepted,User_30,0.4,1517809.2,0.7,1032131.6,0.3414396192825608,1736930.2427979244,0.14729956381634918,1705309.1067362025
bpi17_before,nsga2,2,5,Application_1168708378,A_Cancelled,User_1,0.0,0.0,0.5,1203030.3,0.003946791450924004,2640406.5156422723,0.3160888771691862,1809361.8217333811
bpi17_before,nsga2,2,5,Application_1169258361,A_Cancelled,User_1,0.0,0.0,0.4,1540673.1,0.03099279308870075,2370531.6082581095,0.03099279308870075,2370531.6082581095
bpi17_before,nsga2,2,5,Application_1169725538,W_Call incomplete files,User_28,0.7,1262805.0,0.5,841428.6,0.705540460735685,489128.06182685075,0.7046912920490427,575296.231162082
bpi17_before,nsga2,2,5,Application_117027249,O_Cancelled,User_1,0.0,0.0,0.2,139938.0,0.07924354232299324,1731463.9597714401,0.2624395063954072,1857474.8304811802
bpi17_before,nsga2,2,5,Application_117449589,A_Validating,User_7,0.8,610758.0,0.5,581640.0,0.6080023501451608,1363267.11628493,0.2567791822027676,1905817.8947675466
bpi17_before,nsga2,2,5,Application_11785385,A_Incomplete,User_117,0.9,977067.3,0.7,671890.2,0.7822509997314709,468106.12754606945,0.6812905454430186,495034.03575743956
bpi17_before,nsga2,2,5,Application_1182795681,A_Validating,User_100,0.0,0.0,0.0,0.0,0.5821077020407235,1349829.2198427133,0.4964962190326999,1387516.7021325808
bpi17_before,nsga2,2,5,Application_1192159171,A_Accepted,User_8,0.5,860322.0,0.3,1062222.0,0.27541949935921967,1529660.1458676837,0.21508364291090887,1529660.1458676837
bpi17_before,nsga2,2,5,Application_1194303360,A_Cancelled,User_40,0.0,0.0,0.5,827748.0,0.00929310047474691,618675.6186151407,0.002454977653666217,2713423.990951365
bpi17_before,nsga2,2,5,Application_1195434598,A_Validating,User_112,0.7,490752.0,0.7,104260.5,0.9089316143577594,433992.113178703,0.903873944712923,463658.8696458455
bpi17_before,nsga2,2,5,Application_1205144249,A_Cancelled,User_7,0.8,573233.5,0.8,622700.9,0.08523166468007734,303655.972249656,0.01973921213434316,291610.06907631794
bpi17_before,nsga2,2,5,Application_1206188048,W_Call incomplete files,User_102,0.4,754512.0,0.4,420540.0,0.7047186295570679,295422.9875660823,0.6021328494145262,552332.7913164714
bpi17_before,nsga2,2,5,Application_1206551699,A_Denied,User_100,0.5,461544.0,0.8,661279.2,0.13125209318829964,801401.8017773987,0.40271577466165814,1279445.8383637648
bpi17_before,nsga2,2,5,Application_1206679861,A_Validating,User_68,0.8,302274.0,0.6,317590.1,0.45290093412819193,1204031.3864006426,0.32073645113756405,1755648.264208699
bpi17_before,nsga2,2,5,Application_1207230380,A_Cancelled,User_109,0.0,0.0,0.1,341164.0,0.04773655698090586,569720.0896850915,0.7902238571242614,1085330.9494932794
bpi17_before,nsga2,2,5,Application_120793083,A_Cancelled,User_97,0.0,0.0,0.7,411738.0,0.05015548178140961,838776.2275793134,0.030994981723457337,2588473.8483507186
bpi17_before,nsga2,2,5,Application_1209676119,O_Cancelled,User_1,0.0,0.0,0.4,758074.0,0.07688392292543864,1642941.685355042,0.4824793107624081,1270941.6166160698
bpi17_before,nsga2,2,5,Application_1213916582,A_Denied,User_29,0.4,439035.4,0.5,328149.4,0.047946493400588555,962360.4598156031,0.26894596166733264,1758737.57530062
bpi17_before,nsga2,2,5,Application_121641518,A_Validating,User_109,0.5,229596.0,0.3,737112.0,0.5551648881015098,1136109.359921954,0.3716066377957587,1775221.4528121937
bpi17_before,nsga2,2,5,Application_121729357,O_Cancelled,User_1,0.0,0.0,0.5,92209.1,0.09269432940201679,1692923.7621963928,0.31527325848390364,1890084.087385998
bpi17_before,nsga2,2,5,Application_1218695611,A_Cancelled,User_1,0.0,0.0,0.6,596615.1,0.0033041386196284105,2568517.1408438375,0.4486846425076844,1235777.6275561312
bpi17_before,nsga2,2,5,Application_1219772874,A_Validating,User_36,0.8,516876.0,0.4,580372.8,0.8652489728735272,602078.5441239682,0.7723463711321668,723561.8128195638
bpi17_before,nsga2,2,5,Application_1225687747,O_Cancelled,User_1,0.0,0.0,0.6,1068105.0,0.11096144110388284,1568177.0623242673,0.003026357005337131,2633163.995167921
bpi17_before,nsga2,2,5,Application_1227690400,A_Cancelled,User_68,0.0,0.0,0.6,609691.2,0.008383720587893733,563148.8504624787,0.0022132499982891727,2766673.7252112934
bpi17_before,nsga2,2,5,Application_1228722182,A_Validating,User_40,0.8,507888.0,0.1,235404.8,0.9468146203600329,904345.8378948336,0.9260518874904918,1047786.8625685426
bpi17_before,nsga2,2,5,Application_1228813193,A_Cancelled,User_1,0.6,871246.4,0.6,206765.2,0.06033524367700324,1093029.1056705562,0.6264305716594245,574694.729479197
bpi17_before,nsga2,2,5,Application_1229707182,A_Validating,User_7,0.7,615102.0,0.7,543910.8,0.8344164594226571,1718720.1358287558,0.009688268418498108,2543349.3571191784
bpi17_before,nsga2,2,5,Application_1237040955,A_Cancelled,User_1,0.0,0.0,0.4,458802.0,0.004024022959236929,2733078.872076246,0.4579386653059432,1254804.7896411568
bpi17_before,nsga2,2,5,Application_1237983321,A_Validating,User_100,0.8,871116.0,0.7,992240.2,0.6599176858844655,1096180.6744001238,0.010711885556118107,445294.56879545376
bpi17_before,nsga2,2,5,Application_1238132318,A_Cancelled,User_21,0.0,0.0,0.7,270471.2,0.051270795661603016,682699.8266924534,0.3793135622597083,1820417.2170434631
bpi17_before,nsga2,2,5,Application_1238606249,O_Cancelled,User_1,0.0,0.0,0.5,930195.9,0.134412037009784,1552056.8855858492,0.5226488858298322,1266683.1223530124
bpi17_before,nsga2,2,5,Application_1241541074,A_Cancelled,User_1,0.0,0.0,0.6,663890.2,0.004592614476825521,2674023.9812091915,0.004592614476825521,2674023.9812091915
bpi17_before,nsga2,2,5,Application_1242496593,A_Denied,User_30,0.6,507512.6,0.2,604747.8,0.13311831987399003,591478.7232594398,0.6147957751294629,883203.4492179046
bpi17_before,nsga2,2,5,Application_1245226697,A_Denied,User_51,0.3,870960.0,0.8,763115.5,0.08258510407504119,423167.41226696596,0.8959647745183107,768344.1506657898
bpi17_before,nsga2,2,5,Application_1248061466,O_Cancelled,User_1,0.0,0.0,0.4,1936853.0,0.2199017987545231,1557418.4794212617,0.06081499839363427,2524243.0049372744
bpi17_before,nsga2,2,5,Application_1250179725,A_Cancelled,User_40,0.0,0.0,0.6,1530640.0,0.009926755156238084,510014.665878313,0.002623606286473197,2664173.224800544
bpi17_before,nsga2,2,5,Application_1252245787,A_Validating,User_109,0.7,674580.0,0.6,639149.4,0.701718352999776,928481.3540687009,0.024075690192408565,2553909.545888328
bpi17_before,nsga2,2,5,Application_1255041116,A_Validating,User_7,0.5,572886.0,0.3,521774.1,0.7019002344742724,1178523.163979947,0.3303895308205242,1702707.2904937412
bpi17_before,nsga2,2,5,Application_1257348081,A_Cancelled,User_109,0.0,0.0,0.3,274050.0,0.01589385509816403,594629.6294156188,0.006663617606392755,2780022.4763711374
bpi17_before,nsga2,2,5,Application_1261480447,W_Call incomplete files,User_100,0.8,1396921.2,0.2,52866.2,0.8197115326900217,575239.7889175701,0.8051657828464965,739089.3765497399
bpi17_before,nsga2,2,5,Application_1262350889,A_Validating,User_21,0.6,370758.0,0.6,281198.4,0.8759290664751812,677228.165644075,0.749449404527382,677228.165644075
bpi17_before,nsga2,2,5,Application_1262548993,O_Returned,User_100,0.8,686190.9,0.6,447504.6,0.8599979560895942,423263.7954364144,0.7245305121371238,505827.54805836524
bpi17_before,nsga2,2,5,Application_126523834,A_Denied,User_53,0.5,691386.0,0.7,429484.8,0.05126823171130375,816324.3524909234,0.002277987077216865,2662385.9081815626
bpi17_before,nsga2,2,5,Application_1265495164,A_Validating,User_109,0.6,711534.0,0.3,531598.1,0.4215134317016282,1054265.0280080151,0.25703494708320745,1784079.3947502845
bpi17_before,nsga2,2,5,Application_1266086453,A_Denied,User_29,0.5,879430.1,0.6,1430816.8,0.43663508393590766,640478.1480344575,0.16721603391892936,743397.0495665162
bpi17_before,nsga2,2,5,Application_1266450550,A_Validating,User_7,0.7,465588.0,0.6,471708.0,0.7237764539861135,1219867.185550904,0.36154665331029034,1764672.6480287048
bpi17_before,nsga2,2,5,Application_1268626834,A_Validating,User_100,0.8,689388.0,0.7,1490615.2,0.4141054867834353,1060033.3810086956,0.008143404342132938,2662795.6036588885
bpi17_before,nsga2,2,5,Application_1271823802,A_Validating,User_75,0.7,589230.0,0.7,792088.2,0.23426582958442807,1111434.0983734957,0.16189929912939996,1630082.8195955248
bpi17_before,nsga2,2,5,Application_1278510625,A_Denied,User_53,0.4,475902.0,0.1,228277.8,0.06277685782534626,726035.9615252155,0.0028220586785505227,2648153.5704284376
bpi17_before,nsga2,2,5,Application_1278888452,A_Cancelled,User_40,0.0,0.0,0.8,530668.3,0.00787277502778165,741500.7750078144,0.30479672083034337,1795731.6071979832
bpi17_before,nsga2,2,5,Application_127926903,A_Denied,User_53,0.4,1063578.0,0.9,851785.9,0.054679212053322664,830859.5905924153,0.00678262651005042,2710102.3986036126
