case:concept:name,Next_activity,Next_resource
Application_1248532589,W_Call after offers,User_67
Application_1248970009,W_Call after offers,User_65
Application_1250500817,W_Call after offers,User_62
Application_125111453,W_Call after offers,User_99
Application_1251689244,O_Sent (mail and online),User_84
Application_1252781397,A_Validating,User_33
Application_1254474288,A_Denied,User_99
Application_125498955,W_Call after offers,User_65
Application_1255919690,,
Application_1256531358,O_Cancelled,User_79
Application_1256882757,A_Validating,User_83
Application_125735546,W_Call after offers,User_65
Application_1258084186,A_Validating,User_99
Application_125846800,A_Denied,User_99
Application_1258641337,,
Application_1260313275,O_Cancelled,User_80
Application_1260511828,O_Cancelled,User_77
Application_126161718,A_Cancelled,User_66
Application_1263939811,O_Cancelled,User_84
Application_1263997961,,
Application_1264408299,W_Call after offers,User_103
Application_1264902566,A_Validating,User_99
Application_1265044597,W_Call after offers,User_103
Application_1268164546,O_Cancelled,User_66
Application_1269305141,,
Application_1269620603,W_Call after offers,User_29
Application_1271570199,O_Sent (mail and online),User_84
Application_1272345729,A_Denied,User_67
Application_1273109806,A_Denied,User_79
Application_1273243804,W_Call after offers,User_29
Application_1273835556,O_Create Offer,User_65
Application_1273931422,W_Call after offers,User_29
Application_1274166676,W_Call after offers,User_83
Application_127457405,W_Call after offers,User_99
Application_1274866621,W_Call after offers,User_65
Application_1275065414,A_Validating,User_29
Application_1275483894,A_Denied,User_65
Application_1275708382,O_Cancelled,User_77
Application_1276203911,,
Application_1277202210,A_Validating,User_99
Application_1278754356,O_Sent (mail and online),User_84
Application_1279149491,W_Call after offers,User_29
Application_1281070255,A_Cancelled,User_84
Application_1281219916,W_Call after offers,User_65
Application_1281227660,W_Call after offers,User_103
Application_1282231634,A_Denied,User_65
Application_1282418399,A_Validating,User_29
Application_128251318,,
Application_1282746821,A_Validating,User_99
Application_1283341810,O_Sent (mail and online),User_84
Application_1283651073,A_Denied,User_99
Application_1283751278,W_Call after offers,User_29
Application_1284230014,W_Call after offers,User_29
Application_1286083897,A_Denied,User_67
Application_1286125502,O_Cancelled,User_65
Application_1286165737,,
Application_1288084480,O_Create Offer,User_84
Application_1288647467,O_Create Offer,User_65
Application_1288727835,W_Call after offers,User_65
Application_1289012778,O_Cancelled,User_77
Application_1291280868,W_Call after offers,User_103
Application_1291464093,A_Cancelled,User_66
Application_1291843877,,
Application_1291971664,W_Call after offers,User_18
Application_1292771933,W_Call after offers,User_78
Application_1293008903,W_Call after offers,User_99
Application_1293120092,W_Call after offers,User_103
Application_1294558199,W_Call after offers,User_65
Application_1294597796,W_Call after offers,User_29
Application_1295538492,A_Cancelled,User_80
Application_129565630,O_Cancelled,User_84
Application_129573767,A_Validating,User_16
Application_1295911338,W_Call after offers,User_78
Application_1296197799,W_Call after offers,User_29
Application_1297559824,W_Call after offers,User_65
Application_1299856399,O_Cancelled,User_77
Application_1300309831,W_Call after offers,User_99
Application_1300870804,,
Application_1302829474,,
Application_1303460272,A_Denied,User_77
Application_130463013,O_Cancelled,User_80
Application_1304842887,A_Cancelled,User_66
Application_130658775,A_Cancelled,User_80
Application_1307447876,O_Cancelled,User_96
Application_1307546210,,
Application_1307592624,A_Denied,User_99
Application_130761111,,
Application_1307722721,O_Cancelled,User_79
Application_1308025514,A_Cancelled,User_33
Application_1309710626,W_Call after offers,User_65
Application_131097851,A_Denied,User_99
Application_1311228454,A_Validating,User_99
Application_1312933469,,
Application_1314374663,A_Cancelled,User_35
Application_1314823602,,
Application_1315782276,O_Create Offer,User_65
Application_1316274797,A_Denied,User_67
Application_1316346128,W_Call after offers,User_29
Application_1316469526,O_Create Offer,User_65
Application_1316556140,A_Denied,User_99
Application_1316779443,,
Application_1317388562,,
Application_1318517683,A_Validating,User_99
Application_132038140,W_Call after offers,User_29
Application_1321952381,,
Application_132220187,A_Denied,User_65
Application_1322307011,,
Application_1323283519,A_Denied,User_62
Application_1323290543,W_Call after offers,User_29
Application_1324210895,A_Validating,User_99
Application_1324391484,,
Application_1324680297,O_Cancelled,User_67
Application_1325360487,A_Denied,User_65
Application_1327686952,W_Call after offers,User_67
Application_1328770574,O_Returned,User_131
Application_1331144446,,
Application_1331295233,A_Validating,User_56
Application_1331492368,,
Application_1331678337,O_Cancelled,User_79
Application_1331809820,,
Application_1332066828,A_Denied,User_99
Application_1335180651,,
Application_1335455949,W_Call after offers,User_65
Application_1336423282,O_Cancelled,User_79
Application_1338322049,,
Application_1339399261,W_Call after offers,User_65
Application_1339681597,A_Denied,User_99
Application_1339781817,O_Cancelled,User_66
Application_1340459622,A_Validating,User_83
Application_1341133743,W_Call after offers,User_29
Application_134173506,W_Call after offers,User_42
Application_1343184,W_Call after offers,User_62
Application_1343349327,W_Call after offers,User_99
Application_1343884694,W_Call after offers,User_29
Application_1345076352,A_Denied,User_65
Application_1345333868,A_Validating,User_42
Application_1347122551,W_Call after offers,User_29
Application_1347988922,A_Incomplete,User_33
Application_1349926412,W_Call after offers,User_29
Application_1350728321,A_Denied,User_67
Application_1352726942,A_Cancelled,User_84
Application_1353447445,O_Cancelled,User_84
Application_1353848792,A_Denied,User_65
Application_1357377502,A_Denied,User_67
Application_1358946869,O_Cancelled,User_84
Application_1359737168,W_Call after offers,User_65
Application_1359775338,A_Validating,User_33
Application_1361444752,W_Call after offers,User_65
Application_1361883922,,
Application_1365116675,A_Denied,User_65
Application_1365152370,,
Application_1365437313,W_Call after offers,User_29
Application_1366143473,A_Validating,User_99
Application_1366769739,A_Validating,User_14
Application_1366950042,,
Application_1371434911,W_Call after offers,User_103
Application_137438189,A_Denied,User_77
Application_1375169811,,
Application_1375435938,A_Denied,User_99
Application_137951178,O_Cancelled,User_84
Application_1379975984,A_Denied,User_67
Application_1380707551,W_Call after offers,User_42
Application_138110394,O_Create Offer,User_65
Application_1381169658,A_Validating,User_35
Application_1382009065,A_Validating,User_99
Application_1382204301,A_Denied,User_65
Application_1382937184,A_Cancelled,User_84
Application_1384106962,A_Cancelled,User_84
Application_1384343806,A_Denied,User_83
Application_1385747357,,
Application_1388031954,A_Denied,User_79
Application_1389044798,A_Denied,User_83
Application_1389412266,O_Returned,User_129
Application_139141595,A_Cancelled,User_63
Application_139153216,A_Validating,User_99
Application_1392867246,W_Call after offers,User_99
Application_1392931200,A_Validating,User_99
Application_13944300,W_Call after offers,User_67
Application_1394483322,A_Denied,User_99
Application_1395388115,,
Application_1395429395,O_Cancelled,User_84
Application_139724030,W_Call after offers,User_29
Application_1397321296,O_Cancelled,User_104
Application_1398266061,,
Application_1398309462,W_Call after offers,User_62
Application_1400741815,A_Cancelled,User_96
Application_1401776769,,
Application_1401798992,,
Application_1403984783,A_Validating,User_29
Application_140463362,A_Denied,User_62
Application_140466456,A_Cancelled,User_66
Application_1406835873,O_Cancelled,User_77
Application_1408009203,W_Call after offers,User_103
Application_1408362802,A_Accepted,User_91
Application_1411314331,W_Call after offers,User_99
Application_1411809915,A_Denied,User_83
Application_1413720992,W_Call after offers,User_29
Application_1413836638,,
Application_1415930985,A_Cancelled,User_99
Application_1417653464,O_Cancelled,User_99
Application_1417750933,,
Application_1422930581,O_Cancelled,User_65
Application_1424659757,A_Denied,User_99
Application_1425329540,A_Cancelled,User_78
Application_1425800430,A_Validating,User_103
Application_1425820279,,
Application_1427261936,A_Validating,User_99
Application_1427438242,W_Call after offers,User_29
Application_1427573691,O_Cancelled,User_84
Application_1431000094,A_Cancelled,User_10
Application_1432791901,W_Call after offers,User_65
Application_1434518975,,
Application_1435594188,W_Call after offers,User_103
Application_1437497198,A_Denied,User_83
Application_1437966300,A_Validating,User_99
Application_1440477840,W_Call after offers,User_103
Application_144137365,,
Application_1444191625,A_Cancelled,User_84
Application_1446757334,W_Call after offers,User_29
Application_1446807165,A_Cancelled,User_84
Application_1447107656,W_Call after offers,User_67
Application_1447384497,A_Validating,User_33
Application_1448754624,W_Call after offers,User_103
Application_1449066412,W_Call after offers,User_103
Application_144911431,A_Denied,User_65
Application_1449370855,,
Application_1450319805,A_Denied,User_99
Application_1450396663,A_Denied,User_65
Application_1450689239,W_Call incomplete files,User_18
Application_1452533285,A_Denied,User_65
Application_1452854959,,
Application_1453589065,A_Validating,User_132
Application_1453812922,W_Call after offers,User_39
Application_1454220575,A_Denied,User_99
Application_1458277433,W_Call after offers,User_65
Application_146114459,W_Call after offers,User_29
Application_1464086854,A_Denied,User_79
Application_146419660,W_Call after offers,User_103
Application_1464780823,A_Validating,User_103
Application_1465025013,W_Call after offers,User_29
Application_1468750557,A_Denied,User_71
Application_1469334320,A_Cancelled,User_71
Application_1471430106,A_Cancelled,User_33
Application_1472969785,A_Validating,User_33
Application_1473464035,O_Cancelled,User_33
Application_1473625375,A_Denied,User_99
Application_1473894342,A_Denied,User_65
Application_1474055956,A_Denied,User_67
Application_1475968760,A_Denied,User_65
Application_1479752026,A_Cancelled,User_33
Application_1480117653,A_Denied,User_65
Application_1481242369,A_Incomplete,User_33
Application_1481928502,A_Denied,User_67
Application_1483046130,,
Application_1484189145,W_Call after offers,User_29
Application_1485367187,O_Cancelled,User_79
Application_1485546748,O_Returned,User_103
Application_1486220145,A_Cancelled,User_84
Application_1487829407,A_Denied,User_65
Application_1489341726,,
Application_1489510821,A_Denied,User_99
Application_1489786126,W_Call after offers,User_65
Application_1491300788,,
Application_1492609631,A_Validating,User_99
Application_1493979926,,
Application_1494178086,W_Call after offers,User_29
Application_1494414449,,
Application_1495079062,O_Sent (mail and online),User_62
Application_1495262961,A_Cancelled,User_77
Application_149591383,W_Call after offers,User_29
Application_1496349825,A_Cancelled,User_66
Application_1496645833,,
Application_1498001149,O_Cancelled,User_77
Application_1498610522,,
Application_1499935603,,
Application_1501636291,W_Call after offers,User_29
Application_150329185,A_Validating,User_63
Application_1503602511,A_Cancelled,User_33
Application_1504307845,A_Validating,User_33
Application_1504346428,A_Denied,User_99
Application_150503991,O_Cancelled,User_65
Application_1505059688,W_Call after offers,User_65
Application_1508285623,A_Validating,User_99
Application_1508659021,O_Sent (mail and online),User_84
Application_1509292111,O_Sent (mail and online),User_84
Application_1510765360,A_Validating,User_35
Application_1511779865,A_Validating,User_99
Application_151245494,O_Cancelled,User_79
Application_151280488,A_Denied,User_65
Application_1512972539,A_Validating,User_33
Application_1513197861,A_Denied,User_67
Application_1515604872,O_Cancelled,User_80
Application_1518013035,A_Validating,User_16
Application_1518048032,A_Validating,User_103
Application_1519909793,,
Application_1522004111,O_Cancelled,User_84
Application_1523406683,O_Cancelled,User_77
Application_1523673583,O_Cancelled,User_84
Application_1523736860,A_Cancelled,User_93
Application_1524859554,W_Call after offers,User_78
Application_1527338408,,
Application_1527571617,,
Application_1528161643,W_Call after offers,User_103
Application_1529154801,,
Application_1529928107,O_Returned,User_101
Application_1530321110,,
Application_1530932646,W_Call after offers,User_42
Application_1531707627,A_Validating,User_101
Application_1531851576,,
Application_1533785960,O_Cancelled,User_84
Application_1534847619,,
Application_1536534288,W_Call after offers,User_83
Application_1537507196,W_Call after offers,User_103
Application_1538042026,A_Validating,User_33
Application_1541647337,W_Call after offers,User_67
Application_154179391,,
Application_1542614392,O_Cancelled,User_79
Application_1544217945,,
Application_1544460375,O_Cancelled,User_79
Application_1545481822,A_Validating,User_49
Application_1546052937,W_Call after offers,User_65
Application_154623800,W_Call after offers,User_132
Application_1546747591,A_Validating,User_99
Application_1546890088,A_Denied,User_29
Application_1549000634,O_Cancelled,User_80
Application_1550643436,O_Cancelled,User_80
Application_1555489073,W_Call after offers,User_29
Application_1555975178,W_Call after offers,User_103
Application_1557296300,,
Application_1558264214,A_Denied,User_65
Application_1559533192,A_Validating,User_11
Application_1559916934,A_Incomplete,User_33
Application_1562686459,W_Call after offers,User_29
Application_1563418612,W_Call after offers,User_29
Application_1564442059,,
Application_1565590572,W_Call after offers,User_29
Application_1565653243,A_Denied,User_65
Application_156618714,W_Call incomplete files,User_4
Application_156768160,A_Denied,User_99
Application_1567826735,W_Call after offers,User_65
Application_1569475999,O_Create Offer,User_65
Application_1569683122,W_Call after offers,User_65
Application_1570331344,A_Validating,User_99
Application_1571539418,,
Application_157155173,A_Incomplete,User_57
Application_1573876833,O_Cancelled,User_77
Application_1575096564,W_Call after offers,User_99
Application_1575815132,A_Denied,User_99
Application_1575897956,W_Call after offers,User_99
Application_1576631308,W_Call after offers,User_42
Application_1577555565,A_Denied,User_77
Application_1577667494,,
Application_1578090032,A_Validating,User_33
Application_1579516377,A_Validating,User_83
Application_1579588184,,
Application_1580298940,A_Denied,User_99
Application_1580674851,A_Denied,User_65
Application_158230798,O_Cancelled,User_79
Application_1583297793,A_Denied,User_67
Application_1583662374,A_Cancelled,User_66
Application_1584063031,W_Call incomplete files,User_18
Application_1585601222,W_Call after offers,User_99
Application_1589247607,,
Application_1591765651,O_Cancelled,User_80
Application_1591900552,O_Cancelled,User_65
Application_159263293,O_Cancelled,User_77
Application_1594305363,W_Call after offers,User_29
Application_159448414,W_Call after offers,User_67
Application_1595937456,A_Denied,User_65
Application_1597614471,,
Application_1597735097,O_Returned,User_93
Application_1598726895,W_Call after offers,User_103
Application_1599405351,A_Denied,User_65
Application_1600155880,A_Validating,User_63
Application_1600471037,O_Cancelled,User_91
Application_1600982783,A_Validating,User_99
Application_1601194488,A_Validating,User_99
Application_1601395766,A_Denied,User_99
Application_160157720,,
Application_1602891050,A_Denied,User_67
Application_1603793312,A_Denied,User_67
Application_1604619511,W_Call after offers,User_29
Application_1604779942,A_Accepted,User_78
Application_1605473699,,
Application_1606123452,,
Application_1607880476,,
Application_1609027595,A_Cancelled,User_84
Application_1609568328,O_Cancelled,User_84
Application_1610638954,,
Application_1612452340,A_Validating,User_86
Application_1612709587,A_Cancelled,User_96
Application_1613754741,A_Validating,User_29
Application_1614113082,A_Denied,User_91
Application_1615509090,W_Call after offers,User_62
Application_1616117711,O_Create Offer,User_65
Application_1617657859,O_Cancelled,User_77
Application_1618215402,,
Application_1619897367,A_Denied,User_65
Application_1620539143,A_Validating,User_99
Application_1620675668,,
Application_1622160130,,
Application_1623687781,A_Denied,User_99
Application_1623704275,A_Validating,User_17
Application_1623875695,A_Denied,User_99
Application_1624152176,A_Validating,User_33
Application_1625456407,A_Denied,User_99
Application_1626417881,W_Call after offers,User_132
Application_162990347,W_Call after offers,User_103
Application_1630913903,,
Application_1630991786,A_Validating,User_33
Application_1632505002,A_Validating,User_29
Application_163281313,W_Call after offers,User_29
Application_1634751250,,
Application_1636152294,,
Application_163804730,W_Call incomplete files,User_37
Application_1639814791,A_Denied,User_99
Application_1639947439,A_Denied,User_65
Application_1641565943,A_Cancelled,User_84
Application_1641722976,A_Validating,User_63
Application_1641885593,A_Validating,User_99
Application_164319398,W_Call incomplete files,User_24
Application_1643995941,W_Call after offers,User_65
Application_1644851848,O_Cancelled,User_77
Application_1646642236,O_Cancelled,User_33
Application_1647108674,W_Call incomplete files,User_41
Application_164769477,W_Call after offers,User_67
Application_164778672,A_Cancelled,User_63
Application_1649699850,A_Validating,User_99
Application_1650299745,A_Validating,User_29
Application_1651085521,,
Application_1651737074,A_Denied,User_83
Application_1654318352,A_Cancelled,User_66
Application_1654636815,,
Application_1655641907,A_Cancelled,User_84
Application_165594970,O_Cancelled,User_84
Application_1656791018,A_Denied,User_67
Application_1659913497,W_Call after offers,User_29
Application_1660705348,A_Validating,User_99
Application_1662440609,O_Cancelled,User_84
Application_1662487403,O_Cancelled,User_65
Application_1663925804,W_Call after offers,User_103
Application_1664236078,A_Denied,User_65
Application_1664858516,A_Cancelled,User_84
Application_1665515241,O_Cancelled,User_65
Application_1665584404,W_Call after offers,User_99
Application_166588001,,
Application_1666465764,W_Call after offers,User_67
Application_1667989141,,
Application_1669392427,A_Validating,User_99
Application_1669477442,A_Denied,User_99
Application_1670585897,O_Cancelled,User_84
Application_1671150390,O_Create Offer,User_65
Application_1672037226,W_Call incomplete files,User_37
Application_1675241784,A_Denied,User_65
Application_1676999623,A_Cancelled,User_84
Application_1677049820,W_Call after offers,User_65
Application_1679927360,A_Denied,User_65
Application_1680183215,O_Cancelled,User_65
Application_1680533625,W_Call after offers,User_29
Application_1681361801,A_Validating,User_100
Application_1682480934,,
Application_1684306378,W_Call after offers,User_29
Application_1684479121,A_Validating,User_99
Application_1684641986,W_Call after offers,User_103
Application_1685478310,A_Denied,User_99
Application_1685691745,,
Application_1686395823,W_Call after offers,User_65
Application_1687448539,A_Validating,User_99
Application_1687637096,A_Validating,User_99
Application_1688232773,A_Incomplete,User_61
Application_1689074281,W_Call incomplete files,User_44
Application_1689701428,O_Cancelled,User_96
Application_1690391662,A_Validating,User_99
Application_1690998892,O_Cancelled,User_84
Application_1691065242,A_Validating,User_99
Application_1693078902,O_Cancelled,User_77
Application_1695492315,W_Call after offers,User_99
Application_1698334648,,
Application_1698620256,,
Application_17002468,A_Denied,User_65
Application_170273491,O_Cancelled,User_84
Application_1705844076,A_Denied,User_99
Application_1706866981,W_Call after offers,User_29
Application_1707866152,A_Validating,User_33
Application_1709823125,,
Application_1711303027,W_Call after offers,User_29
Application_1711861534,O_Cancelled,User_96
Application_1712201753,O_Create Offer,User_65
Application_1712515047,,
Application_1713151358,O_Cancelled,User_84
Application_1713552898,A_Validating,User_99
Application_1714501335,A_Denied,User_65
Application_1714608768,W_Call after offers,User_67
Application_1715427761,W_Call after offers,User_29
Application_1717915911,W_Call after offers,User_65
Application_1717953510,A_Denied,User_99
Application_1719088576,,
Application_1720955378,A_Denied,User_65
Application_1721325720,W_Call after offers,User_29
Application_1721495711,W_Call after offers,User_103
Application_1722936368,O_Cancelled,User_65
Application_1725718103,A_Cancelled,User_78
Application_1726057618,W_Call after offers,User_29
Application_1726750534,A_Validating,User_99
Application_1726806352,A_Accepted,User_42
Application_172695266,,
Application_1728000220,A_Denied,User_65
Application_1728090308,,
Application_1730778542,A_Denied,User_65
Application_173122257,W_Call after offers,User_103
Application_1731267696,A_Validating,User_99
Application_1731879894,A_Denied,User_67
Application_1732543782,O_Create Offer,User_65
Application_173259774,A_Cancelled,User_84
Application_1733106091,A_Cancelled,User_62
Application_1733732825,A_Validating,User_33
Application_1733949639,A_Validating,User_99
Application_1734771669,O_Cancelled,User_66
Application_173483337,A_Denied,User_99
Application_1734947142,A_Validating,User_99
Application_1735095439,W_Call after offers,User_103
Application_1735566698,A_Cancelled,User_84
Application_1736444832,A_Cancelled,User_33
Application_173679501,A_Cancelled,User_84
Application_1736978527,O_Cancelled,User_63
Application_1737095579,A_Denied,User_65
Application_1738270116,A_Validating,User_99
Application_1742866950,,
Application_1743002787,,
Application_1744217682,A_Denied,User_65
Application_1744764747,A_Validating,User_29
Application_1747759228,O_Create Offer,User_80
Application_174900979,W_Call after offers,User_103
Application_1750066014,W_Call after offers,User_65
Application_1750611156,A_Cancelled,User_84
Application_1750932659,A_Validating,User_93
Application_1751483231,A_Denied,User_65
Application_1751490782,A_Validating,User_99
Application_1751546737,W_Call after offers,User_103
Application_1751763296,,
