case:concept:name,recommendation:act,recommendation:res,reason
Application_189631764,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_76083190,W_Call incomplete files,User_2,not_reachable_from_replayed_prefix_marking
Application_80298426,A_Validating,User_10,not_reachable_from_replayed_prefix_marking
Application_1835611863,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1671150390,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_2116148116,A_Validating,User_27,not_reachable_from_replayed_prefix_marking
Application_1976004129,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_2034295537,A_Cancelled,User_93,not_reachable_from_replayed_prefix_marking
Application_664337168,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_570165308,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_673399253,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1664858516,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_1486220145,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_919959748,A_Cancelled,User_4,not_reachable_from_replayed_prefix_marking
Application_1194573334,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_786731748,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1175418215,A_Cancelled,User_93,not_reachable_from_replayed_prefix_marking
Application_182712917,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1331492368,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1921489029,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1897975199,O_Create Offer,User_11,not_reachable_from_replayed_prefix_marking
Application_1288084480,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_590010761,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_536051300,A_Denied,User_4,not_reachable_from_replayed_prefix_marking
Application_399001926,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1607880476,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1518013035,A_Validating,User_44,not_reachable_from_replayed_prefix_marking
Application_644684670,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_138110394,A_Cancelled,User_10,not_reachable_from_replayed_prefix_marking
Application_216444008,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_120400056,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_346988751,O_Create Offer,User_41,not_reachable_from_replayed_prefix_marking
Application_1056831748,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_869335382,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_339327672,A_Validating,User_56,not_reachable_from_replayed_prefix_marking
Application_403304705,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_1013192848,A_Cancelled,User_11,not_reachable_from_replayed_prefix_marking
Application_817528841,O_Returned,User_75,not_reachable_from_replayed_prefix_marking
Application_964208437,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1054777483,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_894382241,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_634353469,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_2140770767,A_Cancelled,User_11,not_reachable_from_replayed_prefix_marking
Application_1803710713,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_590215732,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_2146296643,W_Call incomplete files,User_43,not_reachable_from_replayed_prefix_marking
Application_226209957,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_441853106,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1328770574,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_752995473,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_539120928,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1347988922,O_Create Offer,User_41,not_reachable_from_replayed_prefix_marking
Application_1870118526,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_496111899,A_Validating,User_133,not_reachable_from_replayed_prefix_marking
Application_846209494,A_Validating,User_57,not_reachable_from_replayed_prefix_marking
Application_255370233,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1523736860,A_Cancelled,User_44,not_reachable_from_replayed_prefix_marking
Application_1646642236,O_Create Offer,User_51,not_reachable_from_replayed_prefix_marking
Application_1239060176,A_Validating,User_51,not_reachable_from_replayed_prefix_marking
Application_536638211,O_Create Offer,User_47,not_reachable_from_replayed_prefix_marking
Application_1286083897,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_244396187,A_Validating,User_4,not_reachable_from_replayed_prefix_marking
Application_1361883922,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1449370855,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_398250446,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1672037226,A_Cancelled,User_4,not_reachable_from_replayed_prefix_marking
Application_54902350,O_Create Offer,User_41,not_reachable_from_replayed_prefix_marking
Application_1980887074,O_Create Offer,User_41,not_reachable_from_replayed_prefix_marking
Application_1147800670,A_Validating,User_75,not_reachable_from_replayed_prefix_marking
